PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,puzzle_ref,Valid,Quadrant,Mating_Color,Mated_King,Knight_Attack,Knight_Restrict,Bishop_Restrict
ubtef,r2qkb1r/ppp2p1p/3p1n2/4N1B1/2BnP1b1/2NP4/PPP2PP1/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1646,74,84,1149,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/k3XCY6qe/black#18,Three_Knights_Opening Three_Knights_Opening_Other_variations,https://lichess.org/training/ubtef,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Xt5oB,r2qk2r/ppp2ppp/2n5/2bNp1B1/4n1b1/3P1N2/PPP3PP/R2QKB1R w KQkq - 0 9,g5d8 c5f2 e1e2 c6d4,1649,77,85,131,mate mateIn2 middlegame pin short,https://lichess.org/uDo1Z4NU#17,Bird_Opening Bird_Opening_Froms_Gambit,https://lichess.org/training/Xt5oB,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
OU5CZ,r2qkbr1/ppp2p1p/3p4/4N2p/2B1P1b1/2N5/PPP2PPP/R2QR1K1 b q - 0 10,g4d1 c4f7 e8e7 c3d5,1651,75,90,191,attackingF2F7 fork mate mateIn2 middlegame short,https://lichess.org/9NoxZJAV/black#20,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit,https://lichess.org/training/OU5CZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1lieQ,r2qkb1r/ppp2pp1/3p4/4N2p/P1B1PNb1/3P3P/1PP2PP1/R2Q1RK1 b kq - 0 12,g4d1 c4f7 e8e7 f4d5,1655,77,91,3268,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/OuJFYF5L/black#24,Vienna_Game Vienna_Game_Max_Lange_Defense,https://lichess.org/training/1lieQ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
NDsTT,r2qkb1r/pp3ppp/2np1n2/4N1B1/2B1P1b1/2N5/PP3PPP/R2Q1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1658,77,93,349,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/qz87RiNG/black#18,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,https://lichess.org/training/NDsTT,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
CRJSF,r2qkb1r/ppp2B2/2np3p/4N1pn/4P3/2NP2B1/PPP2PPP/R2bK2R b KQkq - 0 10,e8e7 c3d5,1658,77,94,8481,mate mateIn1 middlegame oneMove,https://lichess.org/OkeGPMbF/black#20,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/CRJSF,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ihPWB,r2B1rk1/ppp2ppp/2n1b3/4p3/4n3/1PNP1PN1/P4bPP/R2QKB1R w KQ - 1 13,e1e2 c6d4,1659,76,85,160,mate mateIn1 middlegame oneMove,https://lichess.org/PRcacQkU#25,Scandinavian_Defense Scandinavian_Defense_Other_variations,https://lichess.org/training/ihPWB,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
HR2by,r2qk2N/ppp3Rp/2n5/2bBp1B1/4n3/3P2Pb/PPP4P/RN1QK3 w Qq - 0 15,g5d8 c5f2 e1e2 c6d4,1660,77,89,1627,mate mateIn2 middlegame short,https://lichess.org/5Yeoob0D#29,Italian_Game Italian_Game_Giuoco_Pianissimo,https://lichess.org/training/HR2by,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dcSrO,r2qkbnr/pp4pp/2np1p2/2p1N3/2B1P1b1/2N5/PPPP1PPP/R1BQR1K1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1661,76,87,71,mate mateIn2 opening short,https://lichess.org/N2SNivba/black#14,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,https://lichess.org/training/dcSrO,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
AbXG7,r2qkbnr/2p2ppp/p1np4/1p2N3/4P1b1/1BN5/PPPP1PPP/R1BQK2R b KQkq - 0 7,g4d1 b3f7 e8e7 c3d5,1661,78,93,3065,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Nlizw5uH/black#14,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/AbXG7,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ej51N,r2qkb1r/pp3ppp/2np4/2p1N2b/2B1n3/4N3/PPPP1PPP/R1BQK2R b KQkq - 0 9,h5d1 c4f7 e8e7 e3d5,1663,76,90,896,attackingF2F7 mate mateIn2 opening short,https://lichess.org/QebvxMxb/black#18,Sicilian_Defense Sicilian_Defense_Modern_Variations,https://lichess.org/training/ej51N,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
zZEWJ,rnbqkb1r/pp3pp1/3p3p/2p1N2n/2B1P3/2N3Q1/PPPP1PPP/R1B1K2R b KQkq - 0 8,h5g3 c4f7 e8e7 c3d5,1664,75,95,13365,attackingF2F7 mate mateIn2 opening short,https://lichess.org/243sDnX9/black#16,Sicilian_Defense Sicilian_Defense_Closed,https://lichess.org/training/zZEWJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
I5Waq,r2qkb1r/ppp2pp1/2np3p/4N2n/2BPPpbP/2N5/PPP3P1/R1BQ1RK1 b kq - 6 9,g4d1 c4f7 e8e7 c3d5,1667,76,98,1249,attackingF2F7 mate mateIn2 opening short,https://lichess.org/fvNmdR3U/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense,https://lichess.org/training/I5Waq,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
f407O,r2qkb1r/ppp2ppp/3p1n2/4N1B1/2BnP1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1677,76,87,114,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/4m5mZH2H/black#14,Four_Knights_Game Four_Knights_Game_Italian_Variation,https://lichess.org/training/f407O,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
71icd,r3k2r/ppp2ppp/8/4P3/2Pn1P2/2N1n2P/PPbK1bP1/R1B2BNR w kq - 13 17,g1e2 e3c4,1682,77,71,86,mate mateIn1 middlegame oneMove,https://lichess.org/EKMDRABf#33,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation,https://lichess.org/training/71icd,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Ugd9V,r2qkbnr/2p2ppp/p1np4/1p2N3/2B1PPb1/2N5/PPPP2PP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1684,79,91,2133,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/jd7qd66j/black#14,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/Ugd9V,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
JTrEE,r2qkbnr/ppp2B2/2np3p/4N3/4P3/2N5/PPPP1PP1/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1685,100,63,108,mate mateIn1 oneMove opening,https://lichess.org/hb87rExI/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/JTrEE,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
pXR0S,r2qkb1r/ppp2pp1/3p1n1p/4N1B1/2B3b1/2N5/PP3PPP/R2Q1RK1 b kq - 0 10,g4d1 c4f7 e8e7 c3d5,1688,76,90,327,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/Y8WjsbdE/black#20,Scotch_Game Scotch_Game_Goring_Gambit,https://lichess.org/training/pXR0S,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Oa69X,r2q1rk1/pp3pp1/2n4p/2b1p3/2P1n1bB/3P1N2/PP3PPP/R2QKB1R w KQ - 0 11,h4d8 c5f2 e1e2 c6d4,1688,77,94,13742,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/XxfJNea8#21,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,https://lichess.org/training/Oa69X,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Ra1pG,r2qkb1r/2p2ppp/p2p4/1p1BN3/3nP1b1/2N5/PPPP1P2/R1BQ1RK1 b kq - 0 12,g4d1 d5f7 e8e7 c3d5,1691,76,92,6005,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/D4wdOMWF/black#24,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/Ra1pG,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
MXKXs,r2qkbr1/ppp2p2/3p3p/4N3/2B1Ppb1/2NP2P1/PPP2PK1/R2Q3R b q - 0 14,g4d1 c4f7 e8e7 c3d5,1692,77,83,83,attackingF2F7 fork mate mateIn2 middlegame short,https://lichess.org/JqqENr9W/black#28,Italian_Game Italian_Game_Two_Knights_Defense,https://lichess.org/training/MXKXs,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
JDzxD,r2qk2r/ppp2ppp/2np2b1/2b1p1B1/2P1n1PN/2NP3P/PP3P2/R2QKB1R w KQkq - 0 10,g5d8 c5f2 e1e2 c6d4,1693,75,99,1281,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/3kCxNS3v#19,English_Opening English_Opening_The_Whale,https://lichess.org/training/JDzxD,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
pKGLD,r2qkbnr/2p2ppp/p2p4/1p2N3/3nP1b1/1BN5/PPPPQPPP/R1B1K2R b KQkq - 0 8,d4e2 b3f7 e8e7 c3d5,1693,88,70,33,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/3Hd1kSmb/black#16,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/pKGLD,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
2yXDw,r2qkb1r/ppp2ppp/2np1n2/4N1B1/2B1P1b1/2N5/PP3PPP/R2QK2R b KQkq - 6 8,g4d1 c4f7 e8e7 c3d5,1698,75,95,18165,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/stlfA8af/black#16,Danish_Gambit Danish_Gambit_Other_variations,https://lichess.org/training/2yXDw,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rFHMX,r2q1bnr/ppp1kBpp/2np4/4N1B1/3pP3/2N5/PPP2PPP/R2bK2R b KQ - 2 8,g8f6 c3d5,1699,84,77,133,mate mateIn1 middlegame oneMove pin,https://lichess.org/zih5NrFZ/black#16,Van_Geet_Opening Van_Geet_Opening_Napoleon_Attack,https://lichess.org/training/rFHMX,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Wseam,r1b1k2r/pppp1ppp/2n5/2b1p3/P3n2N/7P/NPPP1PP1/R1BQKB1R w KQkq - 0 8,d2d3 c5f2 e1e2 c6d4,1713,75,85,526,attackingF2F7 fork mate mateIn2 opening short,https://lichess.org/ZQYZWB50#15,Three_Knights_Opening Three_Knights_Opening_Other_variations,https://lichess.org/training/Wseam,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
YS54S,r2qkb1r/2p2ppp/p2p4/1p2N3/4P1b1/1BN5/PPP2PPP/R2QK2R b KQkq - 0 11,g4d1 b3f7 e8e7 c3d5,1713,76,94,514,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/9G7mvDIO/black#22,Ruy_Lopez Ruy_Lopez_Cozio_Defense,https://lichess.org/training/YS54S,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
4K1Ky,r2qkbnr/2p2Bp1/p1np3p/1p2N3/4P3/2N4P/PPPP1PP1/R1Bb1RK1 b kq - 0 10,e8e7 c3d5,1715,80,84,630,mate mateIn1 middlegame oneMove,https://lichess.org/Nx9bWPV3/black#20,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/4K1Ky,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
8HQjH,r2qkbnr/2p2ppp/p1np4/1p2N3/4P1b1/1BN5/PPPP1PPP/R1BQ1RK1 b kq - 0 8,g4d1 b3f7 e8e7 c3d5,1719,76,91,662,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Vf7qR9Qw/black#16,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/8HQjH,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lJnZs,r2qkb1r/pp3ppp/2np1n2/4N1B1/2B1P1b1/2N5/PP2QPPP/R3K2R b KQkq - 0 9,g4e2 c4f7 e8e7 c3d5,1721,77,92,1094,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/GpRosU9P/black#18,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,https://lichess.org/training/lJnZs,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aH3Hn,r2qkbnr/2p2ppp/p1np4/1p2N2b/2B1P3/2N4P/PPPP1PP1/R1BQ1RK1 b kq - 0 8,h5d1 c4f7 e8e7 c3d5,1723,75,93,765,attackingF2F7 mate mateIn2 opening short,https://lichess.org/dchgoVhC/black#16,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/aH3Hn,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
yfpXF,r2qkb1r/pp3p2/2np3p/3BN1pb/P3Pp2/2N4P/1PP3P1/R1BQ1RK1 b kq - 0 13,h5d1 d5f7 e8e7 c3d5,1728,76,92,2336,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/5k6rfabp/black#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/yfpXF,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
2ig9z,r2qkbnr/2p2pp1/p1np3p/1p2N3/4P1b1/1BN5/PPPP1PPP/R1BQ1RK1 b kq - 0 8,g4d1 b3f7 e8e7 c3d5,1729,77,89,321,attackingF2F7 mate mateIn2 opening short,https://lichess.org/SMCU6ZKM/black#16,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/2ig9z,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ADHc0,r2q1rk1/pp3pp1/2n3p1/2b3B1/2P1n3/3P3P/PP3PP1/R2QKB1R w KQ - 0 13,g5d8 c5f2 e1e2 c6d4,1732,77,83,120,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/GPlhVfoD#25,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,https://lichess.org/training/ADHc0,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
7fW1h,r2qkb1r/ppp2ppp/3p4/4N2n/2B1Ppb1/P1NP4/1PP3PP/R1BQ1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1732,78,95,24976,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Q4X0TEi1/black#18,Bishops_Opening Bishops_Opening_Other_variations,https://lichess.org/training/7fW1h,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
OyFO6,r2qkbnr/ppp3p1/2np3p/4N2b/2B1P3/2N4P/PPPP2P1/R1BQ1RK1 b kq - 0 9,h5d1 c4f7 e8e7 c3d5,1733,76,88,525,mate mateIn2 opening short,https://lichess.org/3YzQlAeR/black#18,Vienna_Game Vienna_Game_Omaha_Gambit,https://lichess.org/training/OyFO6,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
FQ0Rx,r2qkb1r/2p2ppp/p2p4/1p2N2b/3nP3/1B1PN3/PPP2PPP/R2QK2R b KQkq - 0 12,h5d1 b3f7 e8e7 e3d5,1735,77,31,107,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/OOn7dHLx/black#24,Four_Knights_Game Four_Knights_Game_Spanish_Variation,https://lichess.org/training/FQ0Rx,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5HxR8,r2qkbnr/ppp5/3p3p/4N1p1/2B2pb1/P1N5/1PP3PP/R1BQ1RK1 b kq - 0 11,g4d1 c4f7 e8e7 c3d5,1746,76,94,10065,mate mateIn2 opening short,https://lichess.org/4kFHBtBQ/black#22,Vienna_Game Vienna_Game_Vienna_Gambit,https://lichess.org/training/5HxR8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
p9mIQ,r1bqk2r/pppp1pp1/1bn4p/4p3/1P2n2B/P1NP3P/2P2PP1/R2QKBNR w KQkq - 0 9,h4d8 b6f2 e1e2 c6d4,1747,76,96,4940,attackingF2F7 mate mateIn2 opening short,https://lichess.org/qJ3kKl2V#17,Vienna_Game Vienna_Game_Falkbeer_Variation,https://lichess.org/training/p9mIQ,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
bZyzD,r2qkb1r/ppp2ppp/3p1n2/4N1B1/2BnP1b1/2N5/PPP2PPP/R2QK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1748,78,89,185,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/QBdQ18ja/black#14,Scotch_Game Scotch_Game_Other_variations,https://lichess.org/training/bZyzD,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
eEWMu,r2qkbnr/ppp3pp/3p1p2/4N2b/2B1P3/2N4P/PP3PP1/R1BQR1K1 b kq - 0 10,h5d1 c4f7 e8e7 c3d5,1751,75,77,118,mate mateIn2 opening short,https://lichess.org/Jm5kvBeh/black#20,Danish_Gambit Danish_Gambit_Other_variations,https://lichess.org/training/eEWMu,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
r1rI5,r2qkbnr/ppp3pp/2np1p2/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQ1RK1 b kq - 0 6,g4d1 c4f7 e8e7 c3d5,1755,77,77,111,mate mateIn2 opening short,https://lichess.org/YfpDG8Bf/black#12,Italian_Game Italian_Game_Other_variations,https://lichess.org/training/r1rI5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
mDMlK,r2qkb1r/2p2p2/p2p3p/1p2N1pn/3nP1b1/1BNP2B1/PPP2PPP/R2Q1RK1 b kq - 0 12,g4d1 b3f7 e8e7 c3d5,1760,77,88,1837,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/1ASeId3M/black#24,Four_Knights_Game Four_Knights_Game_Spanish_Variation,https://lichess.org/training/mDMlK,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ek4jU,r2qkb1r/ppp2pp1/3p3p/4N3/2B1P1b1/2N5/PPPP4/R1BQ1RK1 b kq - 0 11,g4d1 c4f7 e8e7 c3d5,1762,76,95,22713,attackingF2F7 mate mateIn2 opening short,https://lichess.org/l8MLN5XX/black#22,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/ek4jU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
sQHTH,r2qk2r/pb3ppp/2n5/2b3B1/2P1n3/3P4/PP3PPP/R2QKBNR w KQkq - 0 10,g5d8 c5f2 e1e2 c6d4,1763,76,95,13874,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/CixnWyZe#19,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,https://lichess.org/training/sQHTH,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
A2lzj,r2qk2r/ppp2ppp/3pn3/2b1p3/4n2B/P1NP3P/1PP2PP1/R2QKB1R w KQkq - 0 11,h4d8 c5f2 e1e2 e6d4,1766,75,92,3253,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/QkvfonCg#21,Russian_Game Russian_Game_Other_variations,https://lichess.org/training/A2lzj,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Wh2tn,rn1qkbnr/ppp3p1/3p1p1p/4N3/2BPP1b1/2N5/PPP2PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1767,79,81,51,mate mateIn2 opening short,https://lichess.org/3G1GZH9m/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/Wh2tn,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
7b2Ki,r2qkbnr/ppp2p2/2np4/4N1pp/2BPPpb1/2N5/PPP3PP/R1BQ1RK1 b kq - 1 8,g4d1 c4f7 e8e7 c3d5,1769,76,91,3688,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Z27x1FLY/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/7b2Ki,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
NNzTy,r2qkb1r/2p2ppp/p2p1n2/1p2N1B1/3nP1b1/1BNP4/PPP2PPP/R2QK2R b KQkq - 0 9,g4d1 b3f7 e8e7 c3d5,1788,75,95,4994,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/XKVy37St/black#18,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/NNzTy,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Jwybq,r2qkb1r/2p2ppp/p2p1n2/1p2N1B1/3nP1b1/1BN5/PPP2PPP/R2Q1RK1 b kq - 0 9,g4d1 b3f7 e8e7 c3d5,1790,79,93,1582,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/FO1SBo4y/black#18,Scotch_Game Scotch_Game_Other_variations,https://lichess.org/training/Jwybq,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
PNYPF,r2qkb1r/pp3pp1/3p3p/4N3/2B1PNb1/2P5/PP2QPPP/R3K2R b KQkq - 0 13,g4e2 c4f7 e8e7 f4d5,1793,75,88,346,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/VsdF3Jxc/black#26,French_Defense French_Defense_Queens_Knight,https://lichess.org/training/PNYPF,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
FIrIu,r2qkbnr/2p2Bpp/p1np4/1p2N3/4P3/2N4P/PPPP1PP1/R1BbK2R b KQkq - 0 9,e8e7 c3d5,1804,79,93,7529,mate mateIn1 middlegame oneMove,https://lichess.org/H803lfqy/black#18,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/FIrIu,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
zFa2H,2rqkb1r/1p3pp1/p1np3p/4N2b/1PB1n3/P3N1PP/1B3P2/R2QK2R b KQk - 0 14,h5d1 c4f7 e8e7 e3d5,1804,81,92,858,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/sJAwTvxm/black#28,Sicilian_Defense Sicilian_Defense_Open,https://lichess.org/training/zFa2H,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ik4qs,r1bB2k1/ppp2pp1/7p/3n1P2/4P1n1/4b3/PPPKB1PP/R2Q3R w - - 3 16,d2d3 g4e5,1805,85,82,425,mate mateIn1 middlegame oneMove,https://lichess.org/uOkSMNNH#31,Vienna_Game Vienna_Game_Vienna_Gambit,https://lichess.org/training/ik4qs,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xYpLI,r2qkbnr/2p3pp/p2p4/1p2N3/4Ppb1/1BN5/PPP2PPP/R1BQ1RK1 b kq - 0 10,g4d1 b3f7 e8e7 c3d5,1807,77,95,20011,mate mateIn2 opening short,https://lichess.org/6bVhiNQK/black#20,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/xYpLI,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rhtj5,r2qkb1r/2p2ppp/p2p1n2/1p2N1B1/3nP1b1/1BNP4/PPP2PPP/R2Q1RK1 b kq - 0 10,g4d1 b3f7 e8e7 c3d5,1809,78,79,91,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/26fj3H9g/black#20,Four_Knights_Game Four_Knights_Game_Spanish_Variation,https://lichess.org/training/rhtj5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dW6uO,rn1qkbnr/1pp2pp1/p2p3p/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQ1RK1 b kq - 0 6,g4d1 c4f7 e8e7 c3d5,1812,138,0,14,attackingF2F7 mate mateIn2 opening short,https://lichess.org/rqUlx3BK/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/dW6uO,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wjoi7,r2qkbnr/1pp2pp1/p1np3p/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQR1K1 b kq - 0 8,h5d1 c4f7 e8e7 c3d5,1818,87,57,61,attackingF2F7 mate mateIn2 opening short,https://lichess.org/tKhGGxGp/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/wjoi7,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
M4SqM,r2qkbnr/2p3pp/p1np1p2/1p2N3/3PP1b1/1BN5/PPP2PPP/R1BQ1RK1 b kq - 0 8,g4d1 b3f7 e8e7 c3d5,1820,78,89,3643,mate mateIn2 opening short,https://lichess.org/mxv2I9lI/black#16,Center_Game Center_Game_Other_variations,https://lichess.org/training/M4SqM,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lhOPJ,r2qkb1r/1ppb4/p1np1np1/4N1B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 1 11,h8g8 c4f7 e8e7 c3d5,1825,94,79,73,fork mate mateIn2 middlegame pin short,https://lichess.org/RwJVTN3x/black#22,Barnes_Defense Barnes_Defense_Other_variations,https://lichess.org/training/lhOPJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
OjOGZ,r2qkb1r/ppp2pp1/3p3p/4N3/2B1P3/3PN3/PPP1nPK1/R1Bb1R2 b kq - 3 13,e2c1 c4f7 e8e7 e3d5,1835,78,74,140,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/8W0zF8db/black#26,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,https://lichess.org/training/OjOGZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
58cqg,r2qkbnr/1pp2ppp/p1np4/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQ1RK1 b kq - 0 7,h5d1 c4f7 e8e7 c3d5,1839,135,0,12,attackingF2F7 mate mateIn2 opening short,https://lichess.org/LZFtCegx/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/58cqg,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
