PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Queen_Bishop,puzzle_ref
atSQY,r1bqk2r/ppN1ppbp/6p1/4Q2n/2B5/8/PP3PPP/R1B1K2R b KQkq - 4 13,e8d7 c4b5,1407,76,87,453,mate mateIn1 oneMove opening,https://lichess.org/cbU179RK/black#26,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/atSQY
atjo9,1N1q3k/7p/2P3pP/p7/np6/2b1Q3/P7/1K3R1R w - - 1 37,e3f4 d8d3 b1c1 c3b2,1638,126,81,34,mate mateIn2 middlegame short,https://lichess.org/N33PFC68#73,,True,https://lichess.org/training/atjo9
b5yj1,1q6/6pk/3K2bp/2PP4/5Q2/6P1/5B2/8 w - - 1 54,d6c6 g6e8,1240,74,100,621,endgame master mate mateIn1 oneMove,https://lichess.org/JxdIKOdz#107,,True,https://lichess.org/training/b5yj1
b7Dco,7r/1p2kpp1/p2bp2p/7Q/4PP2/3q4/PP1B2PP/2KR4 w - - 5 25,e4e5 h8c8 d2c3 c8c3 b2c3 d6a3,1844,73,95,12513,endgame long mate mateIn3 queensideAttack sacrifice,https://lichess.org/DIbz6Pg1#49,,True,https://lichess.org/training/b7Dco
b7sOy,2kr3b/Qpp2p1p/3pp3/8/PP6/N1n1Pq2/3P1P1P/R3KR2 w Q - 0 16,d2c3 h8c3,864,76,96,385,mate mateIn1 middlegame oneMove,https://lichess.org/A5WsJUsy#31,Polish_Opening Polish_Opening_Other_variations,True,https://lichess.org/training/b7sOy
bC2PY,8/1pq3k1/2p3p1/2Q2pNp/4b2P/6r1/PP3P2/2R3K1 w - - 0 32,f2g3 c7g3 g1f1 e4d3,1677,75,96,14409,endgame mate mateIn2 short,https://lichess.org/dACXTzSK#63,,True,https://lichess.org/training/bC2PY
bCIPR,4r1k1/2p2ppp/bpB5/3Q4/P5n1/2q1BN2/5PPP/R3K2R w KQ - 0 18,e1d1 g4f2 e3f2 a6e2,2317,83,90,2076,mate mateIn2 middlegame sacrifice short,https://lichess.org/WLn7ZS6s#35,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense,True,https://lichess.org/training/bCIPR
bCORF,1r3rk1/5p2/5QBn/2p1P1N1/p2p2q1/P3n1p1/1P1R4/6K1 b - - 0 37,e3d5 g6h7,1344,206,41,64,master mate mateIn1 middlegame oneMove,https://lichess.org/YyrZsQ1w/black#74,,True,https://lichess.org/training/bCORF
bG9id,2k3r1/1p6/p1R5/2p1B1r1/Q1P1p1q1/4P3/P1P2P1K/8 b - - 1 37,b7c6 a4c6 c8d8 e5f6,1750,74,95,15910,endgame mate mateIn2 short,https://lichess.org/zzAlmze1/black#74,,True,https://lichess.org/training/bG9id
bPnON,3r1k1r/pp2bppp/8/2p1p3/1P6/P1PqnP1P/1B1N1P2/R2QK2R w KQ - 0 17,f2e3 e7h4,1737,76,92,895,mate mateIn1 middlegame oneMove,https://lichess.org/t9OJTEml#33,Saragossa_Opening Saragossa_Opening_Other_variations,True,https://lichess.org/training/bPnON
bVaHG,3r4/4Q3/6pk/3Nbp1p/P3q3/7P/8/2RK4 w - - 2 42,e7d8 e4d3 d1e1 e5g3,1818,79,65,455,endgame mate mateIn2 short,https://lichess.org/ZpyayIsW#83,,True,https://lichess.org/training/bVaHG
ba0XD,5k2/4R2p/2qp2p1/p1p2p2/2Pb1P1Q/1P1P2P1/P6P/5K2 w - - 5 39,h4h7 c6f3 f1e1 d4c3,1805,74,90,979,endgame mate mateIn2 short,https://lichess.org/HBRUcBLO#77,,True,https://lichess.org/training/ba0XD
baGNr,rnb1k2r/ppppn2p/3N2B1/7Q/3Pp3/8/PPPK1PqP/RN6 b - - 5 13,e8f8 h5h6 f8g8 g6f7,1379,78,66,156,mate mateIn2 middlegame short,https://lichess.org/kIMTU09D/black#26,Latvian_Gambit Latvian_Gambit_Mayet_Attack,True,https://lichess.org/training/baGNr
bfFsq,3rk2r/p4ppp/b1p1p3/2b5/2P1n2B/3q1N2/PP1N1PPP/2RQK2R w Kk - 1 13,h4d8 c5f2,1342,76,78,118,attackingF2F7 master mate mateIn1 middlegame oneMove,https://lichess.org/RrAZ7f2M#25,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack,True,https://lichess.org/training/bfFsq
bhVAr,r3kb2/1p6/p2nQ2p/2pP1p2/2P3qP/P1B5/1P4P1/R5K1 b - - 4 26,e8d8 c3a5 b7b6 a5b6,1879,82,71,186,mate mateIn2 middlegame short,https://lichess.org/Jf577LTU/black#52,,True,https://lichess.org/training/bhVAr
bmEOL,r2q2kr/7p/2pp2pQ/8/p5B1/1P6/b1P2PP1/2KR3R b - - 0 21,a4b3 g4e6,942,78,100,258,mate mateIn1 middlegame oneMove,https://lichess.org/j6unYMqB/black#42,,True,https://lichess.org/training/bmEOL
bn1Fy,r1b1k2r/5ppp/pp1p4/4p3/2PnP3/2N1qPP1/PP2B2P/R2QK2R w KQkq - 5 16,c3d5 d4f3 e1f1 c8h3,1734,77,91,1022,mate mateIn2 middlegame short,https://lichess.org/vtJDOCWh#31,Sicilian_Defense Sicilian_Defense_Kalashnikov_Variation,True,https://lichess.org/training/bn1Fy
bncrQ,8/p4Q2/1p1p3k/5P2/1PBb4/P4q2/8/5K2 w - - 4 58,f1e1 d4c3,1656,142,59,143,endgame master mate mateIn1 oneMove,https://lichess.org/NSr3ww7q#115,,True,https://lichess.org/training/bncrQ
bo51H,5kr1/ppR3pR/3b1pQ1/3p1P2/8/P3BKP1/1q4P1/8 b - - 0 29,d6c7 e3c5 c7d6 c5d6,1050,75,86,329,endgame mate mateIn2 short,https://lichess.org/DAGmfdws/black#58,,True,https://lichess.org/training/bo51H
boRX6,R7/5pk1/Q2ppb2/2p4p/PqP1B1pP/3P2P1/4rPK1/8 w - - 0 42,a6c8 e2f2 g2f2 b4d2 f2f1 d2d1 f1g2 d1e2 g2h1 e2f1 h1h2 f1h3 h2g1 f6d4,2471,82,86,341,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/olTaJnzZ#83,,True,https://lichess.org/training/boRX6
brY4B,1k2bn2/p6p/1ppQP3/5q2/8/2P3P1/P7/5B1K b - - 1 34,b8c8 f1a6,1466,75,94,5275,endgame mate mateIn1 oneMove,https://lichess.org/xO1qw3EK/black#68,,True,https://lichess.org/training/brY4B
bu8c6,1nk4r/p1p3p1/Pp3p2/1P6/3PBb1p/1QP2N1q/3N4/R5K1 w - - 0 23,b3d5 f4e3,1536,86,86,5112,master mate mateIn1 middlegame oneMove,https://lichess.org/b4WqhKMh#45,,True,https://lichess.org/training/bu8c6
bvZMD,6k1/8/6Q1/4p3/2p2p2/2P2P2/5BK1/qr6 b - - 2 67,g8f8 f2c5,1030,75,100,112,endgame mate mateIn1 oneMove,https://lichess.org/xSwwSacx/black#134,,True,https://lichess.org/training/bvZMD
bzP9U,1r3rk1/pppq1pp1/1b5p/P2N2n1/1PnP4/4PBPP/2Q2PK1/R1B2R2 w - - 1 19,c2c4 d7h3 g2g1 g5f3,962,75,99,726,deflection mate mateIn2 middlegame short,https://lichess.org/hLTxDKOU#37,,True,https://lichess.org/training/bzP9U
c7SGc,8/2Bnk3/6rb/3Q4/2p5/2P2N1q/P4P2/1R4K1 w - - 1 37,c7g3 g6g3 f2g3 h6e3,1661,75,80,166,mate mateIn2 middlegame sacrifice short,https://lichess.org/sW6Yn7YK#73,,True,https://lichess.org/training/c7SGc
c9uGR,7k/1b4p1/pp4qp/2b1B3/5QPP/4p3/1P2B3/6K1 b - - 0 33,g6c2 f4h6 c2h7 e5g7 h8g8 e2c4 b7d5 c4d5,2014,75,75,220,endgame master masterVsMaster mate mateIn4 pin veryLong,https://lichess.org/6XwruLKo/black#66,,True,https://lichess.org/training/c9uGR
cDHzl,r6r/1p4pp/p3Qpq1/2B5/P5k1/8/4KP2/8 b - - 0 33,g4h5 e6h3 h5g5 c5e3,1042,83,93,71,endgame mate mateIn2 short,https://lichess.org/yBImEiqI/black#66,,True,https://lichess.org/training/cDHzl
cGCNZ,5rk1/pPQ1pp1p/6p1/1q6/1b1N4/4P3/P4PPP/4K2R w K - 4 21,e1d1 b5d3 d1c1 b4a3,1927,85,40,59,endgame mate mateIn2 short,https://lichess.org/7KQtZbtq#41,,True,https://lichess.org/training/cGCNZ
cM56e,6k1/pp2pp2/2p2nPQ/4n3/2P1P3/2br3B/q2NK3/6R1 b - - 0 26,e5g6 g1g6 f7g6 h3e6,1849,76,86,964,mate mateIn2 middlegame sacrifice short,https://lichess.org/yyObPzjb/black#52,,True,https://lichess.org/training/cM56e
cNbjT,r1b3k1/pp1p4/4p1Qp/6p1/2Pn4/Pq2r2P/1P3pPB/R1K2B1R b - - 6 21,g8f8 h2d6,1087,78,89,1367,mate mateIn1 middlegame oneMove,https://lichess.org/5tmsohv2/black#42,,True,https://lichess.org/training/cNbjT
cOUsq,1r5k/pp4pp/5p2/7n/2BP2bP/2N1qN2/PPP4P/R2Q1K1R w - - 1 17,c4d5 g4h3,1884,77,90,5448,mate mateIn1 middlegame oneMove,https://lichess.org/y0ZUhBpB#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense,True,https://lichess.org/training/cOUsq
cYquw,B1R5/p4kbp/3B4/2Pp2p1/Q3p3/2P1Pq2/P6P/5K2 w - - 1 32,f1e1 g7c3,1170,75,95,306,endgame mate mateIn1 oneMove,https://lichess.org/RnuVIfxF#63,,True,https://lichess.org/training/cYquw
cdCwA,r6k/ppp1n3/6pp/8/5Q2/1BbP4/P5KN/1q6 b - - 2 29,e7d5 f4h6 h8g8 b3d5,1585,74,95,5892,mate mateIn2 middlegame short,https://lichess.org/kGI96z61/black#58,,True,https://lichess.org/training/cdCwA
cdLx1,5k1r/8/4pKQb/3p1p2/5B2/1q6/1P3PPP/3r4 b - - 3 30,b3b7 f4d6 b7e7 d6e7,1617,75,93,778,endgame mate mateIn2 short,https://lichess.org/JBbSoPEt/black#60,,True,https://lichess.org/training/cdLx1
clCCQ,r4Bk1/pp3ppp/2p5/6b1/B3P3/3P1b1q/PPP4Q/R5RK w - - 6 23,g1g2 f3g2 h1g1 g5e3,1165,76,90,240,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Rk11xrl7#45,,True,https://lichess.org/training/clCCQ
cnvwR,r2q1b1r/pp2kBpp/8/n1pQ4/4P1b1/5N2/PP3PPP/R1B1K2R b KQ - 0 13,g4f3 c1g5,972,100,79,40,mate mateIn1 oneMove opening,https://lichess.org/GJtX04Fw/black#26,Indian_Defense Indian_Defense_Normal_Variation,True,https://lichess.org/training/cnvwR
cv6lX,5rk1/ppp1n1p1/3pb2p/4p1bq/8/2PPN1rP/PPR2PBK/R1B2Q2 w - - 0 23,h2g3 g5f4,1632,77,90,2175,mate mateIn1 middlegame oneMove,https://lichess.org/lw9VfePL#45,,True,https://lichess.org/training/cv6lX
d6SvQ,2N1Q3/5pk1/3b1p2/8/3P4/4Pqp1/P4P2/4K3 w - - 2 38,f2g3 d6b4,1897,81,92,8441,endgame mate mateIn1 oneMove,https://lichess.org/BGUifty3#75,,True,https://lichess.org/training/d6SvQ
d8cGA,4kq2/1p3p2/4pQ2/3pP1p1/8/2r1P3/4BKP1/8 b - - 15 42,b7b5 e2b5 c3c6 b5c6,838,128,94,31,endgame mate mateIn2 short,https://lichess.org/aeU4COyn/black#84,,True,https://lichess.org/training/d8cGA
dCROP,r1bqkb1r/ppN1pppp/8/4Q3/6n1/8/2PP1PPP/R1B1KB1R b KQkq - 4 12,e8d7 f1b5,1289,75,98,3368,master mate mateIn1 oneMove opening,https://lichess.org/jotumlVv/black#24,Sicilian_Defense Sicilian_Defense_Mengarini_Variation,True,https://lichess.org/training/dCROP
dGVf1,4Q3/p2P2pk/5p2/P7/1bq5/4B1PP/2K5/8 w - - 13 58,c2d1 c4d3 d1c1 b4a3,1835,85,77,87,endgame mate mateIn2 short,https://lichess.org/7n8vE3Ja#115,,True,https://lichess.org/training/dGVf1
dHwvQ,r1bqrnk1/4p1n1/2pp2BQ/4P1Np/p2P3P/8/1pP2PP1/1K1R3R b - - 1 21,c8f5 g6f7,1761,78,73,381,master mate mateIn1 middlegame oneMove,https://lichess.org/0IQaVp4R/black#42,,True,https://lichess.org/training/dHwvQ
dKRDh,6R1/3k1p1p/p7/8/4qN1Q/b5P1/P6P/7K w - - 1 35,h1g1 a3c5 g1f1 e4f3 f1e1 c5b4,1763,75,93,369,endgame long master mate mateIn3,https://lichess.org/4krK03oW#69,,True,https://lichess.org/training/dKRDh
dMseb,r3k2r/ppp4p/2n1Q1p1/6B1/8/1PP5/2q2PPP/6K1 b - - 0 17,e8f8 g5h6,1757,82,94,453,endgame mate mateIn1 oneMove,https://lichess.org/uukyr6qV/black#34,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,True,https://lichess.org/training/dMseb
dNTrb,k1B5/1p1Q3p/p5p1/2PPb3/1P6/P4q1P/8/5K2 w - - 2 41,f1e1 e5c3,1302,76,86,612,endgame mate mateIn1 oneMove,https://lichess.org/aT1SHKCj#81,,True,https://lichess.org/training/dNTrb
dNlnk,r1r1k3/1p6/p3Q3/n5P1/P2P4/2P4P/2B4K/q7 b - - 0 28,e8d8 e6d6 d8e8 c2g6,1641,75,98,1502,endgame mate mateIn2 short,https://lichess.org/YzxgnLW4/black#56,,True,https://lichess.org/training/dNlnk
dV11q,r1b2rk1/ppp2ppp/3p4/8/8/P1B1qPP1/1PP1P2P/R2QR1K1 w - - 1 15,g1f1 c8h3,928,93,89,53,mate mateIn1 middlegame oneMove,https://lichess.org/mFq1wo8B#29,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit,True,https://lichess.org/training/dV11q
dWUUR,2k5/1p3p1p/2R3p1/4B3/P4P2/2Q1n2P/2P1q1PK/3r4 b - - 0 28,b7c6 c3c6 c8d8 e5f6,1713,76,86,249,endgame mate mateIn2 short,https://lichess.org/7Ft5UjCM/black#56,,True,https://lichess.org/training/dWUUR
djJng,8/4p1k1/5p2/2pP3Q/1n1p1b2/PK1q4/1P4B1/R7 w - - 3 37,b3a4 d3a6 a4b3 c5c4 b3b4 f4d6,2387,80,76,244,endgame long mate mateIn3 sacrifice,https://lichess.org/UtsTo6Pg#73,,True,https://lichess.org/training/djJng
dkoeJ,r1b2rk1/p4ppp/2p5/8/3qN1n1/6N1/PPPP2PP/R1BQRK2 w - - 1 13,c2c3 g4h2 f1e2 c8g4,1870,76,93,1024,mate mateIn2 opening short,https://lichess.org/7tHWjpEY#25,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit,True,https://lichess.org/training/dkoeJ
dm67D,r1b2k1r/pp6/2B1pnQp/q2p2p1/3b4/5PB1/PPP1K1PP/R6R b - - 3 17,b7c6 g3d6,975,76,90,157,mate mateIn1 middlegame oneMove,https://lichess.org/zb6XR4aX/black#34,Indian_Defense Indian_Defense_Omega_Gambit,True,https://lichess.org/training/dm67D
dpPIt,r1b5/ppq1n2k/1bp1pQ2/4n1N1/3P4/2PB4/PP4PP/R5K1 b - - 2 22,h7g8 d3h7,1369,75,87,395,mate mateIn1 middlegame oneMove,https://lichess.org/elhKJRVb/black#44,,True,https://lichess.org/training/dpPIt
dpguF,3k3q/6b1/p3Qn2/5p1P/3Bp3/1P6/P5P1/6K1 b - - 0 37,h8h5 d4b6,1521,93,73,890,endgame mate mateIn1 oneMove,https://lichess.org/Iem8Cp1A/black#74,,True,https://lichess.org/training/dpguF
dxcWE,1r6/Rpp4k/1pnp1p1p/5P1Q/8/8/1qP3PP/5BK1 b - - 17 30,c6a7 h5g6 h7h8 g6h6 h8g8 f1c4 d6d5 c4d5,1437,79,97,8170,deflection endgame mate mateIn4 veryLong,https://lichess.org/rLxesNdy/black#60,,True,https://lichess.org/training/dxcWE
e2caV,Q7/7k/6pp/8/1p1P4/2P1b3/1P4PK/4q1N1 w - - 0 49,g1f3 e3f4 g2g3 e1g3 h2h1 g3h3 h1g1 f4e3,1909,76,94,10804,endgame mate mateIn4 veryLong,https://lichess.org/05aPeix2#97,,True,https://lichess.org/training/e2caV
e65bj,3qk2r/pb2bP1p/1pnrQ1p1/1B6/8/4B3/PPP2PPP/R4RK1 b k - 0 16,e8f8 e3h6,1006,83,76,117,mate mateIn1 middlegame oneMove,https://lichess.org/7PqCR48F/black#32,French_Defense French_Defense_Advance_Variation,True,https://lichess.org/training/e65bj
eEGJX,3k4/8/5Q1p/4B1p1/4p3/3q3P/3r1PPK/8 b - - 14 46,d8c8 f6c6 c8d8 e5f6,1701,76,93,114,endgame mate mateIn2 short,https://lichess.org/1wftPCLE/black#92,,True,https://lichess.org/training/eEGJX
eYcpU,2k5/8/2Q5/p7/8/4B3/5P1K/rq6 b - - 8 49,c8d8 e3g5,1174,76,94,4197,endgame mate mateIn1 oneMove,https://lichess.org/5GJPOFLY/black#98,,True,https://lichess.org/training/eYcpU
egIS6,r3k2r/ppp1p1b1/3p2p1/3N1p2/1PPn2n1/3P1NPq/P2BP2P/R2Q2KR w kq - 2 18,d5f4 d4f3 e2f3 g7d4 d2e3 d4e3,1581,76,89,98,clearance fork long mate mateIn3 middlegame,https://lichess.org/HJfJ6w30#35,Zukertort_Opening Zukertort_Opening_Kingside_Fianchetto,True,https://lichess.org/training/egIS6
eqf1h,r3kbr1/pp3p2/4pQ1p/q2pP2P/4b1P1/2P5/PP1K1P2/3R1BR1 b q - 5 19,a5a2 f1b5,981,76,86,250,mate mateIn1 middlegame oneMove,https://lichess.org/0bncxpUw/black#38,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/eqf1h
etwYm,2r3k1/3n1p2/5p2/2P2b2/3P3P/4q1P1/1Q2B3/3RR1K1 w - - 0 31,g1f1 f5h3,1177,77,80,176,mate mateIn1 middlegame oneMove,https://lichess.org/6JqiORgK#61,,True,https://lichess.org/training/etwYm
eyFtl,3r3r/p2k2b1/1ppQ3p/4P3/PPB2pP1/5q2/5P1K/R3R3 b - - 2 26,d7c8 c4a6,1790,82,78,1634,mate mateIn1 middlegame oneMove,https://lichess.org/cRyvh4Xz/black#52,,True,https://lichess.org/training/eyFtl
f28fy,2rqr3/1b2bk1n/p3Q1p1/3n2B1/1p1P4/P1N5/1PB2PPP/4R1K1 b - - 0 21,f7f8 g5h6,1520,83,81,444,master mate mateIn1 middlegame oneMove,https://lichess.org/W2BtOEJp/black#42,,True,https://lichess.org/training/f28fy
f81ow,r3k3/pbp2p2/1pqpp3/6B1/6Q1/5PP1/P1P4P/4R1K1 b q - 0 20,c6f3 e1e6 f7e6 g4e6 e8f8 g5h6,2008,114,45,28,endgame long mate mateIn3 sacrifice,https://lichess.org/UYsHItwH/black#40,,True,https://lichess.org/training/f81ow
fB9sM,7k/pQ3p1p/2R1pb2/8/2B5/1P3Rrq/P1P5/6K1 w - - 0 30,f3g3 f6d4 g3e3 d4e3,1733,76,85,233,endgame mate mateIn2 short,https://lichess.org/wPpfG9nT#59,,True,https://lichess.org/training/fB9sM
fCONG,3r3k/1p4p1/2n2R1p/2q2B2/3p4/1P3P2/1B1Q2PP/7K b - - 0 29,g7f6 d2h6 h8g8 f5e6,1795,76,89,1321,endgame master mate mateIn2 short,https://lichess.org/KVeyr6ZU/black#58,,True,https://lichess.org/training/fCONG
fFNis,2kr2r1/pp1b1p1p/2nQ1p2/1B2p2q/8/4PN2/PP3PPP/2RR3K b - - 1 17,d7h3 c1c6 b7c6 b5a6,2170,76,88,190,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/jyqGUgSI/black#34,Trompowsky_Attack Trompowsky_Attack_Other_variations,True,https://lichess.org/training/fFNis
fFl9h,r3k3/1p5p/p2pQnr1/4p1q1/3B1p2/8/PPP2PPP/4RRK1 b q - 5 21,e8d8 d4b6,1467,94,77,269,mate mateIn1 middlegame oneMove,https://lichess.org/LCxGqnyx/black#42,,True,https://lichess.org/training/fFl9h
fRGAj,r7/1pp3pk/7p/p2Q3P/1b1r4/1P1q2P1/P1NP4/2KR1R2 w - - 0 25,c2d4 b4a3,1346,75,99,790,mate mateIn1 middlegame oneMove,https://lichess.org/G9OvgucR#49,,True,https://lichess.org/training/fRGAj
fUjen,5rk1/pQp2ppp/5p2/2b5/8/1PNq4/P2Pr1PP/2KR3R w - - 0 16,c3e2 c5a3,887,113,85,33,master mate mateIn1 middlegame oneMove,https://lichess.org/SaXbeD4E#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation,True,https://lichess.org/training/fUjen
fZJvF,2r1kr2/5p2/4pQ2/3pP3/1p1P4/1B5P/1R2qPP1/6K1 b - - 0 34,e2b2 b3a4 c8c6 a4c6,996,80,94,670,endgame mate mateIn2 short,https://lichess.org/YEIMMKcQ/black#68,,True,https://lichess.org/training/fZJvF
faC2u,r3kr2/pb3p2/2p1pQ2/2bPP3/1p6/1B6/Pq2NPPP/3R1K2 b q - 0 21,c6d5 b3a4 b7c6 a4c6,1312,75,81,220,mate mateIn2 middlegame short,https://lichess.org/wMqtNAJR/black#42,,True,https://lichess.org/training/faC2u
fiEeO,r1b2k1r/p2pnppp/1pnN4/7Q/2B1P3/8/P1P1KPqP/8 b - - 1 18,g7g6 h5h6 f8g8 c4f7,1142,143,75,16,mate mateIn2 middlegame short,https://lichess.org/WhISRg4L/black#36,Sicilian_Defense Sicilian_Defense_Kveinis_Variation,True,https://lichess.org/training/fiEeO
fik2m,r7/p5k1/8/2p1BQPp/3p3P/5P1K/q7/6r1 b - - 4 36,g7g8 f5g6 g8f8 e5d6,1838,78,77,256,endgame mate mateIn2 short,https://lichess.org/Nsbaownu/black#72,,True,https://lichess.org/training/fik2m
fp1rB,7k/6p1/P1Q1P3/8/3P1bp1/7P/1B4PK/5q2 w - - 3 30,g2g3 f1h3 h2g1 f4e3,1973,76,78,126,endgame mate mateIn2 short,https://lichess.org/SnCU6ilH#59,,True,https://lichess.org/training/fp1rB
fvJJV,4k3/2p4p/p2bQ3/1p6/1P2p1P1/P4P1K/2q4P/2B5 b - - 4 45,e8f8 c1h6,1188,77,65,581,endgame mate mateIn1 oneMove,https://lichess.org/bYzbErlW/black#90,,True,https://lichess.org/training/fvJJV
g1PwE,6Q1/7P/2K2p2/2qp1k2/5P2/1P1b4/4R3/8 w - - 5 58,c6d7 d3b5 d7d8 c5d6 d8c8 b5a6,1996,75,85,299,endgame fork long master mate mateIn3,https://lichess.org/GGG2A2EG#115,,True,https://lichess.org/training/g1PwE
g3AIH,8/5k1p/4pbp1/1Q6/4qP2/1P1p2P1/7P/5BK1 w - - 0 45,f1d3 f6d4 g1f1 e4f3 f1e1 d4c3,1740,74,92,1582,endgame long master mate mateIn3,https://lichess.org/hM2MyHjJ#89,,True,https://lichess.org/training/g3AIH
g7uKL,r2q1nk1/pp1nb3/2p3pQ/4p3/4P1b1/2NB4/PPP3PP/R5K1 b - - 0 19,g4h5 d3c4 f8e6 c4e6,1187,91,86,92,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Gbhz50sf/black#38,,True,https://lichess.org/training/g7uKL
gDew6,Q7/1p4kp/6p1/1Pp2pq1/2Pp2b1/3P2P1/3N1K2/2B1r3 w - - 2 30,f2e1 g5e3 e1f1 g4h3,1754,138,88,20,endgame mate mateIn2 short,https://lichess.org/g7eBoAQC#59,,True,https://lichess.org/training/gDew6
gEMIs,r2k1b1r/4pBpp/p1ppQn2/3b4/Pq6/7P/3B1P2/RN2K1R1 b Q - 1 17,b4b2 d2a5 b2b6 a5b6,889,76,84,484,mate mateIn2 middlegame short,https://lichess.org/kY9ru4xv/black#34,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/gEMIs
gEnO8,r7/pp2k1Q1/2p4p/3p4/3P4/P1PB4/1q4PP/3n2K1 b - - 0 32,e7d6 g7e5 d6d7 d3f5 d7d8 e5d6 d8e8 f5g6,2001,76,88,997,endgame mate mateIn4 veryLong,https://lichess.org/jMerIV9X/black#64,,True,https://lichess.org/training/gEnO8
gGajA,R1Q5/5pk1/1p4p1/3Pp2p/2qbP3/7P/1K4P1/8 w - - 14 47,b2b1 c4b3 b1c1 d4e3,1848,76,92,1946,endgame mate mateIn2 short,https://lichess.org/gAOi8SOk#93,,True,https://lichess.org/training/gGajA
gI896,4r3/p1b2kp1/1p3p1r/3p4/3P4/BN1qPQ1P/P4PP1/R3K2R w KQ - 5 27,f3d1 e8e3 f2e3 c7g3,1802,80,77,125,mate mateIn2 middlegame sacrifice short,https://lichess.org/cw8aZaLQ#53,,True,https://lichess.org/training/gI896
gKugI,2r2rk1/pp2ppbp/1n1p2p1/3P4/2P2Pn1/1PN3Pq/P2BB2P/2RQ2KR w - - 1 19,e2g4 g7d4 d2e3 d4e3,1096,79,79,163,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Y4vhPepO#37,Alekhine_Defense Alekhine_Defense_Exchange_Variation,True,https://lichess.org/training/gKugI
gLAYt,r2qr1k1/ppp1np2/1b1pN2Q/3Bp3/4P3/3P4/PPP2PPP/R4RK1 b - - 0 14,f7e6 d5e6,949,79,100,338,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zwvm6gTa/black#28,Four_Knights_Game Four_Knights_Game_Italian_Variation,True,https://lichess.org/training/gLAYt
gNk6V,r1q3k1/p7/1p2p2p/n2pBrp1/2pP2P1/P1P1PN2/2Q2P1P/5RK1 b - - 1 22,f5f3 c2g6 g8f8 e5d6,1781,75,95,14354,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/jED4gsJv/black#44,,True,https://lichess.org/training/gNk6V
gbou2,r4rk1/2p2p2/pqnpbB1p/1p2p3/4Pp2/2PP1N2/PPB2K1P/R2Q3R w - - 4 20,f2e2 b6e3 e2f1 e6h3,1117,77,92,3532,mate mateIn2 middlegame short,https://lichess.org/1MDRxIdY#39,,True,https://lichess.org/training/gbou2
gg7sh,1r3kr1/1p4b1/p1bpp1Q1/5P2/P1P1PB1P/2N3RK/6P1/4qn2 b - - 4 33,f1g3 f4d6,1512,82,81,234,master mate mateIn1 middlegame oneMove,https://lichess.org/HJNJQwK0/black#66,,True,https://lichess.org/training/gg7sh
gntTc,2r2rk1/p6p/Bb3pp1/3pp3/3n4/Q5Pq/PP3P2/2RR1NK1 w - - 0 34,a6c8 d4e2,1686,77,92,1776,master mate mateIn1 middlegame oneMove,https://lichess.org/0lqqrtat#67,,True,https://lichess.org/training/gntTc
gsQq1,r1b1k2r/pp3ppp/2p2n2/1Bb1q3/8/2N2K2/PPPP2PP/R1BQ3R w kq - 0 11,h1e1 c8g4,1000,75,98,846,mate mateIn1 oneMove opening,https://lichess.org/FKYtc4ig#21,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,True,https://lichess.org/training/gsQq1
gtpzi,1k1r3r/ppp2ppp/3b4/7P/8/1P1qnN1P/PB1N1P2/1R1QK2R w K - 0 17,f2e3 d6g3,1190,91,92,100,mate mateIn1 middlegame oneMove,https://lichess.org/I8hCAqoR#33,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit,True,https://lichess.org/training/gtpzi
gvd9K,8/3Q1R2/4p2k/3pb3/P4P1p/5q1P/8/5K2 w - - 2 63,f1e1 e5c3,1044,80,94,2131,endgame mate mateIn1 oneMove,https://lichess.org/Q6SZ0rFv#125,,True,https://lichess.org/training/gvd9K
gx8s4,r2qr3/p1p2k1n/1p1p4/3Q1P2/2P5/P5P1/1PKB4/8 b - - 2 32,f7e7 d5e6 e7f8 d2h6,1575,75,94,5387,endgame mate mateIn2 short,https://lichess.org/lMCH3bNS/black#64,,True,https://lichess.org/training/gx8s4
