PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,RookMoves,puzzle_ref
7ghxe,1k6/1p6/3pn1pq/1P2rn2/2R3QP/8/2R2PK1/8 b - - 0 41,e5b5 c4c8 b8a7 g4a4 a7b6 a4b5 b6b5 c2b2 b5a4 c8a8,2145,75,94,377,attraction fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/lzmuX30d/black#82,,True,2,https://lichess.org/training/7ghxe
C8hWn,8/p3r1k1/8/4r1pp/3R4/P1R2PP1/2P2K2/8 w - - 1 38,f3f4 e5e2 f2f1 e2e1 f1g2 e7e2 g2h3 e1h1,2149,77,94,7475,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/m4VmwtqC#75,,True,2,https://lichess.org/training/C8hWn
MHqRp,5rk1/5ppp/p3p2P/1r1p2N1/q5P1/2pN4/PbP5/1K1R1Q1R w - - 1 29,h6g7 a4a2 b1a2 b5a5 a2b3 f8b8 d3b4 a5a3,2151,75,96,3175,attraction mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/j0oO5Q2L#57,,True,2,https://lichess.org/training/MHqRp
7d3ss,3rr1k1/1pQ2p2/2b3p1/p5q1/8/2P4P/P1P2RP1/5RK1 b - - 7 26,d8d2 c7f7 g8h8 f7f8 e8f8 f2f8 h8g7 f1f7 g7h6 f8h8,2152,78,95,1076,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/9vuWyZQ7/black#52,,True,2,https://lichess.org/training/7d3ss
eWX5l,6k1/K1pb1p2/1p4pQ/4p1N1/1nP1P3/1P3P2/r5PP/3r1B1R w - - 0 26,a7b7 d7c6 b7c8 a2a8 c8c7 d1d7 c7b6 d7b7 b6c5 a8a5 c5d6 b7d7,2153,81,90,2754,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/0J2yswqi#51,,True,2,https://lichess.org/training/eWX5l
03uRJ,3r1r2/p5k1/2p4R/1pp2pK1/4N3/8/PPP5/7R b - - 1 27,f5e4 h6g6 g7f7 h1h7 f7e8 g6e6,2155,78,93,11425,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/a4P4aO95/black#54,,True,2,https://lichess.org/training/03uRJ
d5bs6,8/5kpR/pp1r1p2/2p2P2/P1P5/8/1PB1r3/6RK b - - 3 36,e2c2 h7g7 f7e8 g7g8 e8d7 g1g7 d7c6 g8c8,2155,75,95,6386,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/BxgYhTlE/black#72,,True,2,https://lichess.org/training/d5bs6
Aw6jo,1r1r3k/p4p1N/4bPq1/2pp1p2/2nP3Q/PR5R/5PPP/6K1 b - - 1 32,g6g4 h7f8 g4h4 h3h4 h8g8 b3g3 g8f8 h4h8,2158,75,96,7275,discoveredAttack exposedKing kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/aZuyVMqi/black#64,,True,2,https://lichess.org/training/Aw6jo
vcevM,6k1/p4p1r/1p1pqRr1/3Np3/2P5/1P2Q2n/P5PK/5R2 w - - 0 30,f6e6 h3f4 e3h3 g6g2 h2h1 h7h3,2160,78,83,342,discoveredAttack long mate mateIn3 middlegame pin,https://lichess.org/QCIyMI8a#59,,True,2,https://lichess.org/training/vcevM
BVjet,3k2rr/R4pb1/2R5/p2NpP2/4K3/1P4pp/1P6/8 b - - 9 45,h3h2 a7a8 d8d7 c6c7 d7d6 a8a6,2161,77,93,7215,endgame exposedKing long mate mateIn3,https://lichess.org/J2pXS2Bg/black#90,,True,2,https://lichess.org/training/BVjet
HRzdY,8/1R2bk2/p1n2pp1/P4q2/5P2/6P1/1p3B1P/4R1K1 b - - 1 34,c6b4 b7e7 f7g8 e7e8 g8h7 e1e7 h7h6 e8h8,2161,80,90,209,endgame master mate mateIn4 veryLong,https://lichess.org/wLt7eXf2/black#68,,True,2,https://lichess.org/training/HRzdY
MvglN,2r2k2/3R3R/4P3/1p3r2/1P1p4/2p1n1PK/7P/8 b - - 4 49,f5g5 h7h8 g5g8 d7f7 f8e8 h8g8,2162,81,79,187,deflection endgame exposedKing long master mate mateIn3,https://lichess.org/2oTR7gP4/black#98,,True,2,https://lichess.org/training/MvglN
o2w19,r3qrk1/2pb1p2/p4Rp1/1p2p1NQ/4p2B/1PP4P/PP3P2/2K3R1 b - - 1 21,g6h5 g5e6 g8h7 g1g7 h7h8 f6h6,2164,89,76,183,discoveredAttack kingsideAttack long mate mateIn3 middlegame,https://lichess.org/UFwayBx5/black#42,,True,2,https://lichess.org/training/o2w19
TdJvj,4r2b/5pkP/2Q2p2/5P2/3P4/2Ppq3/PP1N2r1/2KR3R w - - 5 39,h1h6 e3d2 d1d2 e8e1 d2d1 g2c2 c1b1 e1d1,2168,76,95,955,clearance deflection mate mateIn4 middlegame pin queensideAttack sacrifice veryLong,https://lichess.org/n0WIZmBS#77,,True,2,https://lichess.org/training/TdJvj
wJTKR,8/pQ3ppk/2p4p/2Pn4/1Pr1r2p/1K6/P4PR1/8 w - - 3 32,b7f7 c4c3 b3b2 e4b4 b2a1 c3c1,2171,86,82,214,deflection discoveredAttack endgame long mate mateIn3,https://lichess.org/RyomsjMc#63,,True,2,https://lichess.org/training/wJTKR
LNXxP,5rk1/4Rp1p/1q4pP/1p6/5Q2/2p5/1r3PP1/R5K1 b - - 1 31,c3c2 f4f7 f8f7 a1a8 b6b8 a8b8 f7f8 e7g7 g8h8 b8f8,2172,76,97,686,deflection endgame mate mateIn5 sacrifice veryLong,https://lichess.org/y5tfVwCm/black#62,,True,2,https://lichess.org/training/LNXxP
I9Agx,8/1p3k1p/p7/4R3/4R1K1/1P4P1/r6r/8 b - - 3 36,a2b2 e4f4 f7g8 e5g5 g8h8 f4f8,2172,80,91,2135,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/vvAMFC90/black#72,,True,2,https://lichess.org/training/I9Agx
ejTKg,r7/4k3/2p1b2p/ppBp4/7P/1P6/q7/4KRR1 b - - 1 34,e7d7 g1g7 e6f7 g7f7 d7c8 f7f8 c8b7 f1f7 b7a6 f8a8,2174,76,95,1504,deflection endgame mate mateIn5 veryLong,https://lichess.org/LJHBu0lu/black#68,,True,3,https://lichess.org/training/ejTKg
XlQfh,k6r/p1p1b3/2Pq1n2/3p1Brb/P2P4/2P5/2QN2PP/1RB1R1K1 w - - 3 23,c2b3 d6h2 g1h2 h5f3 f5h3 g5g2 h2h1 h8h3,2174,75,94,1138,deflection discoveredAttack kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/Tk6JGuMq#45,,True,2,https://lichess.org/training/XlQfh
qCu1I,8/P2k2r1/3b1p1p/2pB4/4P3/2P3n1/1r3P2/R5K1 w - - 0 35,a7a8q g3e4 g1f1 b2f2 f1e1 g7g1,2175,81,84,340,discoveredAttack long mate mateIn3 middlegame,https://lichess.org/Y9CoJqIJ#69,,True,2,https://lichess.org/training/qCu1I
TVfyO,2r2rk1/pp3p2/4p1p1/4P1Qp/5R1P/4q3/P5P1/5R1K b - - 5 26,c8c5 g5g6 f7g6 f4f8 g8h7 f1f7 h7h6 f8h8,2175,79,95,9631,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/WB81s7iU/black#52,,True,2,https://lichess.org/training/TVfyO
UJuvL,6k1/pp5R/2p2pP1/2b1pPq1/6r1/3P2P1/PP3PK1/7R b - - 3 37,g8f8 h7h8 f8e7 h1h7 e7d6 h8d8,2179,76,92,1128,endgame exposedKing long mate mateIn3,https://lichess.org/3899jD3G/black#74,,True,2,https://lichess.org/training/UJuvL
8t6bN,r1b2k2/ppp5/3N4/6N1/1bn5/8/PP2r2P/2KR1R2 b - - 0 20,f8e7 f1f7 e7d8 d6b7 d8e8 d1d8,2181,75,94,8374,doubleCheck exposedKing long mate mateIn3 middlegame,https://lichess.org/yDqVHKtT/black#40,,True,2,https://lichess.org/training/8t6bN
o5S49,8/8/1P1R4/6K1/r3k3/8/6pr/3R4 b - - 1 38,a4a6 d1e1 e4f3 d6f6 f3g3 e1e3,2182,80,89,416,endgame long mate mateIn3 rookEndgame,https://lichess.org/i38fUh9r/black#76,,True,2,https://lichess.org/training/o5S49
Uwp6V,k7/4Q3/1r1B1p2/pB2p3/4b1P1/2P5/PP4r1/3K4 w - - 9 39,b5e8 g2g1 d1e2 b6b2 e2e3 g1e1,2182,76,94,653,endgame exposedKing long mate mateIn3,https://lichess.org/CgxCDHHz#77,,True,2,https://lichess.org/training/Uwp6V
3MqFQ,5rk1/R5pp/5n2/2ppN3/2Pn3P/3P4/1r2PPB1/4K2R w K - 0 27,e2e3 b2b1 e1d2 f6e4 d3e4 f8f2 d2d3 b1b3,2183,112,88,75,discoveredAttack fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WEvdqAPr#53,,True,2,https://lichess.org/training/3MqFQ
9YqEF,1k6/pbp4r/3n4/2P1p3/4P1p1/4R1N1/5P1r/3R2K1 b - - 0 36,d6e4 d1d8 b7c8 e3b3 b8a8 d8c8,2185,80,94,10574,deflection long master mate mateIn3 middlegame,https://lichess.org/SU27XTtJ/black#72,,True,2,https://lichess.org/training/9YqEF
NxTqy,3k4/1R5p/r3pNpP/3p4/2pn1P2/2r2PP1/P4K2/1R6 b - - 2 38,d8c8 b7b8 c8c7 f6e8 c7c6 b8c8 c6d7 c8c7 d7e8 b1b8,2188,77,96,1220,endgame exposedKing master mate mateIn5 queensideAttack sacrifice veryLong,https://lichess.org/OXV2226v/black#76,,True,2,https://lichess.org/training/NxTqy
YwezP,4r2k/5p1p/R7/5N2/PPR5/5P2/3b1rPP/4K3 w - - 3 40,e1d1 e8e1 d1c2 d2b4 c2d3 f2d2,2189,75,92,3688,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/cqcQEFEw#79,,True,2,https://lichess.org/training/YwezP
AXmoD,2r5/p1P5/3R4/6k1/8/6pp/PP1Kp2r/2R5 b - - 2 36,h2g2 c1c5 g5f4 d6d4 f4f3 c5f5,2191,77,94,2736,endgame long master mate mateIn3 rookEndgame,https://lichess.org/JAUTdKoo/black#72,,True,2,https://lichess.org/training/AXmoD
pf5gI,7r/2p4r/2P1k1p1/pPQbPpP1/P4P1P/3BP2K/8/4R3 w - - 2 45,d3c4 h7h4 h3g3 h4g4 g3f2 g4g2 f2f1 h8h1,2199,84,90,1382,endgame mate mateIn4 veryLong,https://lichess.org/OQMbJob0#89,,True,2,https://lichess.org/training/pf5gI
e58pt,2R5/1p1r2p1/6p1/2P5/2k5/5rP1/2K4P/1R6 w - - 2 40,c5c6 f3c3 c2b2 d7d2 b2a1 c3a3,2200,83,76,145,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/LQsNIlwY#79,,True,2,https://lichess.org/training/e58pt
859rJ,2r5/RNk3pp/1pr1pp2/3p1b2/3P4/R1P1P3/5PPP/6K1 b - - 5 31,c7b8 b7d8 c8d8 a7a8 b8c7 a3a7 c7d6 a8d8,2203,80,88,75,deflection endgame exposedKing mate mateIn4 queensideAttack sacrifice veryLong,https://lichess.org/5fqPljgv/black#62,,True,2,https://lichess.org/training/859rJ
EMc3X,8/1pr5/1R5P/p2k1r2/P3b3/1P6/1BP4R/2K5 w - - 3 42,h6h7 f5f1 c1d2 c7c2 d2e3 f1f3,2204,87,90,1278,endgame fork long mate mateIn3,https://lichess.org/K2VTqZL8#83,,True,2,https://lichess.org/training/EMc3X
WMhvn,N4k1r/pp2n3/3bR2p/3R3B/1P6/P5P1/2q2P2/6K1 b - - 0 32,d6g3 e6f6 f8g8 d5d8 g8h7 f6f7,2204,79,81,131,exposedKing long mate mateIn3 middlegame,https://lichess.org/PBpEUaIU/black#64,,True,2,https://lichess.org/training/WMhvn
98rng,6rk/5QNp/5p1P/4pP2/p2pb3/6r1/P5P1/2R4K w - - 0 40,g7h5 g3h3 h1g1 g8g2 g1f1 h3h1,2205,76,91,1274,endgame long mate mateIn3 pin,https://lichess.org/6uvOjOpf#79,,True,2,https://lichess.org/training/98rng
jo0me,3r2k1/1p3R1p/p5p1/8/2p3bP/2P3q1/P1QBr3/2K2R2 b - - 0 33,d8d2 c2g6 h7g6 f7f8 g8h7 f1f7 h7h6 f8h8,2206,77,93,3440,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/UDHIXy1W/black#66,,True,2,https://lichess.org/training/jo0me
ui4KK,3r4/k7/1RR1p3/1pP5/2r3p1/6Pp/4K2P/8 w - - 12 44,b6b5 c4e4 e2f2 d8f8 f2g1 e4e1,2207,86,88,165,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/eqLFG26z#87,,True,2,https://lichess.org/training/ui4KK
paiFx,6k1/R5p1/p3r3/P3P1R1/4K3/2r5/4n3/8 b - - 3 36,e6h6 a7g7 g8f8 g7g8 f8e7 g5g7 e7e6 g8e8,2208,76,94,4186,endgame mate mateIn4 veryLong,https://lichess.org/IB3RKC4r/black#72,,True,2,https://lichess.org/training/paiFx
ZjJcQ,5rk1/p3Rp2/1p1p1RpQ/3P3p/7P/5PK1/P1q3P1/7r b - - 2 32,h1g1 h6f8 g8f8 e7f7 f8g8 f7f8 g8h7 f6f7 h7h6 f8h8,2209,81,83,183,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/dBPZ4Jnu/black#64,,True,2,https://lichess.org/training/ZjJcQ
xgVuv,7k/R2R2p1/7p/8/1p4P1/1P2r1KP/2P1r3/8 w - - 5 45,g3f4 g7g5 f4f5 e3f3 f5g6 e2e6 g6h5 f3h3,2213,76,70,82,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/92ckm2KD#89,,True,2,https://lichess.org/training/xgVuv
319Aa,8/pp6/4Qbk1/1B1Pp1p1/PP2Pp2/8/8/3R1Krr w - - 0 39,f1e2 h1h2 e2d3 g1g3 d3c4 h2c2,2217,77,95,1755,endgame exposedKing long mate mateIn3,https://lichess.org/enWeVWV8#77,,True,2,https://lichess.org/training/319Aa
rAeyJ,2r2r1k/1p3p1p/1q2pp2/p7/Rb1R4/3QP2P/5PP1/6K1 b - - 0 27,b4d6 d3h7 h8h7 d4h4 h7g6 a4g4 g6f5 h4h5,2217,77,27,72,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/A51EuATC/black#54,,True,2,https://lichess.org/training/rAeyJ
81WYv,8/6RR/6p1/1P6/3r1k2/3r4/4K3/8 w - - 0 46,g7g6 d3d2 e2f1 d2d1 f1g2 d4d2 g2h3 d1h1,2220,78,97,631,endgame exposedKing mate mateIn4 rookEndgame veryLong,https://lichess.org/39ngfPLp#91,,True,2,https://lichess.org/training/81WYv
VeMPc,3RQ3/8/B1p5/2k5/5r1p/NP2n1r1/P1P5/6K1 w - - 2 35,g1h2 f4f2 h2h1 g3h3 h1g1 f2g2,2220,84,90,764,exposedKing long mate mateIn3 middlegame,https://lichess.org/y2md3JZG#69,,True,2,https://lichess.org/training/VeMPc
lafG8,8/p7/R6k/2R3p1/3pp1P1/5pK1/3n1Pb1/7r b - - 1 44,h6g7 a6a7 g7f6 c5c6 f6e5 a7a5,2223,85,90,176,endgame exposedKing long mate mateIn3,https://lichess.org/HxeFrF30/black#88,,True,2,https://lichess.org/training/lafG8
sOMZm,k5r1/ppR2p2/6n1/8/8/6Q1/PP3PK1/3r4 w - - 9 44,g3c3 g6h4 g2h2 g8g2 h2h3 d1h1,2224,79,86,240,doubleCheck endgame long mate mateIn3,https://lichess.org/avXrQwwg#87,,True,2,https://lichess.org/training/sOMZm
ARrdK,4bk1r/1R6/4pPp1/p1Rp2N1/6p1/8/q6P/5K2 b - - 5 41,h8h2 g5e6 f8g8 f6f7 e8f7 c5c8 g8h7 b7f7 h7h6 c8h8,2229,88,96,21877,advancedPawn anastasiaMate deflection endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/wlwdaDb7/black#82,,True,2,https://lichess.org/training/ARrdK
XL6vW,r7/1pp1qp1k/3p1p1p/p3pP1Q/P3PPR1/2rP3P/3K4/3R4 b - - 1 27,c3a3 h5h6 h7h6 g4h4 h6g7 d1g1 g7f8 h4h8,2230,82,95,11457,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/6Kg3GN60/black#54,,True,2,https://lichess.org/training/XL6vW
V4cPe,3r2k1/1b4r1/p3pRpQ/3qP2p/7P/2P3R1/PP3PP1/6K1 w - - 0 37,g3g6 d5g2 g6g2 d8d1 g1h2 g7g2 h2h3 d1h1,2231,76,94,2169,clearance master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ZWjO66d4#73,,True,2,https://lichess.org/training/V4cPe
7L4Ct,r1r3k1/7R/7R/1p3p2/3p4/6P1/P5P1/5K2 w - - 1 39,h7d7 c8c1 f1e2 a8a2 e2f3 c1f1,2231,83,93,8231,endgame long mate mateIn3 rookEndgame,https://lichess.org/PniQ38B3#77,,True,2,https://lichess.org/training/7L4Ct
RpAX9,8/pp6/4k3/2rNb1P1/7P/5r2/P7/1K1RR3 w - - 6 42,d5f6 c5b5 b1c2 f3c3 c2d2 b5b2,2232,76,98,409,endgame long mate mateIn3,https://lichess.org/Zadulewo#83,,True,2,https://lichess.org/training/RpAX9
aaWpl,5rk1/1ppb1p2/3p2pQ/p2Pr1Np/2q5/2P4P/P4RP1/5RK1 b - - 3 27,e5g5 h6f8 g8f8 f2f7 f8g8 f7f8 g8h7 f1f7 h7h6 f8h8,2232,76,92,1160,attraction fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/ZpEI2VJ8/black#54,,True,2,https://lichess.org/training/aaWpl
ZQsw3,3r1k2/4R3/2Q2pp1/7p/1q1r2bP/1P6/PKP5/4R3 b - - 0 33,d4d6 c6e8 d8e8 e7e8 f8g7 e1e7 g7h6 e8h8,2235,141,54,16,exposedKing master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/CMHX7CHV/black#66,,True,2,https://lichess.org/training/ZQsw3
v86MI,8/5k2/p3p1R1/Pp2P3/2p1P3/r7/7r/1K4R1 b - - 1 41,c4c3 g6g7 f7e8 g7g8 e8d7 g1g7 d7c6 g8c8,2238,85,69,64,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/ujXVUSJC/black#82,,True,2,https://lichess.org/training/v86MI
6Pxyl,8/p1R3Q1/7p/7k/1PN2Pb1/P2r3P/3r1n1K/8 w - - 0 37,h3g4 f2g4 h2g1 d3g3 g1f1 d2f2 f1e1 g3g1,2239,76,90,781,doubleCheck endgame exposedKing mate mateIn4 veryLong,https://lichess.org/WStDWxaR#73,,True,3,https://lichess.org/training/6Pxyl
hYwkI,8/p3rp1k/8/R7/5P2/P2r4/3p1K2/3R4 b - - 9 42,d3d7 d1h1 h7g6 a5g5 g6f6 h1h6,2239,77,96,417,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/BtCeh44m/black#84,,True,2,https://lichess.org/training/hYwkI
FrZyn,1r5k/2p3bp/p1P5/5P2/1P1p1N2/P2Kr3/7R/6R1 w - - 3 34,d3c4 e3c3 c4d5 b8d8 d5e6 c3e3 e6f7 d8f8,2242,77,96,739,endgame mate mateIn4 veryLong,https://lichess.org/CmZUXCxA#67,,True,3,https://lichess.org/training/FrZyn
hIrpX,8/3R1pkp/6p1/5nN1/P7/5P2/2PR2KP/4rr2 w - - 10 35,g5f7 f5h4 g2g3 f1f3 g3h4 e1e4 h4g5 f3f5,2242,79,95,9664,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/7lzxhqI0#69,,True,2,https://lichess.org/training/hIrpX
xjvEx,4r2k/pR5p/1pn3p1/4b1B1/2r5/7P/P5P1/5RK1 b - - 2 25,e5g3 g5f6 h8g8 b7g7 g8f8 f6d4 g3f4 f1f4,2245,73,94,9180,discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/X3g231sh/black#50,,True,2,https://lichess.org/training/xjvEx
jg3Zs,r6k/ppR1N1bQ/3p2p1/4n1B1/4R3/5r1P/Pq3PP1/6K1 b - - 0 25,h8h7 e4h4 g7h6 h4h6 h7g7 e7f5 g7g8 c7g7 g8f8 h6h8,2245,77,92,9670,doubleCheck mate mateIn5 middlegame veryLong,https://lichess.org/JIVTscAF/black#50,,True,3,https://lichess.org/training/jg3Zs
AaI3E,5rk1/4pp2/p2q2pQ/8/r2Nb1P1/2P5/P7/K2R1R2 b - - 2 25,d6a3 h6f8 g8f8 d4e6 f8g8 d1d8 g8h7 f1f7 h7h6 d8h8,2249,68,95,181517,anastasiaMate attraction deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/O0D0z5fr/black#50,,True,2,https://lichess.org/training/AaI3E
FPQnq,1rb3k1/7R/2n2rB1/3pP1N1/3P4/2P1B3/pKPn3Q/3R4 w - - 1 33,b2a2 c6b4 c3b4 f6a6 a2b2 d2c4 b2b1 b8b4 b1c1 a6a1,2249,77,92,1045,clearance exposedKing fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/1Lw0xm8k#65,,True,2,https://lichess.org/training/FPQnq
XjIXD,3N3R/1kpn1p2/pp2p1p1/5n2/1P1P4/r2r4/1K6/2R5 b - - 3 35,b7c8 d8e6 d7f8 c1c7 c8b8 h8f8,2249,76,94,2751,discoveredAttack long mate mateIn3 middlegame pin,https://lichess.org/NwC0inin/black#70,,True,2,https://lichess.org/training/XjIXD
SmDcg,2r1qr1k/1p4p1/p1n1p2p/3pPpN1/3P1P2/b1P4Q/7R/6RK b - - 1 26,c6d8 h3h6 g7h6 h2h6 h8g7 g5f7 g7f7 h6h7,2250,81,66,97,attraction discoveredAttack kingsideAttack master masterVsMaster mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/zhgrRUPR/black#52,,True,2,https://lichess.org/training/SmDcg
a04VG,5rk1/pb3p2/1p2pQ2/4P1Np/3P2r1/5R1K/q4R2/8 b - - 1 31,a2a1 f6g6 f7g6 f3f8 g8g7 g5e6 g7h7 f2f7 h7h6 f8h8,2250,84,95,16178,anastasiaMate discoveredAttack fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/5sRX0QFk/black#62,,True,2,https://lichess.org/training/a04VG
QXfCh,7k/1pR5/p5K1/2b5/6R1/8/8/5r2 b - - 0 55,b7b6 g4h4 h8g8 c7g7 g8f8 h4h8,2252,85,88,241,endgame exposedKing long mate mateIn3,https://lichess.org/DzxPIQm5/black#110,,True,2,https://lichess.org/training/QXfCh
JqYEl,1r4k1/p1r2ppp/B7/8/7N/Pb1P3P/1Pn3P1/1KR1R3 w - - 9 29,e1e5 c2a3 b2a3 b3d5 a6b5 b8b5 b1a1 c7c1,2253,85,90,1883,deflection discoveredAttack mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/jMZqPlnj#57,,True,2,https://lichess.org/training/JqYEl
IpkpN,5rk1/2p2rp1/8/pP5p/P2Q4/3pP1Pq/1B1P1P2/2R2RK1 w - - 0 31,c1c6 h3f1 g1f1 f7f2 f1g1 f2f1 g1h2 f8f2 h2h3 f1h1,2253,78,80,625,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Xe3xKNSQ#61,,True,2,https://lichess.org/training/IpkpN
f9vML,1r3r1k/5p2/1qp1b2P/p3pB1Q/4Nb1P/P7/1PP5/1K1RR3 w - - 5 27,b2b4 b6b4 a3b4 b8b4 b1a1 b4a4 a1b2 f8b8 b2c3 a4a3,2254,80,86,778,mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/cnFNxG8r#53,,True,2,https://lichess.org/training/f9vML
uXX9D,4R3/R4pkp/1p4p1/2qpN3/1n6/2p4P/7P/5K2 b - - 1 30,c3c2 a7f7 g7h6 e5g4 h6h5 f7h7 h5g5 e8e5 g5f4 h7f7,2254,77,94,5304,deflection endgame mate mateIn5 veryLong,https://lichess.org/Q3Zpc4Q7/black#60,,True,2,https://lichess.org/training/uXX9D
9HfNP,1kr5/p7/1p1p4/2rBp3/4P3/Q2P1pP1/PPPq3P/1KR2R2 w - - 0 29,f1f3 d2c1 b1c1 c5c2 c1d1 c2c1 d1e2 c8c2 e2e3 c1e1,2255,75,92,575,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/0V0vXvUX#57,,True,2,https://lichess.org/training/9HfNP
3dFmn,2r1r3/8/p7/1p3p2/1R3P2/P1P1pq1P/kP2R2K/6Q1 w - - 2 36,g1d1 f3h3 h2h3 e8h8 h3g2 c8g8 g2f1 h8h1,2263,80,91,5338,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/HdV4O0SW#71,,True,2,https://lichess.org/training/3dFmn
dUeHx,3r4/4k3/1K3p2/3bp1p1/P5B1/2r2PPP/8/R2R4 w - - 0 60,a1c1 d8b8 b6a5 b8a8 a5b4 c3b3 b4c5 a8a5,2268,84,83,95,endgame mate mateIn4 veryLong,https://lichess.org/HGPzavH4#119,,True,2,https://lichess.org/training/dUeHx
w4bj3,3R4/1b3pk1/p1r1rp1p/2p1pN2/1p6/1P2R3/1P3PPP/6K1 b - - 5 27,g7g6 d8g8 g6f5 e3f3 f5e4 g8g4 e4d5 f3d3,2271,85,91,4288,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/CQhBMYZO/black#54,,True,3,https://lichess.org/training/w4bj3
6sGNW,7R/p1pk4/6Rp/2K3p1/1r2P3/7P/r4P2/8 b - - 0 45,b4b2 g6g7 d7e6 h8h6 e6e5 g7e7 e5f4 h6f6,2275,78,93,1372,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/CZNvSxX7/black#90,,True,3,https://lichess.org/training/6sGNW
OrnKJ,7r/3R4/1p2P3/1pkpKP1r/7P/8/P5n1/7R b - - 3 34,g2h4 d7c7 c5b4 h1b1 b4a3 c7a7,2277,80,85,387,endgame long mate mateIn3,https://lichess.org/PWrcxAAl/black#68,,True,2,https://lichess.org/training/OrnKJ
4Hlhw,6k1/4Q2p/3p4/2pP4/2R1pr2/8/P4rKP/8 w - - 0 35,g2h3 f2f3 h3g2 f4g4 g2h1 f3f1,2278,82,86,365,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/GqXkSsvv#69,,True,2,https://lichess.org/training/4Hlhw
TTj06,5rk1/1R5p/p2pP1p1/3r4/P5P1/4p1P1/5P2/2R3K1 w - - 0 32,c1c7 d5d1 g1h2 f8f2 h2h3 d1h1,2278,79,91,134,endgame long mate mateIn3 rookEndgame,https://lichess.org/bvB4DGln#63,,True,2,https://lichess.org/training/TTj06
Q4IxW,6r1/1b1P1k2/pR3B2/n4B1p/P2p3P/3R4/2r2PP1/6K1 w - - 1 32,d7d8q c2c1 d3d1 c1d1 g1h2 g8g2 h2h3 d1h1,2279,82,100,79,mate mateIn4 middlegame veryLong,https://lichess.org/qS2MF712#63,,True,2,https://lichess.org/training/Q4IxW
PxUwC,5rk1/pp3p2/1qp2R2/3p2p1/6b1/1P2r1P1/P1Q1P1BP/5R1K b - - 4 23,e3e2 c2g6 f7g6 f6f8 g8h7 f1f7 h7h6 f8h8,2281,79,92,6290,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ztBVH2ro/black#46,,True,2,https://lichess.org/training/PxUwC
f6JM5,1Rbk2r1/p5q1/4pp2/2Rp3p/B1pP4/2Q2PP1/4nK1P/8 b - - 3 29,e2c3 c5c8 d8e7 b8b7 e7d6 c8c6,2291,84,91,1489,exposedKing long mate mateIn3 middlegame,https://lichess.org/tIgeayaI/black#58,,True,2,https://lichess.org/training/f6JM5
