PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
VRZpd,7r/pp2Npk1/3R2p1/2p4r/4P3/4RnP1/PP3P2/6K1 w - - 1 32,e3f3 h5h1 g1g2 h8h2,807,78,100,57,endgame mate mateIn2 short,https://lichess.org/euuIApTi#63,,True,https://lichess.org/training/VRZpd
AfIcq,8/3r3k/7p/R6R/1p6/1P6/P1Kr4/8 w - - 3 42,c2b1 d2d1 b1c2 d7d2,809,86,93,101,endgame mate mateIn2 rookEndgame short,https://lichess.org/pyaaw4zK#83,,True,https://lichess.org/training/AfIcq
bws7B,4r3/pR6/6k1/3P1p1b/3R4/6PP/PP2r1B1/5K2 w - - 3 29,d5d6 e2e1 f1f2 e8e2,810,79,98,1464,endgame mate mateIn2 short,https://lichess.org/fUNl5cUs#57,,True,https://lichess.org/training/bws7B
Ed2FZ,5k2/3r2p1/3P1p1p/ppp4P/2r5/2P1R1P1/2P1RP1K/8 b - - 1 37,d7d6 e3e8 f8f7 e2e7,811,91,91,105,endgame mate mateIn2 rookEndgame short,https://lichess.org/Ml2gkXbw/black#74,,True,https://lichess.org/training/Ed2FZ
kUAFd,6k1/5p1R/5Bp1/p7/2p1K3/2P4R/Pr3rPP/8 b - - 2 34,f2f6 h7h8 g8g7 h3h7,811,80,88,171,endgame mate mateIn2 rookEndgame short,https://lichess.org/Kc3QI7uw/black#68,,True,https://lichess.org/training/kUAFd
E3uLh,r2r2k1/p2b1p1R/2p1p1p1/4P3/3p3R/1PnB3P/6P1/6K1 b - - 0 33,c3d5 h7h8 g8g7 h4h7,812,86,97,1792,mate mateIn2 middlegame short,https://lichess.org/kRSiXvlZ/black#66,,True,https://lichess.org/training/E3uLh
Dr8y4,kr6/p4R1p/3p4/3R3p/P4P2/8/Kr3P1P/8 w - - 0 32,a2a3 b8b3,812,88,95,1682,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/hSmctKfy#63,,True,https://lichess.org/training/Dr8y4
NNV3v,4k1r1/3n4/3Q1p1p/8/3Pp3/4P3/PP3Kr1/R1B5 w - - 10 29,f2f1 g2g1 f1f2 g8g2,812,104,95,1948,endgame mate mateIn2 short,https://lichess.org/dVuHY727#57,,True,https://lichess.org/training/NNV3v
utG8T,r5k1/r5bp/5pp1/1bp1pP2/1p1pP1P1/1P1P1QNP/1BP2R2/qK3R2 w - - 1 35,b2a1 a7a1 b1b2 a8a2,812,76,100,237,mate mateIn2 middlegame queensideAttack short,https://lichess.org/cTucY94p#69,,True,https://lichess.org/training/utG8T
cMbaE,r7/2p2k1p/4pp2/3p4/3P3P/1PR1P3/r1P5/1K4R1 w - - 0 30,g1g4 a2a1 b1b2 a8a2,812,92,93,589,endgame mate mateIn2 rookEndgame short,https://lichess.org/l91neIVr#59,,True,https://lichess.org/training/cMbaE
v95oU,k7/p2b1p2/r3pP2/3pN3/2pP4/qr6/KPQ2P2/3RR3 w - - 0 33,b2a3 a6a3,812,81,86,369,mate mateIn1 middlegame oneMove,https://lichess.org/phEPitd9#65,,True,https://lichess.org/training/v95oU
NHPpu,4r1k1/3q1p2/5Qp1/1p6/2p1pr2/P1P5/1PP1BP1R/2K4R b - - 0 36,f4f6 h2h8 g8g7 h1h7,815,82,83,49,endgame mate mateIn2 short,https://lichess.org/licZM5va/black#72,,True,https://lichess.org/training/NHPpu
bLv47,rn4k1/1bpp1p2/p4PpR/1p6/3p1r2/PB5R/1PPK1P2/8 b - - 7 24,f4f6 h6h8 g8g7 h3h7,816,76,100,482,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LMcsM1Pg/black#48,,True,https://lichess.org/training/bLv47
IxmuG,2r3kQ/2q2pb1/3pp1p1/p5P1/1p2P3/P1P4R/1P3P2/1K5R b - - 1 27,g7h8 h3h8 g8g7 h1h7,816,82,91,192,endgame master mate mateIn2 short,https://lichess.org/R8b0tcQl/black#54,,True,https://lichess.org/training/IxmuG
0M0fW,2k5/pp1r1rp1/2Q5/2P1P1qp/1R3p2/P1P5/5P2/1R3K2 b - - 0 30,b7c6 b4b8 c8c7 b1b7,816,77,97,2539,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/GRXCbLcT/black#60,,True,https://lichess.org/training/0M0fW
rswAz,r3rkN1/1b3p2/p3p1p1/6P1/3p4/PP6/2P2KPR/7R b - - 6 31,f8g8 h2h8 g8g7 h1h7,816,75,100,135,endgame mate mateIn2 short,https://lichess.org/AkFBeicl/black#62,,True,https://lichess.org/training/rswAz
tKI9A,2r1k3/3R1p2/4p1p1/2N1P2p/7P/1P4r1/8/1K1R4 b - - 2 31,c8c5 d7d8 e8e7 d1d7,817,101,95,1082,endgame mate mateIn2 rookEndgame short,https://lichess.org/urT73mvm/black#62,,True,https://lichess.org/training/tKI9A
EtMOA,6k1/5p2/p3rPp1/1p1p4/3P4/K1P4R/PP4r1/7R b - - 1 39,e6f6 h3h8 g8g7 h1h7,818,113,91,527,endgame mate mateIn2 rookEndgame short,https://lichess.org/AuCMpL03/black#78,,True,https://lichess.org/training/EtMOA
z4Qrp,4k3/3R1p2/4pr2/6pp/2P2P2/6P1/Pr5P/3R2K1 b - - 1 29,g5f4 d7d8 e8e7 d1d7,818,77,99,1480,endgame mate mateIn2 rookEndgame short,https://lichess.org/nLiGdiNm/black#58,,True,https://lichess.org/training/z4Qrp
E0wMe,2k4r/pp3p2/4pQ2/4R2r/3P2p1/2P3P1/PP3P1P/6Kq w - - 0 26,g1h1 h5h2 h1g1 h2h1 g1g2 h8h2,819,77,100,320,endgame long master masterVsMaster mate mateIn3 queenRookEndgame,https://lichess.org/QrGzCcVc#51,,True,https://lichess.org/training/E0wMe
1FEns,3b3k/B5p1/7r/3Np3/2P5/3PRpPr/PP3P2/6K1 w - - 7 34,e3f3 h3h1 g1g2 h6h2,819,77,100,422,endgame mate mateIn2 short,https://lichess.org/zXhOcNRq#67,,True,https://lichess.org/training/1FEns
etY91,r7/5pkp/3R1p2/r3p3/4PP2/1PpR2P1/2P4P/1K6 w - - 1 27,d3c3 a5a1 b1b2 a8a2,819,77,87,196,endgame mate mateIn2 rookEndgame short,https://lichess.org/K3k1eaMW#53,,True,https://lichess.org/training/etY91
fWhKq,4r1k1/p4ppp/4r3/3p4/PB4b1/2PP1Pn1/1PQN2PP/4RK2 w - - 1 24,h2g3 e6e1 f1f2 e8e2,819,77,90,265,mate mateIn2 middlegame short,https://lichess.org/2rpx1A1h#47,,True,https://lichess.org/training/fWhKq
dDAT9,6k1/p1p2p2/1p1prPpR/8/7R/3n3P/6P1/7K b - - 0 38,e6f6 h6h8 g8g7 h4h7,820,82,99,2036,endgame mate mateIn2 short,https://lichess.org/oxa7iA98/black#76,,True,https://lichess.org/training/dDAT9
GYSHJ,r3k3/2p2p2/1p2r2p/3RpK2/4P3/1P4PP/3R4/8 b - - 0 37,a8a3 d5d8 e8e7 d2d7,821,81,88,594,endgame mate mateIn2 rookEndgame short,https://lichess.org/dtKiYbub/black#74,,True,https://lichess.org/training/GYSHJ
e8TsI,4B3/4kp1p/3Rp3/1p2P2r/1P3p2/r5P1/7P/3R2K1 b - - 0 40,e7e8 d6d8 e8e7 d1d7,821,109,94,520,endgame mate mateIn2 rookEndgame short,https://lichess.org/u4KG2r3G/black#80,,True,https://lichess.org/training/e8TsI
etohr,8/p2rkp2/R1R3pp/3rp3/7P/1P2PP2/P4P2/4K3 w - - 1 27,h4h5 d5d1 e1e2 d7d2,821,83,90,137,endgame mate mateIn2 rookEndgame short,https://lichess.org/A5UxUSOZ#53,,True,https://lichess.org/training/etohr
0zYMN,2k5/pp1r1pp1/2Q1p2p/4P2P/r7/8/PR3P2/KR6 b - - 0 30,b7c6 b2b8 c8c7 b1b7,821,78,98,307,endgame mate mateIn2 rookEndgame short,https://lichess.org/37zwL4mZ/black#60,,True,https://lichess.org/training/0zYMN
6lnmx,4r3/2p4k/p2p1R2/1p1P3p/5p1N/2PP3R/PPBKrP2/8 w - - 1 31,d2d1 e2e1 d1d2 e8e2,821,97,96,295,endgame mate mateIn2 short,https://lichess.org/YS9ZBB1R#61,,True,https://lichess.org/training/6lnmx
4DUAW,2rqr1kQ/2p1pbb1/pp1p1p2/3P1Pp1/2P1P3/2N5/PP3BPR/2K4R b - - 7 24,g7h8 h2h8 g8g7 h1h7,823,75,98,1356,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ln87Eybx/black#48,,True,https://lichess.org/training/4DUAW
NxVN3,3r1kqQ/3r2p1/R4pP1/4P3/1p6/1P5R/1PP2P1P/2K5 w - - 1 30,c2c4 d7d1 c1c2 d8d2,824,76,92,327,endgame master mate mateIn2 queensideAttack short,https://lichess.org/hoc7PcBF#59,,True,https://lichess.org/training/NxVN3
Z542J,4r3/4r1k1/6bp/p1R3p1/Np6/1P6/1PPR1PPP/3K4 w - - 8 27,d2d6 e7e1 d1d2 e8e2,824,93,96,318,endgame mate mateIn2 short,https://lichess.org/tkCZM5IO#53,,True,https://lichess.org/training/Z542J
sFpHO,6kQ/1prn1pq1/4p1p1/r1p3P1/2B1P3/3P4/2P3KR/7R b - - 1 39,g7h8 h2h8 g8g7 h1h7,824,76,80,144,mate mateIn2 middlegame short,https://lichess.org/ZUt7PgVL/black#78,,True,https://lichess.org/training/sFpHO
N3CaK,7r/5R2/R7/1pkp3r/8/3B1pP1/PPP2P2/6K1 w - - 1 41,f7f3 h5h1 g1g2 h8h2,825,94,96,555,endgame mate mateIn2 short,https://lichess.org/C1WjcVgy#81,,True,https://lichess.org/training/N3CaK
q6z0t,6k1/1r3p1R/1N4p1/p3P3/1pp5/7R/PPr3PP/6K1 b - - 0 33,b7b6 h7h8 g8g7 h3h7,825,84,96,481,endgame mate mateIn2 rookEndgame short,https://lichess.org/QmXea45o/black#66,,True,https://lichess.org/training/q6z0t
aCFpf,r1n3k1/1p3r1p/2p1p1Q1/p3P3/P6R/2P5/1P4P1/1K5R b - - 0 26,h7g6 h4h8 g8g7 h1h7,825,92,96,1729,endgame mate mateIn2 short,https://lichess.org/E0ZuE3Bp/black#52,,True,https://lichess.org/training/aCFpf
QyYlM,4r2k/8/R5Qp/1q1p4/3P2n1/1N4P1/1PP2r1P/5BK1 w - - 2 28,f1b5 e8e1 b5f1 e1f1,826,81,96,1478,mate mateIn2 middlegame short,https://lichess.org/vq0SrT5G#55,,True,https://lichess.org/training/QyYlM
QuwSL,r5k1/1q3r1p/4p1Q1/pp1bP3/2p2P2/2P4R/PP2B1P1/1K5R b - - 0 24,h7g6 h3h8 g8g7 h1h7,828,86,96,1387,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MZqK8227/black#48,,True,https://lichess.org/training/QuwSL
NOIRi,2k4r/pp6/2p2Rp1/7r/P1B1p3/1PB3P1/2P2P1P/6Kb w - - 0 29,g1h1 h5h2 h1g1 h2h1 g1g2 h8h2,828,85,91,376,endgame long mate mateIn3,https://lichess.org/XQ7QlaI1#57,,True,https://lichess.org/training/NOIRi
LeRn1,2k1r3/ppp3R1/8/8/PP3p2/R2P4/2P1r1P1/3K4 w - - 0 30,a3c3 e2e1 d1d2 e8e2,828,80,100,562,endgame mate mateIn2 rookEndgame short,https://lichess.org/0zt8SdVH#59,,True,https://lichess.org/training/LeRn1
knLgS,3rkQ2/pR3R1p/2pp2n1/8/4Pp2/3P4/PPP4P/2KN2q1 b - - 0 30,g6f8 b7e7,829,79,90,380,endgame mate mateIn1 oneMove,https://lichess.org/ytDz0Paq/black#60,,True,https://lichess.org/training/knLgS
ta34L,5k2/p3R1p1/1b5p/2p2P2/3p3B/7P/rr2n1P1/4R2K b - - 17 44,e2f4 e7e8 f8f7 e1e7,829,86,78,279,mate mateIn2 middlegame short,https://lichess.org/2CZWFpgT/black#88,,True,https://lichess.org/training/ta34L
IUHda,3r4/8/4R3/1pk2p2/5Pp1/PRP3P1/2Kr4/8 w - - 1 50,c2c1 d2d1 c1c2 d8d2,829,77,86,107,endgame mate mateIn2 rookEndgame short,https://lichess.org/O9LPcCE4#99,,True,https://lichess.org/training/IUHda
p4zq1,3k4/ppbr1Rp1/2p1r3/2Pp4/1P1Pp2p/P1B1P3/6PP/5RK1 b - - 5 32,d8e8 f7f8 e8e7 f1f7,829,79,95,1587,endgame mate mateIn2 short,https://lichess.org/wRxpNBtn/black#64,,True,https://lichess.org/training/p4zq1
SlVcV,2b3k1/5r1R/pq1nQ1p1/2p3P1/5bP1/2P2P2/PP2B3/1K5R b - - 0 31,c8e6 h7h8 g8g7 h1h7,830,83,92,205,mate mateIn2 middlegame short,https://lichess.org/Jrl3wyW3/black#62,,True,https://lichess.org/training/SlVcV
4jWb7,4Q3/1p4R1/3k1r2/3P2p1/1P4P1/8/5rK1/8 w - - 2 58,g2g3 f6f3,830,100,93,536,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/JfMCkbdh#115,,True,https://lichess.org/training/4jWb7
aVC4C,5k2/6p1/4Rp1p/6rP/3PRKP1/2r5/8/8 b - - 3 35,c3c1 e6e8 f8f7 e4e7,830,109,94,895,endgame mate mateIn2 rookEndgame short,https://lichess.org/jd3hcjTy/black#70,,True,https://lichess.org/training/aVC4C
rewrN,4k3/3R1p1p/p3pp2/1B6/4b3/PK3PPP/2r5/2rR4 b - - 4 26,a6b5 d7d8 e8e7 d1d7,830,82,92,299,endgame master mate mateIn2 short,https://lichess.org/lYwEujwI/black#52,,True,https://lichess.org/training/rewrN
OKlfw,6k1/1p3R1p/p5r1/7K/1P6/P4R1P/r7/8 b - - 3 31,a2d2 f7f8 g8g7 f3f7,830,83,96,177,endgame mate mateIn2 rookEndgame short,https://lichess.org/xJnOqGCj/black#62,,True,https://lichess.org/training/OKlfw
vzaEP,1k5r/pp6/8/3N1p2/2R5/3P1PP1/P1P4r/5RK1 w - - 11 37,f1f2 h2h1 g1g2 h8h2,831,103,96,1623,endgame mate mateIn2 short,https://lichess.org/zrJzwZ5K#73,,True,https://lichess.org/training/vzaEP
Ovs7d,7r/p1k5/2p2N2/8/8/3P1nP1/P3PP1r/2RR2K1 w - - 0 42,e2f3 h2h1 g1g2 h8h2,831,92,75,27,endgame mate mateIn2 short,https://lichess.org/3HUnin60#83,,True,https://lichess.org/training/Ovs7d
91WHb,6rk/pp1R1p1p/2p1pnr1/4Qp2/4p3/1B2P2P/P1P3P1/6K1 w - - 4 26,d7f7 g6g2 g1f1 g2g1 f1f2 g8g2,831,94,94,389,endgame kingsideAttack long mate mateIn3,https://lichess.org/aevH9P1X#51,,True,https://lichess.org/training/91WHb
huQDx,3k4/p1p5/1p1p4/3P1r2/1P2Rr1p/P6P/4RP2/5K2 b - - 0 34,f4f3 e4e8 d8d7 e2e7,831,77,85,192,endgame mate mateIn2 rookEndgame short,https://lichess.org/DCk2YEic/black#68,,True,https://lichess.org/training/huQDx
3oi37,7k/pp3p1p/2pr1pr1/4p2R/4P3/3n3R/P1P2PPP/6K1 b - - 1 27,d3f4 h5h7 h8g8 h7h8 g8g7 h3h7,832,95,92,53,endgame kingsideAttack long mate mateIn3,https://lichess.org/btVQqkv1/black#54,,True,https://lichess.org/training/3oi37
3TdTx,5r2/pp1k4/3p4/6p1/3P3p/2RR3P/PP3rKB/8 w - - 0 30,g2g1 f2f1 g1g2 f8f2,832,99,95,475,endgame mate mateIn2 short,https://lichess.org/PnP3306J#59,,True,https://lichess.org/training/3TdTx
kUTfM,2b3k1/5r2/pp2Npp1/2pP4/P1P4R/7R/6K1/2q5 b - - 13 38,c8e6 h4h8 g8g7 h3h7,832,77,86,146,endgame mate mateIn2 short,https://lichess.org/POx7WX5q/black#76,,True,https://lichess.org/training/kUTfM
TUPkM,6k1/2pr1p2/p3rPp1/1p3p2/8/P6R/1P3P2/1K5R b - - 6 35,e6f6 h3h8 g8g7 h1h7,832,93,96,498,endgame mate mateIn2 rookEndgame short,https://lichess.org/skVV76cB/black#70,,True,https://lichess.org/training/TUPkM
cqEwp,8/2p3pp/4p3/1n1pN3/3r2Pk/r1p1KP1P/2R2R2/8 b - - 1 37,h4h3 f2h2 h3g3 c2g2,832,80,98,1412,endgame mate mateIn2 short,https://lichess.org/KjfaHHfv/black#74,,True,https://lichess.org/training/cqEwp
qPdaM,r5k1/3p1r1p/bp2p1Q1/p3P3/3q1P2/3P4/P2BK1PR/7R b - - 0 27,h7g6 h2h8 g8g7 h1h7,832,76,98,1850,mate mateIn2 middlegame short,https://lichess.org/W0S7qVP1/black#54,,True,https://lichess.org/training/qPdaM
yV5zI,r1b3k1/ppp2r1p/4p1P1/4Pp2/5q2/3B4/PPP4R/1K4NR b - - 0 21,h7g6 h2h8 g8g7 h1h7,832,94,92,913,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Zr1gCHQF/black#42,,True,https://lichess.org/training/yV5zI
Wnas7,6k1/5p2/p2prPp1/8/1p6/1P5R/P2P2r1/2K4R b - - 3 32,e6f6 h3h8 g8g7 h1h7,833,80,89,307,endgame mate mateIn2 rookEndgame short,https://lichess.org/VSCWAxua/black#64,,True,https://lichess.org/training/Wnas7
NcWUx,6k1/pp3p2/2p1rPp1/3p4/4n2R/8/PPP5/2K4R b - - 3 31,e6f6 h4h8 g8g7 h1h7,833,101,91,524,endgame mate mateIn2 short,https://lichess.org/7XGUFR9P/black#62,,True,https://lichess.org/training/NcWUx
w10XN,2r2k2/1p4p1/p3Rp1p/5P2/6P1/8/PP2RK1P/3r4 b - - 3 30,c8c1 e6e8 f8f7 e2e7,833,77,98,304,endgame mate mateIn2 rookEndgame short,https://lichess.org/Y5jj0gXW/black#60,,True,https://lichess.org/training/w10XN
zr5me,5k2/4rqR1/2p1p3/p1ppP2Q/4rP1P/1P2P1R1/P1P3P1/6K1 b - - 0 27,f7h5 g7g8 f8f7 g3g7,834,98,92,886,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/hhpQ78P2/black#54,,True,https://lichess.org/training/zr5me
QjjV5,8/8/3kpR2/8/7P/5RP1/5PK1/1r4r1 w - - 7 59,g2h2 g1h1 h2g2 b1g1,834,78,87,81,endgame mate mateIn2 rookEndgame short,https://lichess.org/6CzWvWRM#117,,True,https://lichess.org/training/QjjV5
PBieD,6r1/1pp2k1p/p4p2/3P2r1/2N5/3nPP2/PP2R2P/3R1K2 w - - 3 25,d1d3 g5g1 f1f2 g8g2,834,88,92,284,endgame mate mateIn2 short,https://lichess.org/c8lWdPj0#49,,True,https://lichess.org/training/PBieD
eiVBk,5r2/1k6/1p2p3/3p2p1/3P2P1/2P1Q1Bp/6rP/1R3q1K w - - 7 35,b1f1 f8f1 e3g1 f1g1,834,102,91,624,endgame mate mateIn2 short,https://lichess.org/1l6JJlnx#69,,True,https://lichess.org/training/eiVBk
B6ycP,1k6/R1rq2p1/1p1B4/1P1P4/8/6Pp/4r2P/R5K1 b - - 0 30,d7d6 a7a8 b8b7 a1a7,834,95,92,780,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/tH6zDZni/black#60,,True,https://lichess.org/training/B6ycP
txmhG,8/p7/1b6/3p4/1P1P4/2RKPk2/1PRBr3/3r4 w - - 11 47,c2c1 d1d2,836,79,92,376,endgame mate mateIn1 oneMove,https://lichess.org/bMlJu5Jz#93,,True,https://lichess.org/training/txmhG
YJErw,8/1pkR1p2/2r1r2p/4bp2/8/P2R4/1P3BP1/4K3 b - - 1 36,c7c8 d7d8 c8c7 d3d7,837,87,89,403,endgame mate mateIn2 short,https://lichess.org/6mrNzHvF/black#72,,True,https://lichess.org/training/YJErw
zZGO8,6kQ/pp3p1p/2p3pR/4Pp2/8/1q2PKP1/6P1/7R b - - 0 29,g8h8 h6h7 h8g8 h7h8 g8g7 h1h7,837,87,88,638,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/Z5bGizTX/black#58,,True,https://lichess.org/training/zZGO8
Jmbvq,2k4r/1p1n1pp1/4p1p1/p1p4r/P2PB3/1QP1BPq1/1R5P/6K1 w - - 0 23,h2g3 h5h1 g1g2 h8h2,838,95,100,33,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/wfkUUEFn#45,,True,https://lichess.org/training/Jmbvq
YirgI,7r/pp3kb1/3p3r/2pP4/3p1Pp1/3P2q1/PP1Q1R1P/4R1KB w - - 0 29,h2g3 h6h1 g1g2 h8h2,838,77,99,1656,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/4525x9D5#57,,True,https://lichess.org/training/YirgI
4Tw8F,6kQ/pp3p1p/4p1pR/1r1q2P1/5P2/P3K2R/1P5P/8 b - - 0 34,g8h8 h6h7 h8g8 h7h8 g8g7 h3h7,838,90,95,1763,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/tIVvczij/black#68,,True,https://lichess.org/training/4Tw8F
y1SDh,7r/2p2p2/1p2p3/3kP2r/3P4/2PRRpP1/2P2P2/6K1 w - - 1 36,e3f3 h5h1 g1g2 h8h2,838,76,88,239,endgame mate mateIn2 rookEndgame short,https://lichess.org/vVqbsUWg#71,,True,https://lichess.org/training/y1SDh
GcBg9,3R4/5p1k/6p1/7p/1r2r2P/6RK/5PP1/8 w - - 4 43,g3f3 e4h4 h3g3 b4g4,839,90,96,1643,endgame mate mateIn2 rookEndgame short,https://lichess.org/qduESOVN#85,,True,https://lichess.org/training/GcBg9
OipcD,6k1/pp5p/2p4r/8/1P1Pp3/5RPr/P4P1P/4R2K w - - 1 27,e1e4 h3h2 h1g1 h2h1 g1g2 h6h2,839,82,89,73,endgame long mate mateIn3 rookEndgame,https://lichess.org/HXewIDW1#53,,True,https://lichess.org/training/OipcD
pAc2k,7k/ppp3p1/2p3rp/6r1/5p2/3P1RN1/PPP1R3/5K2 w - - 1 26,g3e4 g5g1 f1f2 g6g2,840,100,95,426,endgame mate mateIn2 short,https://lichess.org/2AvjBx7z#51,,True,https://lichess.org/training/pAc2k
ZFyqv,1r2r1k1/p4p1p/1p3pB1/8/8/3P4/PPP4R/1K5R b - - 0 28,h7g6 h2h8 g8g7 h1h7,840,79,98,2594,endgame mate mateIn2 rookEndgame short,https://lichess.org/VPyt9FLB/black#56,,True,https://lichess.org/training/ZFyqv
j417R,4r1k1/ppp2r1R/6p1/3q2P1/1b4P1/1P2Bn2/5P2/5K1R b - - 3 33,e8e3 h7h8 g8g7 h1h7,840,79,100,282,mate mateIn2 middlegame short,https://lichess.org/MYbPEOV4/black#66,,True,https://lichess.org/training/j417R
mDHGC,2k4r/5p1r/p2p4/2P5/2p1P3/2P1QPq1/P2R1R1P/6K1 w - - 0 33,h2g3 h7h1 g1g2 h8h2,841,109,93,904,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/5VJ1fZvT#65,,True,https://lichess.org/training/mDHGC
rMvIN,6k1/pp1r1r1p/4p1P1/2p1Pp1R/8/2P5/P1P2P2/2K4R b - - 0 26,h7g6 h5h8 g8g7 h1h7,841,93,73,110,endgame mate mateIn2 rookEndgame short,https://lichess.org/kqTbZRFe/black#52,,True,https://lichess.org/training/rMvIN
Jxhxg,6k1/pp3p2/6pR/3Kp1P1/3p1r2/2rP4/P7/7R b - - 3 33,f4f5 h6h8 g8g7 h1h7,841,81,96,1176,endgame mate mateIn2 rookEndgame short,https://lichess.org/n0hmg3T4/black#66,,True,https://lichess.org/training/Jxhxg
z3dML,2R5/1p1k1p1p/4p1p1/p2rP1P1/P4P1P/4K3/1P1r4/2R5 b - - 4 31,d2b2 c1c7,841,86,95,1196,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/HEijxeMS/black#62,,True,https://lichess.org/training/z3dML
ctM3F,3k2r1/pR5p/2RP4/8/P3p3/4PN2/1P4r1/5K2 w - - 0 30,f3e5 g2g1 f1f2 g8g2,842,76,90,153,endgame mate mateIn2 short,https://lichess.org/in4i2MmF#59,,True,https://lichess.org/training/ctM3F
Z9VcB,8/4k2p/pp4p1/4P3/4RP2/PP6/2r3rP/1R3K2 w - - 0 29,b1e1 c2f2,843,82,88,474,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ZsNYFQhu#57,,True,https://lichess.org/training/Z9VcB
mflGf,8/1pRR4/p3p2k/4P1p1/3PKn1p/1P2p1r1/P7/8 b - - 3 46,e3e2 d7h7 h6g6 c7g7,843,78,89,584,endgame mate mateIn2 short,https://lichess.org/VvpVXUKM/black#92,,True,https://lichess.org/training/mflGf
excoQ,R2R4/4rk2/7p/6pP/5p2/5P2/4rKP1/8 w - - 6 45,f2f1 e2e1 f1f2 e7e2,843,79,100,64,endgame mate mateIn2 rookEndgame short,https://lichess.org/YRAOgq8o#89,,True,https://lichess.org/training/excoQ
UDkiQ,2r2k2/4R1p1/pq3p1p/7P/1pB3P1/1P3P2/2P1R3/1K6 b - - 1 34,c8c4 e7e8 f8f7 e2e7,843,82,97,1599,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/CiWWgMQ1/black#68,,True,https://lichess.org/training/UDkiQ
X42Go,4r3/p3r2k/1p6/3QN1p1/7p/5P2/P5P1/5K2 w - - 1 36,e5g4 e7e1 f1f2 e8e2,844,77,100,154,endgame master mate mateIn2 short,https://lichess.org/yesFcAqZ#71,,True,https://lichess.org/training/X42Go
08kv0,6rk/1p4r1/7p/2Pbbp2/1P1p4/P2B1P1P/1R1N4/4RK2 w - - 6 41,e1e5 g7g1 f1f2 g8g2,845,79,96,785,mate mateIn2 middlegame short,https://lichess.org/ibptoyU0#81,,True,https://lichess.org/training/08kv0
2NrO2,2k5/1pp3p1/p4pb1/2P1b3/1P5p/P1r1P2P/3R2P1/3R2K1 b - - 9 32,c7c6 d2d8 c8c7 d1d7,845,93,86,424,endgame mate mateIn2 queensideAttack short,https://lichess.org/OqLBIDs5/black#64,,True,https://lichess.org/training/2NrO2
lW7tV,3k4/2p5/1p1p2p1/pP1P3p/P2r2rP/4RKP1/8/4R3 b - - 1 39,d4d5 e3e8 d8d7 e1e7,847,115,100,37,endgame mate mateIn2 rookEndgame short,https://lichess.org/BL9qdaLs/black#78,,True,https://lichess.org/training/lW7tV
ThE49,4r3/7R/2p2R2/p1Pp2P1/Pp1k4/1B5P/1P1Kr3/8 w - - 3 38,d2d1 e2e1 d1d2 e8e2,848,106,95,324,endgame mate mateIn2 short,https://lichess.org/ZP45JsAa#75,,True,https://lichess.org/training/ThE49
YlDdm,5r2/p5p1/6Rp/3R4/3p3k/1P1P4/P4rKP/8 w - - 0 39,g2g1 f2f1 g1g2 f8f2,848,77,97,973,endgame mate mateIn2 rookEndgame short,https://lichess.org/aSpkpKx4#77,,True,https://lichess.org/training/YlDdm
hT2Gc,2k4r/8/p3p2r/Pp1p4/1PpP2p1/2P1N1b1/2B2R1P/6K1 w - - 0 40,h2g3 h6h1 g1g2 h8h2,848,80,88,241,endgame mate mateIn2 short,https://lichess.org/22JGtnPJ#79,,True,https://lichess.org/training/hT2Gc
rLoJa,2k5/ppp5/2p4p/4Pp2/5P2/2P5/PP1r2rP/1R2RK2 w - - 5 25,e5e6 d2f2,848,77,80,183,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/5HGV0bVo#49,,True,https://lichess.org/training/rLoJa
2lKM3,8/R5Rk/5p2/2p3p1/3nP3/6P1/2r3P1/5n1K b - - 0 38,h7h6 g7h7 h6g6 a7g7,849,76,100,132,endgame mate mateIn2 short,https://lichess.org/IrhESF0O/black#76,,True,https://lichess.org/training/2lKM3
pnMnO,3k4/p1b1Rpp1/2p5/2P3n1/3P4/1P1KRPp1/PB5r/8 b - - 11 29,h2b2 e7e8 d8d7 e3e7,849,94,100,37,endgame mate mateIn2 short,https://lichess.org/e32DFp99/black#58,,True,https://lichess.org/training/pnMnO
