PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref,unique_id
xLOnW,2Q3R1/2p2p2/nk1qp3/1p1p4/8/1NPP4/PP2Pb2/R3KB1r w Q - 0 28,e1f2 d6f4 f2g2 h1h2 g2g1 f4f2,1999,118,61,29,long mate mateIn3 middlegame,https://lichess.org/19P2cLKN#55,,True,https://lichess.org/training/xLOnW,8590529334
xLa4J,1r3rk1/2qn1p2/b1p1p1N1/p1p4p/P2p1P2/1P1P3Q/2P4P/R5RK b - - 0 25,f7g6 g1g6 g8f7 h3e6,1936,133,56,58,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/oTqDbkFa/black#50,,True,https://lichess.org/training/xLa4J,8590529387
xLkCM,rn1qrR2/pbpp3k/1p4p1/2b3p1/8/2P4Q/PPP3PP/R1B4K b - - 1 17,h7g7 h3h8,824,98,94,197,mate mateIn1 middlegame oneMove,https://lichess.org/AEvaazHz/black#34,French_Defense French_Defense_La_Bourdonnais_Variation,True,https://lichess.org/training/xLkCM,8590529449
xLq0h,5rkR/1p1bppB1/p2p1np1/q7/3rP3/2N2P2/PPPQ2P1/2KR4 b - - 1 18,g8g7 d2h6,975,78,94,108,mate mateIn1 middlegame oneMove,https://lichess.org/zL3QmPoD/black#36,Sicilian_Defense Sicilian_Defense_Dragon_Variation,True,https://lichess.org/training/xLq0h,8590529484
xLwrK,7k/1Q5p/p5p1/2p1R3/6B1/6P1/PPPq1rKP/R7 w - - 0 29,g2h1 f2h2 h1g1 d2f2,1379,75,98,14084,endgame mate mateIn2 short,https://lichess.org/AkLp0VDG#57,,True,https://lichess.org/training/xLwrK,8590529522
xNEXn,Qn2n1k1/p6p/4p1p1/8/4N3/6P1/PPq2r1P/R1B1b1KR w - - 10 23,c1e3 f2g2 g1f1 c2e2,1232,75,100,240,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/8FecAWoV#45,,True,https://lichess.org/training/xNEXn,8590529963
xOEfR,8/1R3r1p/p2q2pk/8/5r2/2Q4P/P1P2P1K/4R3 w - - 4 31,b7f7 f4f2 h2g1 d6h2,1829,80,63,97,doubleCheck endgame mate mateIn2 short,https://lichess.org/xARD1Sxn#61,,True,https://lichess.org/training/xOEfR,8590530320
xP29R,4R1k1/pb1r4/1p5Q/2pq1p2/P5r1/2PP2P1/1PB2P1P/5K2 b - - 2 33,g8f7 e8f8 f7e7 h6f6,2029,75,93,394,mate mateIn2 middlegame short,https://lichess.org/SmHoaU8O/black#66,,True,https://lichess.org/training/xP29R,8590530593
xPcVx,r3r1k1/pp1n1R1p/2pqp3/4B1b1/3P4/3Q2P1/PPP4P/5RK1 b - - 5 25,d7e5 d3h7,818,112,95,1154,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/TSI5svIj/black#50,,True,https://lichess.org/training/xPcVx,8590530791
xQA8t,7k/p5pp/2p5/3pQ3/3q3P/8/PrKB2P1/4R3 w - - 3 28,c2c1 d4d2,769,77,100,177,endgame mate mateIn1 oneMove,https://lichess.org/uvOHN60I#55,,True,https://lichess.org/training/xQA8t,8590530973
xQV8f,r3q1k1/pp3p2/2pb1n2/8/3P3R/7Q/PP1B1PPP/6K1 b - - 8 23,e8e2 h4h8 g8g7 h3h6,1401,75,99,1728,mate mateIn2 middlegame short,https://lichess.org/eCIv80SD/black#46,,True,https://lichess.org/training/xQV8f,8590531086
xR8Jz,r4rk1/pp1n1p2/6p1/2p5/3P3R/2P4Q/q1P4P/2K2R2 b - - 1 23,d7f6 h4h8 g8g7 h3h6,1183,75,96,2564,mate mateIn2 middlegame short,https://lichess.org/BxSUMxTR/black#46,,True,https://lichess.org/training/xR8Jz,8590531309
xRNFu,8/pp3Rk1/8/2p4Q/4P2p/6q1/PP1r2P1/7K b - - 9 36,g7g8 h5h7,855,76,100,229,endgame mate mateIn1 oneMove,https://lichess.org/yqMHcXwD/black#72,,True,https://lichess.org/training/xRNFu,8590531400
xRqGg,7Q/1ppk3p/1b4p1/1q1pP3/1PbP1N2/2P1B3/4rPP1/2R1K2R w K - 1 26,e1d1 b5a4 c1c2 a4c2,1902,78,81,823,mate mateIn2 middlegame short,https://lichess.org/YYiXe2nU#51,,True,https://lichess.org/training/xRqGg,8590531549
xSfIs,2k4r/1ppq2p1/1b3pp1/p3p3/P2nN2r/3PB3/1PP2PB1/R2QR1K1 w - - 2 21,g1f1 h4h1 g2h1 h8h1 f1g2 d7h3,1492,75,87,199,long mate mateIn3 middlegame sacrifice,https://lichess.org/f3mMOV17#41,,True,https://lichess.org/training/xSfIs,8590531842
xTBA0,1k3b1r/ppp2N2/5R1p/6pq/3p4/PP1P2P1/2P1r2P/R1BQ2K1 w - - 0 21,f7h8 h5h2 g1f1 h2g2,1688,76,95,14388,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/tbZhYxgq#41,,True,https://lichess.org/training/xTBA0,8590531997
xTLLz,2r2b1k/1p1q1rp1/p2p1NRp/2p1pP1P/2P1P3/PP1P2Q1/1B6/2K5 b - - 0 27,g7f6 g6g8 h8h7 g3g6,1192,85,57,39,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qn4i9o9o/black#54,,True,https://lichess.org/training/xTLLz,8590532064
xUB5G,7k/6q1/6R1/5Qb1/8/6rP/5K2/8 b - - 1 59,g7c7 f5f8 h8h7 f8g8,1389,75,83,1174,endgame mate mateIn2 short,https://lichess.org/VnRU4aJs/black#118,,True,https://lichess.org/training/xUB5G,8590532369
xUpij,r3q1k1/pppn1Rbb/3p1N2/3Pp2Q/2P1N2B/8/PP4P1/6K1 b - - 9 26,d7f6 e4f6 g7f6 h5h7,2012,84,65,58,fork mate mateIn2 middlegame short,https://lichess.org/lzB7MROi/black#52,,True,https://lichess.org/training/xUpij,8590532610
xWWQS,1kbr4/1p3p1p/1qp5/5P1P/2P1p1P1/2Nr4/RK2R1B1/2Q5 w - - 1 33,b2c2 d3c3 c2c3 d8d3 c3c2 b6b3,2074,82,82,308,attraction exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/fbUvHEQW#65,,True,https://lichess.org/training/xWWQS,8590533174
xWnmz,5k2/4qpp1/p2p4/1p1Pn2R/4B1P1/3PQ2P/r1r5/5RK1 b - - 6 39,g7g6 h5h8 f8g7 e3h6,1068,78,95,4689,mate mateIn2 middlegame short,https://lichess.org/y1ySCr4f/black#78,,True,https://lichess.org/training/xWnmz,8590533277
xWqar,1r1r2kR/4qpB1/5np1/pN2p3/P2p2P1/1B3b2/1PPQ4/R3K3 b Q - 1 22,g8g7 d2h6,657,117,96,582,mate mateIn1 middlegame oneMove,https://lichess.org/KgVqNfbp/black#44,,True,https://lichess.org/training/xWqar,8590533295
xXhVo,1k1R4/pp4p1/4p3/2n5/4qr2/5N2/PP4P1/3Q1K2 b - - 7 30,b8c7 d1d6,1175,74,100,388,endgame mate mateIn1 oneMove,https://lichess.org/LkuvvkAS/black#60,,True,https://lichess.org/training/xXhVo,8590533567
xY933,1R2Q3/5pk1/1P5p/p6p/P6r/4P3/q5PK/8 w - - 5 42,h2g3 h4g4 g3h3 a2g2,899,83,95,1450,endgame mate mateIn2 short,https://lichess.org/ixT3zfef#83,,True,https://lichess.org/training/xY933,8590533718
xYHWx,r2k1b1r/ppR2QBp/2b1p3/3p4/3P4/3q4/5PPP/5RK1 b - - 0 22,f8g7 f7e7,1335,80,78,64,mate mateIn1 middlegame oneMove,https://lichess.org/aJJXymyl/black#44,,True,https://lichess.org/training/xYHWx,8590533762
xYaSp,r5k1/pp2r3/2p3R1/4p2p/7P/2qP1PQ1/5P2/7K b - - 0 30,g8f8 g6g8 f8f7 g3g6,1693,73,95,14945,endgame mate mateIn2 short,https://lichess.org/ttdBsKco/black#60,,True,https://lichess.org/training/xYaSp,8590533881
xZpqj,rn2k1nr/1p3ppp/p3p3/1b2P3/1P2q3/P2p1N2/3RBPPP/3Q1RK1 b kq - 1 16,d3e2 d2d8 e8e7 d1d6,1480,75,91,1787,mate mateIn2 middlegame short,https://lichess.org/vT4Lnti1/black#32,French_Defense French_Defense_Normal_Variation,True,https://lichess.org/training/xZpqj,8590534316
xa12o,3r2k1/1Q4R1/p2p2pp/3P4/2p2q2/7P/1P4P1/6K1 b - - 1 34,g8f8 b7e7,1109,92,84,828,endgame mate mateIn1 oneMove,https://lichess.org/y5zxH5EY/black#68,,True,https://lichess.org/training/xa12o,8590534370
xa5de,8/2p3rk/3pR2Q/1p1P4/8/8/5PPK/1q6 b - - 0 41,h7g8 e6e8 g8f7 h6e6,922,89,93,1103,endgame mate mateIn2 short,https://lichess.org/6BlgsMfE/black#82,,True,https://lichess.org/training/xa5de,8590534393
xaZxL,1R6/5pk1/6p1/2Q4p/5PK1/6P1/P1P1r2q/8 w - - 0 40,g4f3 h2g2,1195,76,91,1793,endgame mate mateIn1 oneMove,https://lichess.org/46aShL6T#79,,True,https://lichess.org/training/xaZxL,8590534542
xayTO,2r2k2/p4pp1/7p/3R1q2/P7/1P4QP/3R2PK/2r5 b - - 0 36,f5f1 d5d8 c8d8 d2d8 f8e7 g3d6,1249,75,94,1856,endgame long mate mateIn3,https://lichess.org/WSs5cbce/black#72,,True,https://lichess.org/training/xayTO,8590534675
xbKA1,6r1/1p2qp1k/p3pR2/3bP2Q/3Pp3/P3P3/1P4P1/6K1 b - - 0 31,h7g7 h5h6,1050,81,94,327,endgame mate mateIn1 oneMove,https://lichess.org/BBdr8Zvc/black#62,,True,https://lichess.org/training/xbKA1,8590534800
xclaM,3k4/pp1n2Rp/2p1p3/5p1B/4pP2/1P2r2q/P1P1Q3/RN4K1 w - - 2 23,e2g2 e3e1 g1f2 h3e3,1185,77,96,9983,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/KWV2CjYN#45,,True,https://lichess.org/training/xclaM,8590535255
xcxUu,6R1/8/5bk1/1p3r1p/3pQ2P/3P2PK/PPP5/3q4 b - - 1 38,g6f7 e4e8,1088,77,100,108,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/eMUbIxcf/black#76,,True,https://lichess.org/training/xcxUu,8590535333
xdgGt,5rk1/5p2/5P1p/p3B1p1/3RQ1P1/2p2P2/qr5P/4R2K w - - 1 30,f3f4 b2h2 h1g1 a2f2,1451,98,55,55,mate mateIn2 middlegame short,https://lichess.org/7ubbjUGo#59,,True,https://lichess.org/training/xdgGt,8590535554
xdja4,2r5/p4k1p/4p1p1/2QpB1P1/K2P4/3q4/Pr3P1P/R7 w - - 2 33,c5c8 d3b5 a4a3 b5b4,1404,74,94,1747,endgame mate mateIn2 short,https://lichess.org/TKxWXEuc#65,,True,https://lichess.org/training/xdja4,8590535579
xdnsa,8/8/6p1/2p5/6k1/4q3/2r3PQ/5R1K b - - 2 44,e3e2 f1f4 g4g5 h2h4,1872,78,80,307,endgame mate mateIn2 short,https://lichess.org/g7IFYdMi/black#88,,True,https://lichess.org/training/xdnsa,8590535601
xdzsD,5Rk1/p3r2p/6p1/2p3P1/1p6/1qP2Q2/6P1/6K1 b - - 1 34,g8g7 f3f6,1002,75,89,247,endgame mate mateIn1 oneMove,https://lichess.org/Hit3DBBo/black#68,,True,https://lichess.org/training/xdzsD,8590535653
xe6xR,1Q6/6k1/8/5p2/5P2/2q2K2/4R3/6r1 w - - 3 55,f3f2 c3g3,998,83,95,661,endgame mate mateIn1 oneMove,https://lichess.org/mYO9BbNx#109,,True,https://lichess.org/training/xe6xR,8590535687
xej04,3K2k1/1Q3p1p/p2r4/4q3/8/8/P4PPP/R6R w - - 9 32,d8c8 e5e8 c8c7 e8d8,2324,85,64,80,endgame mate mateIn2 short,https://lichess.org/E8jFDDI8#63,,True,https://lichess.org/training/xej04,8590535879
xfMrP,r1b2rkR/2qn1pB1/4p1p1/4P3/p7/Pp1pQN2/1PP2PP1/2K1R3 b - - 1 22,g8g7 e3h6,645,101,97,539,master mate mateIn1 middlegame oneMove,https://lichess.org/7xZIwucp/black#44,,True,https://lichess.org/training/xfMrP,8590536085
xfi48,rq1r2kR/5pB1/pp2pn2/4b3/3P4/3b4/PP1Q1PPP/2R3K1 b - - 1 23,g8g7 d2h6,885,92,95,277,mate mateIn1 middlegame oneMove,https://lichess.org/N1NeA2ex/black#46,,True,https://lichess.org/training/xfi48,8590536201
xguNq,r3q1rk/ppp3bp/3pQp2/3Pn2R/8/2BP3R/PPP3PP/6K1 b - - 11 21,h7h6 h5h6 g7h6 h3h6 h8g7 e6f6,1337,75,77,660,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/SxiuyN8Y/black#42,,True,https://lichess.org/training/xguNq,8590536606
xh0UC,6k1/pp2B1p1/4P3/2p2q2/2Q5/2P2r2/PP3nKP/R5R1 w - - 1 31,e7h4 f5h3,1666,77,92,3888,master mate mateIn1 middlegame oneMove,https://lichess.org/ixwwfubr#61,,True,https://lichess.org/training/xh0UC,8590536654
xhRqc,4R3/1p3k2/3pQ1p1/pP1P1p1p/P2b1P2/2q5/8/5K2 b - - 1 54,f7g7 e8g8 g7h7 e6g6,1858,81,84,67,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/6E7TZiTS/black#108,,True,https://lichess.org/training/xhRqc,8590536779
xhhbC,5rk1/2p2pB1/pb1p4/1p1P1q2/1P2r3/P7/2pQ1P2/R1K4R b - - 0 32,f8e8 h1h8 g8g7 d2h6,1325,78,95,22017,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/fnEX3D64/black#64,,True,https://lichess.org/training/xhhbC,8590536858
xhmzN,r3r3/pQ6/2pk1qb1/3p2p1/1P1R4/2P5/P4PP1/2KR4 b - - 0 28,a8b8 d4d5 c6d5 d1d5 d6e6 b7d7,1900,75,96,4418,long mate mateIn3 middlegame sacrifice,https://lichess.org/b7RI6gCg/black#56,,True,https://lichess.org/training/xhmzN,8590536895
xhuKm,2b2rk1/5p2/1p5R/3pp1p1/r2P2P1/3BPQK1/2Pq4/8 b - - 3 29,e5d4 d3h7 g8g7 f3f6,1382,166,82,12,mate mateIn2 middlegame short,https://lichess.org/hb41G5z1/black#58,,True,https://lichess.org/training/xhuKm,8590536933
xi4IL,3r4/p3Q3/4p1kp/5p2/2P2Pp1/6Pb/P1R2N1P/q1Br2K1 w - - 3 30,f2d1 d8d1 g1f2 a1d4 c1e3 d1f1 f2e2 d4d1,1941,76,95,3973,mate mateIn4 middlegame veryLong,https://lichess.org/iKnx7CSR#59,,True,https://lichess.org/training/xi4IL,8590536997
xiBSX,7k/7P/p5P1/1p4RN/1Ppp4/K7/P3r3/4r2b b - - 5 40,h1e4 g6g7 h8h7 g7g8q h7h6 g8g7,1618,75,94,1794,advancedPawn endgame exposedKing long mate mateIn3 promotion,https://lichess.org/hHuR6K8V/black#80,,True,https://lichess.org/training/xiBSX,8590537040
xiWgQ,1r5R/6p1/2p1k3/3p4/3Pq3/pr2P1Q1/K4R2/8 w - - 4 43,h8b8 e4b1,1189,78,94,1092,endgame mate mateIn1 oneMove,https://lichess.org/ArQe8UM8#85,,True,https://lichess.org/training/xiWgQ,8590537183
xicPx,r6k/pB3Q1p/3p2p1/2p1b3/4PP1q/2P5/PP3P1r/RR4K1 w - - 1 24,f4e5 h2h1 g1g2 h4h3,1667,75,83,228,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/UMiZgqVd#47,,True,https://lichess.org/training/xicPx,8590537214
xj87d,r4rk1/1p3p2/p3p2R/q3n2Q/8/3b4/P1P3PP/R6K b - - 0 22,a5c3 h6h8 g8g7 h5h6,1592,75,97,12324,mate mateIn2 middlegame short,https://lichess.org/oXVLiZTS/black#44,,True,https://lichess.org/training/xj87d,8590537372
xkPqr,2r2r2/pQ4Rp/4pk2/8/2pP1P2/P1K1P3/7q/8 b - - 1 39,f6f5 g7g5 f5f6 b7g7,1721,75,90,1911,endgame mate mateIn2 short,https://lichess.org/t6rGRRMe/black#78,,True,https://lichess.org/training/xkPqr,8590537796
xmEA6,rnbq2k1/pp2bR1p/2p1p1p1/3n2B1/3P3Q/2NB4/PPP3PP/R5K1 b - - 0 13,e7g5 h4h7,762,87,85,170,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/r6hDj4Hi/black#26,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Euwe_Defense,True,https://lichess.org/training/xmEA6,8590538527
xmJz4,2k4r/pp2Rpp1/2p3p1/3r1q2/1Q6/6P1/PPP2P2/R5K1 b - - 1 25,f5h3 b4b7 c8d8 b7c7,1134,76,91,435,endgame mate mateIn2 queensideAttack short,https://lichess.org/YRPyigd4/black#50,,True,https://lichess.org/training/xmJz4,8590538555
xmvos,r2q3k/pb3P2/8/1p5N/2P2Q2/P6N/Bb4rP/R3R1K1 w - - 0 25,g1f1 d8d3 e1e2 d3e2,1415,154,79,33,fork mate mateIn2 middlegame short,https://lichess.org/F2d9FzCB#49,,True,https://lichess.org/training/xmvos,8590538771
xnUYf,k1r4r/n1N5/R4Q2/5P1p/8/1P1p3P/P4qPK/8 b - - 1 37,a8b8 a6b6 b8c7 f6d6,1752,74,95,11411,mate mateIn2 middlegame sacrifice short,https://lichess.org/TxugCljF/black#74,,True,https://lichess.org/training/xnUYf,8590538970
xnuQc,1rb3q1/5kbR/2p1p1N1/p1P1PpP1/Pp6/1P2BP2/5K1Q/8 b - - 0 34,f7g6 h2h5,1340,75,79,99,mate mateIn1 middlegame oneMove,https://lichess.org/eP1EKgnz/black#68,,True,https://lichess.org/training/xnuQc,8590539107
xo1iM,r6k/ppp3bB/3p4/7q/3P4/2N1Rr1b/PPQ2P2/6RK w - - 2 23,c2g6 h3g2 h1g2 h5h3,1696,75,93,1126,attraction doubleCheck kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/JwTSlEDm#45,,True,https://lichess.org/training/xo1iM,8590539149
xoSc3,r7/4R1bk/2p3Np/p4QpP/P1b2pP1/8/5P1K/3q4 b - - 3 40,c4d5 g6f8 h7g8 f5h7 g8f8 h7g7,1759,75,88,313,doubleCheck long mate mateIn3 middlegame,https://lichess.org/pOhy5Dye/black#80,,True,https://lichess.org/training/xoSc3,8590539304
xoUnX,r7/1ppb1p2/p2p4/3P2p1/2Pq1p2/5k2/PPP3R1/1K5Q b - - 27 42,f3e3 h1e1 e3f3 e1e2,2061,77,92,1457,endgame mate mateIn2 short,https://lichess.org/TyklLOBk/black#84,,True,https://lichess.org/training/xoUnX,8590539320
xoyOV,3R1k2/pp3r2/2p3Qp/2n3p1/2P2p2/q6P/P4PP1/6K1 b - - 3 32,f8e7 g6d6,1002,77,100,94,endgame mate mateIn1 oneMove,https://lichess.org/btiPkxg6/black#64,,True,https://lichess.org/training/xoyOV,8590539498
xpbaH,1k6/p1p2Q2/r7/1K1rP3/4q3/1P6/P5PP/3R2R1 w - - 0 41,d1d5 a6b6 b5c5 e4b4,1844,76,85,382,endgame mate mateIn2 short,https://lichess.org/tBLiOki5#81,,True,https://lichess.org/training/xpbaH,8590539727
xqR36,8/7p/3Q2pk/p7/4p3/P2n4/R1p1KPPP/2rN4 w - - 0 41,d1b2 c1e1 e2d2 c2c1q,1240,76,92,1758,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/65dV4PhK#81,,True,https://lichess.org/training/xqR36,8590540020
xrE4x,r7/pp2bp2/2pp3k/5RpB/PP2P1Pr/2PP1Q2/3q2KP/R7 w - - 5 26,g2g3 d2h2,1247,91,80,135,mate mateIn1 middlegame oneMove,https://lichess.org/rcuvVV8U#51,,True,https://lichess.org/training/xrE4x,8590540283
xrsW6,6k1/5p2/1p2p1pR/p7/7Q/1B6/Pq1r1PPK/8 b - - 1 34,d2f2 h4d8 g8g7 d8h8,1648,76,96,19049,endgame mate mateIn2 short,https://lichess.org/1Nbeh87q/black#68,,True,https://lichess.org/training/xrsW6,8590540531
xu4N7,5r2/pp1P4/2p3k1/5bpr/2P5/3P2Q1/P1P4p/4R2K w - - 1 28,e1e8 f5e4 d3e4 f8f1 h1g2 h2h1q,1897,75,96,15751,advancedPawn clearance endgame exposedKing long mate mateIn3 promotion sacrifice,https://lichess.org/BAvamdjj#55,,True,https://lichess.org/training/xu4N7,8590541276
xu87O,3r2k1/p7/2p2Q2/8/6P1/2P3qP/PP3R2/6K1 w - - 1 30,g1f1 d8d1 f1e2 g3d3,951,84,95,1562,endgame mate mateIn2 short,https://lichess.org/hBh320Fu#59,,True,https://lichess.org/training/xu87O,8590541293
xvAKd,R5k1/4ppb1/2p3p1/4P3/3p1P2/3Pq1PQ/1r3NKP/8 b - - 4 39,g7f8 a8f8 g8g7 h3h8,1125,76,82,114,endgame mate mateIn2 short,https://lichess.org/6RiL5ka9/black#78,,True,https://lichess.org/training/xvAKd,8590541634
xvuEX,1Q6/5p2/4bk2/R7/8/5P2/1K5p/4r3 b - - 1 48,h2h1q b8d8 f6g7 a5g5 g7h7 d8g8 h7h6 g8g7,1891,75,97,1575,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/TWmjHypK/black#96,,True,https://lichess.org/training/xvuEX,8590541860
xwBMP,R1bq3k/1p4bp/8/2Br4/4N3/6P1/Q4P2/4K3 w - - 4 33,c5b4 d5d1 e1e2 d8d3,1099,82,93,1031,mate mateIn2 middlegame short,https://lichess.org/C2ODzpm7#65,,True,https://lichess.org/training/xwBMP,8590541959
xwLra,4r1k1/Q6R/4qppb/p7/1p4P1/5P1K/P6P/B7 b - - 0 43,e6e3 a7f7,1208,78,100,434,endgame master mate mateIn1 oneMove,https://lichess.org/TYEcTr7O/black#86,,True,https://lichess.org/training/xwLra,8590542018
xwNnX,6k1/pp3p2/4p1pR/8/2rq1P1Q/P6K/6PP/8 b - - 8 42,d4f4 h4d8 g8g7 d8h8,1739,77,88,87,endgame mate mateIn2 short,https://lichess.org/fDAGKM3N/black#84,,True,https://lichess.org/training/xwNnX,8590542030
xxhgR,6k1/p4pp1/2pp3p/8/P1P1P3/5RbP/qr6/3Q1B1K w - - 0 27,f3g3 b2h2 h1g1 a2f2,944,75,95,3471,endgame mate mateIn2 short,https://lichess.org/POyzepe2#53,,True,https://lichess.org/training/xxhgR,8590542476
xyMPT,8/pp1R1pkp/6p1/5P2/6Pb/5Q1P/P2R2K1/q3r3 w - - 4 34,f5g6 e1g1 g2h2 h4g3 f3g3 g1h1 h2g2 a1f1,2274,85,76,65,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/1VqwueMb#67,,True,https://lichess.org/training/xyMPT,8590542716
xyZUM,r4rk1/1p3pp1/pq2bn2/3p3R/PP5Q/2P5/5PPP/RN4K1 b - - 2 20,g7g6 h5h8 g8g7 h4h6,1141,78,92,397,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/c77ls9Kz/black#40,,True,https://lichess.org/training/xyZUM,8590542798
xywZD,2rq1rkR/1p2ppB1/3p1np1/8/p3P3/P1N2b2/1PPQ4/2KR1B2 b - - 1 18,g8g7 d2h6,1185,258,54,9,mate mateIn1 middlegame oneMove,https://lichess.org/3eTDSZRT/black#36,Sicilian_Defense Sicilian_Defense_Dragon_Variation,True,https://lichess.org/training/xywZD,8590542921
xzF64,3rr2k/Q5R1/3p3p/3NP3/4q3/6PP/P6K/8 b - - 0 25,e4e5 g7h7 h8g8 a7f7,1107,77,93,5937,endgame mate mateIn2 short,https://lichess.org/ykRW3sQC/black#50,,True,https://lichess.org/training/xzF64,8590543032
xzzuB,6q1/1QR4p/5p1k/4pPrP/4P3/5B2/P7/7K w - - 7 36,a2a4 g5g1 h1h2 g8g3,1500,500,100,0,mate mateIn2 short,https://lichess.org/X5ef3P3h#71,,True,https://lichess.org/training/xzzuB,8590543278
y04x1,r2qr1kR/1pbb1pB1/p1p1n1p1/P1PpPp2/NP1P1Q2/3B4/5PPP/R5K1 b - - 5 26,g8g7 f4h6,1092,171,-7,12,mate mateIn1 middlegame oneMove,https://lichess.org/xdK7GRxv/black#52,,True,https://lichess.org/training/y04x1,8590543316
y14gK,8/3P3Q/p3kBp1/6P1/7P/2K1r3/P1P5/1q6 w - - 1 46,c3d2 b1e1,913,95,95,699,endgame master mate mateIn1 oneMove,https://lichess.org/LEqb5PDl#91,,True,https://lichess.org/training/y14gK,8590543652
y1I2k,8/1pQ4k/p3q3/5pR1/2P1b1n1/8/P3K1P1/7r b - - 3 45,h7h6 c7g7,816,76,98,438,endgame mate mateIn1 oneMove,https://lichess.org/TEvFzxHa/black#90,,True,https://lichess.org/training/y1I2k,8590543740
y2m5Z,5b1r/2Q1k2p/p2p4/5R2/4P3/8/PP4qP/4K3 b - - 4 30,e7e6 c7f7,1392,159,58,25,endgame mate mateIn1 oneMove,https://lichess.org/L9dYaACK/black#60,,True,https://lichess.org/training/y2m5Z,8590544253
y34iR,k7/P5Kr/Q1p1p3/5q2/1p4R1/8/1P6/R1B5 w - - 4 48,g7g8 f5f7,1104,76,100,385,endgame mate mateIn1 oneMove,https://lichess.org/Vb1Re8Mi#95,,True,https://lichess.org/training/y34iR,8590544360
y3dYa,6Q1/pp3r2/2pq1Pk1/4R3/3p4/3P4/PPP5/7K b - - 1 41,g6f6 g8g5,1042,86,94,1106,endgame mate mateIn1 oneMove,https://lichess.org/m8qrKGfG/black#82,,True,https://lichess.org/training/y3dYa,8590544538
y4X7A,3r2rk/pp2QR2/1q2p2p/8/3P4/2P3RP/PP4P1/6K1 b - - 6 25,g8g3 f7h7 h8g8 e7f7,1413,76,83,184,endgame mate mateIn2 short,https://lichess.org/9lpkEc17/black#50,,True,https://lichess.org/training/y4X7A,8590544867
y5LkA,5r1k/ppp3p1/7p/3QR3/3P2bq/2P3R1/P2NBr1P/6K1 w - - 5 27,e2g4 h4h2,973,91,93,667,mate mateIn1 middlegame oneMove,https://lichess.org/GxKT5fbw#53,,True,https://lichess.org/training/y5LkA,8590545141
y6hLc,3rr3/3B2kp/8/pP1Q4/P1P2P2/2q5/3R2PP/6K1 w - - 3 35,c4c5 e8e1 g1f2 c3e3,1735,82,84,40,endgame master mate mateIn2 short,https://lichess.org/GAypPu19#69,,True,https://lichess.org/training/y6hLc,8590545624
y6kGu,1kr5/3R4/3bp2p/pp6/8/2N2n2/PPq2P1P/5Q1K b - - 1 36,c8c3 f1b5 b8c8 b5b7,1122,81,100,62,endgame mate mateIn2 short,https://lichess.org/wv9CyILs/black#72,,True,https://lichess.org/training/y6kGu,8590545645
y6oUd,1k5r/pp1R2p1/5qp1/4b3/3p2Q1/1P1B4/P5K1/2R5 w - - 0 29,d3e4 h8h2 g2g1 f6f2,1299,76,86,367,mate mateIn2 middlegame short,https://lichess.org/hTpyusLr#57,,True,https://lichess.org/training/y6oUd,8590545672
y7CjV,6k1/5pq1/p3b1pR/3p2Q1/3P4/7P/P4PPK/1r6 b - - 1 33,g7d4 g5d8 g8g7 d8h8,1092,75,100,955,endgame mate mateIn2 short,https://lichess.org/9RFV7lkS/black#66,,True,https://lichess.org/training/y7CjV,8590545815
y7ELL,7k/p2nqppp/P1Q5/2p1r3/8/8/1PPR1PPP/3R2K1 w - - 1 24,f2f4 e5e1 g1f2 e7e3,1435,74,92,224,endgame mate mateIn2 short,https://lichess.org/D30XiKde#47,,True,https://lichess.org/training/y7ELL,8590545822
y7Tuf,7k/7p/7q/1p1QP3/6b1/2P3P1/1P1N1r2/R6K w - - 1 31,h1g1 h6h2,908,76,88,206,endgame master mate mateIn1 oneMove,https://lichess.org/Bc8UjXsr#61,,True,https://lichess.org/training/y7Tuf,8590545910
y7dIy,2k3r1/2R3Q1/p4p1p/Pppq1r2/3b4/8/1P4PP/3R3K b - - 7 35,c8d8 g7e7,1143,77,94,7863,mate mateIn1 middlegame oneMove,https://lichess.org/eqUjHeMw/black#70,,True,https://lichess.org/training/y7dIy,8590545963
