PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
1H97g,7r/R3kpR1/4p3/3n3p/3P4/5P2/7r/4K3 b - - 1 36,e7f6 a7f7,1188,78,93,7543,endgame mate mateIn1 oneMove,https://lichess.org/7xSCfMm8/black#72,,True,https://lichess.org/training/1H97g
1HuWo,8/2p4p/8/3P1R2/7k/8/5RK1/3q4 b - - 11 56,h4g4 f2f4,982,87,91,693,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/tFbZAg85/black#112,,True,https://lichess.org/training/1HuWo
1IftD,r2qr1k1/ppp5/3p2P1/6Pn/5PbR/1PNB4/1PPK2P1/7R b - - 0 20,h5f4 h4h8 g8g7 h1h7,1178,78,94,5351,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/EQ1Trabr/black#40,,True,https://lichess.org/training/1IftD
1IlXA,3R3R/ppp1kp2/6r1/8/8/8/r4P1P/5K2 b - - 12 37,g6f6 h8e8,1177,80,89,435,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/jbSlj6Ti/black#74,,True,https://lichess.org/training/1IlXA
1Kbxv,2R5/1r4p1/p3k3/5R2/P6P/K7/1r6/8 w - - 18 47,c8c5 b7b3,1237,80,71,339,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/dnca5FG4#93,,True,https://lichess.org/training/1Kbxv
1L0tB,2qr3r/k4p2/pRQ4p/R1P1P1p1/3p4/8/6PP/6K1 b - - 2 36,c8c6 a5a6,1371,75,100,901,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/xVYAUHmU/black#72,,True,https://lichess.org/training/1L0tB
1L6kb,3rkR2/1p6/2p2R2/1pP1q3/1P6/rB5P/5P2/7K b - - 1 44,e8e7 f6f7,1492,77,84,1244,endgame mate mateIn1 oneMove,https://lichess.org/M2tFqfiA/black#88,,True,https://lichess.org/training/1L6kb
1LKVg,2r1r1kQ/5pb1/p3p1p1/1p1p2P1/3Pn3/KPq1B2R/5PP1/7R b - - 1 34,g7h8 h3h8 g8g7 h1h7,1051,89,93,1111,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/l5rJvFcc/black#68,,True,https://lichess.org/training/1LKVg
1LqOS,3k3r/p3pQ2/1p2P3/n1pP3r/2P2pR1/5P2/P4PRq/7K w - - 0 32,g2h2 h5h2 h1g1 h2h1 g1g2 h8h2,895,77,95,694,endgame exposedKing long mate mateIn3,https://lichess.org/XFAPJDrD#63,,True,https://lichess.org/training/1LqOS
1MSAV,r1b3k1/pp3r1p/2p1p1B1/3pP3/5P2/1P2P2R/PKP4R/8 b - - 0 21,h7g6 h3h8 g8g7 h2h7,815,77,100,486,endgame mate mateIn2 short,https://lichess.org/sTllrXwP/black#42,,True,https://lichess.org/training/1MSAV
1MUyS,1k5r/2p1pp2/pp6/3q2b1/1PN3p1/P3P1Pr/1B3P2/3RR1K1 w - - 0 31,d1d5 h3h1 g1g2 h8h2,1445,78,74,95,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/JiDqLRGi#61,,True,https://lichess.org/training/1MUyS
1MnIM,r7/P1p2pp1/R7/1k6/1ppP4/6Pr/1P5p/R6K b - - 5 34,c4c3 b2b3 c3c2 a1a5,2055,79,79,117,endgame mate mateIn2 quietMove rookEndgame short,https://lichess.org/VkeUr7qE/black#68,,True,https://lichess.org/training/1MnIM
1N6hk,2rk4/5p2/3p2p1/3P2P1/1p4r1/pP6/P3R3/1K2R3 b - - 3 30,c8c7 e2e8 d8d7 e1e7,1130,80,73,114,endgame mate mateIn2 rookEndgame short,https://lichess.org/y4zBrzFj/black#60,,True,https://lichess.org/training/1N6hk
1Npyw,5rk1/p4qpp/2p1p3/4Q1N1/2PP2PP/8/P4rK1/3R3R w - - 12 32,g2g3 f7f3 g5f3 f8f3,1844,76,88,2008,mate mateIn2 middlegame sacrifice short,https://lichess.org/odKgh7Zo#63,,True,https://lichess.org/training/1Npyw
1O1X4,6k1/2p2r1p/1p2p1QR/1b1qP3/p2P4/2P3P1/PP3P2/1K5R b - - 0 23,h7g6 h6h8 g8g7 h1h7,1069,84,93,494,endgame mate mateIn2 short,https://lichess.org/jOz4G9je/black#46,,True,https://lichess.org/training/1O1X4
1TOpd,5r1k/1p4bp/8/3Qp3/8/2P1q1PP/1P2Rr1B/6K1 w - - 0 32,e2e3 f2f1 g1g2 f8f2,956,108,54,16,endgame mate mateIn2 short,https://lichess.org/JUZEgdOi#63,,True,https://lichess.org/training/1TOpd
1TXEO,6r1/8/p3R2p/4Qq2/5p1k/2PP1P2/P1r3P1/6K1 w - - 0 35,e5f5 c2g2 g1f1 g2g1 f1f2 g8g2,2021,77,90,1063,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/KX9Oqvog#69,,True,https://lichess.org/training/1TXEO
1UXr5,8/1KpR3R/1p1k1p2/p3pr2/2r5/P7/1P6/8 b - - 2 44,d6e6 h7e7,1320,78,92,8416,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/AvX7KQED/black#88,,True,https://lichess.org/training/1UXr5
1Ua6G,2kr3r/1R3R2/1N6/3n1p2/1p5p/1Pp2P2/2P5/2K5 b - - 3 33,d5b6 f7c7,1186,81,88,451,endgame mate mateIn1 oneMove,https://lichess.org/x9NMVaIu/black#66,,True,https://lichess.org/training/1Ua6G
1UdvC,1r2r1kQ/pbpn1pb1/1p1q2p1/4p1P1/3P4/3B1N1R/PPP2PP1/2K4R b - - 3 20,g7h8 h3h8 g8g7 h1h7,950,78,83,177,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/QK8hTjEb/black#40,,True,https://lichess.org/training/1UdvC
1Vd7v,1k6/R2R4/p5n1/7p/8/1BP3PP/P5PK/4rr2 w - - 3 27,g3g4 f1h1 h2g3 h5h4 g3f2 h1f1,1989,76,87,1273,endgame long mate mateIn3,https://lichess.org/RKePXMs8#53,,True,https://lichess.org/training/1Vd7v
1W1XA,rn3kQr/4b3/4p3/1p1pP3/p2P2R1/1Pq2P1P/P2NK3/6R1 b - - 1 23,h8g8 g4g8 f8f7 g1g7,954,95,93,1493,mate mateIn2 middlegame short,https://lichess.org/f7v6Wa7O/black#46,,True,https://lichess.org/training/1W1XA
1WGxw,6k1/R5p1/6p1/1B3p2/3p4/1P3P1P/Pr4r1/4R1K1 w - - 0 42,g1f1 b2f2,1248,103,79,80,endgame mate mateIn1 oneMove,https://lichess.org/teclFDFn#83,,True,https://lichess.org/training/1WGxw
1WYhq,6k1/1b1pb1R1/p1q1p2p/np6/3PN3/P1P2P2/5P1P/6RK b - - 0 29,g8f8 g7g8 f8f7 g1g7,1075,75,100,146,mate mateIn2 middlegame short,https://lichess.org/ZF4R0lIN/black#58,,True,https://lichess.org/training/1WYhq
1b3kJ,6k1/r4q1R/bpp1p1p1/2bpP3/p4P2/P2Q1P2/1P1K4/7R b - - 0 31,a6d3 h7h8 g8g7 h1h7,1069,83,94,169,endgame mate mateIn2 short,https://lichess.org/ptqo82uI/black#62,,True,https://lichess.org/training/1b3kJ
1b6U5,7r/p3p3/1p1p1k2/3R4/P1P3p1/1P1R2Kr/4PP2/8 w - - 2 34,g3g4 h8h4,1258,74,100,1557,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/q1FFxZd1#67,,True,https://lichess.org/training/1b6U5
1cPAg,6k1/pp3r1p/2b1p1BR/3pP3/6P1/1P6/P1P2r2/2K4R b - - 0 24,h7g6 h6h8 g8g7 h1h7,1364,173,76,11,endgame mate mateIn2 short,https://lichess.org/qH7OfSik/black#48,,True,https://lichess.org/training/1cPAg
1cdFq,8/1pkR2pp/p1p5/P1P5/1q6/2r1P3/5PPP/3RK3 b - - 1 33,c7c8 d7d8 c8c7 d1d7,970,78,89,339,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/gx2DMK9u/black#66,,True,https://lichess.org/training/1cdFq
1dyBr,3r3r/p2Pk2p/3R1R2/2n5/1P4p1/4Kn2/P1P4P/8 b - - 0 34,c5d7 d6e6,1459,74,91,10808,endgame mate mateIn1 oneMove,https://lichess.org/eUMzf2ug/black#68,,True,https://lichess.org/training/1dyBr
1e6HJ,4r1k1/2Q4p/p4np1/2pP4/2P5/1P1K3P/P3r1P1/R7 w - - 3 33,a1d1 e8e3,1087,79,89,189,endgame mate mateIn1 oneMove,https://lichess.org/6iKSf5Aw#65,,True,https://lichess.org/training/1e6HJ
1eD5q,1k2r2r/R1p5/1p6/2bP1P2/4NpPp/5qQK/R7/8 b - - 1 44,f3e4 a7a8 b8b7 a2a7,966,84,85,390,mate mateIn2 middlegame short,https://lichess.org/OMlhcVyx/black#88,,True,https://lichess.org/training/1eD5q
1eRk7,6r1/2k2p2/1Rn1qpr1/p1Qp4/P2P3p/2P2P2/5RPP/2N3K1 w - - 5 32,f2e2 g6g2 g1f1 g2g1 f1f2 g8g2,1678,77,86,122,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/ATIXvVlH#63,,True,https://lichess.org/training/1eRk7
1eyq3,B6r/2q5/1k5n/2p2p1p/Rp2P1pP/1P6/5PPb/R6K b - - 0 41,h2e5 a4a6 b6b5 a8c6 c7c6 a1a5,1862,111,100,23,long mate mateIn3 middlegame sacrifice,https://lichess.org/A18PHONB/black#82,,True,https://lichess.org/training/1eyq3
1fWDZ,2r3k1/1b1n1p2/p3rPpR/1p1p2B1/4p3/2P4R/P5PP/3B2K1 b - - 7 37,d7f6 g5f6 e6f6 h6h8 g8g7 h3h7,1950,74,94,9330,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/qz7wXMPh/black#74,,True,https://lichess.org/training/1fWDZ
1gZ3K,2rk1r2/1R2R3/8/p2P3p/P2n4/6P1/7P/6K1 b - - 2 32,d4f5 b7d7,1106,77,85,155,endgame mate mateIn1 oneMove,https://lichess.org/4E7ziAeM/black#64,,True,https://lichess.org/training/1gZ3K
1iyGt,1k2rb1r/R1p2ppp/2pp4/8/8/1PP1B3/2P1KPPP/R7 b - - 4 16,f8e7 a7a8 b8b7 a1a7,913,79,95,127,endgame mate mateIn2 queensideAttack short,https://lichess.org/L7mnWX1Y/black#32,Philidor_Defense Philidor_Defense_Other_variations,True,https://lichess.org/training/1iyGt
1jnO2,5r2/p6p/1p2k3/2P1p3/4K3/1P3r2/P6P/2R4R w - - 1 28,c5b6 f8f4,1186,78,89,804,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/eKf6iaxN#55,,True,https://lichess.org/training/1jnO2
1jwHB,6r1/p3p3/1pk1P3/2pR1Q1p/P2p3P/BP1n1R2/3P2rK/8 w - - 7 35,h2h3 d3f2 f3f2 g8g3,1631,76,77,68,mate mateIn2 middlegame sacrifice short,https://lichess.org/YcThnFkh#69,,True,https://lichess.org/training/1jwHB
1kbjr,4rRk1/1p2r3/6pp/pq2P1b1/8/2p5/PPB2Q2/1K3R2 b - - 1 36,g8g7 f2f7 e7f7 f1f7,1989,76,100,147,mate mateIn2 middlegame sacrifice short,https://lichess.org/TayIi5I4/black#72,,True,https://lichess.org/training/1kbjr
1lUcG,6r1/2R5/3kp3/3p1p1p/3P3P/4r3/2R4K/8 b - - 1 41,e6e5 c2c6,1280,78,70,129,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/m6QxxgqI/black#82,,True,https://lichess.org/training/1lUcG
1lhYo,1r3k2/2R3R1/p2np3/3bK3/8/P5P1/8/8 b - - 10 41,d6e8 c7f7,1140,80,82,167,endgame mate mateIn1 oneMove,https://lichess.org/DEYDzhHp/black#82,,True,https://lichess.org/training/1lhYo
1m10V,4rk2/pp1R1pR1/7P/7r/4p3/2P5/PP6/2K5 b - - 2 27,h5h6 d7f7,1100,152,89,33,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/zY7tKRwQ/black#54,,True,https://lichess.org/training/1m10V
1mPbY,4r3/2R3pk/p6p/8/4r1K1/P1R5/6PP/8 w - - 2 35,g4f5 e8e5,1187,75,96,4757,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/PsGsTE7e#69,,True,https://lichess.org/training/1mPbY
1mpqv,4r1k1/5pp1/7p/6n1/1PQ5/P2R2PP/4rKB1/8 w - - 2 39,f2f1 e2e1 f1f2 e8e2,1366,93,87,47,endgame mate mateIn2 short,https://lichess.org/6hYSecvf#77,,True,https://lichess.org/training/1mpqv
1nilX,1r3rk1/p1q2pb1/b5p1/3p1pP1/7Q/2Pp3R/PP1N1PP1/2K4R b - - 1 22,f8c8 h4h8 g7h8 h3h8 g8g7 h1h7,1724,75,97,2843,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/enWTFzq9/black#44,,True,https://lichess.org/training/1nilX
1oBI5,1n6/2Rkbrp1/pr2p2p/3pP2P/P2P4/8/4N1P1/2R3K1 b - - 2 34,d7d8 c7c8 d8d7 c1c7,895,95,94,2017,mate mateIn2 middlegame short,https://lichess.org/ndzv75OT/black#68,,True,https://lichess.org/training/1oBI5
1omCa,4r1k1/1R4R1/3p4/2bP4/1p2B3/2p3PP/r7/5K2 b - - 2 45,g8f8 b7f7,1136,76,94,1111,endgame master mate mateIn1 oneMove,https://lichess.org/PAIxeMjg/black#90,,True,https://lichess.org/training/1omCa
1rKxz,4r1k1/3n1pp1/p1p4p/1p6/2PP4/1B5P/PP1Kr1P1/R4R2 w - - 9 27,d2d3 e8e3,1267,75,100,133,endgame mate mateIn1 oneMove,https://lichess.org/Q5Ds2QT7#53,,True,https://lichess.org/training/1rKxz
1rSJe,4r3/8/2pk4/R7/6pB/3Kr1P1/PP4P1/3R4 w - - 4 40,d3d4 e8e4,1151,77,93,2919,endgame mate mateIn1 oneMove,https://lichess.org/mGqCCPWE#79,,True,https://lichess.org/training/1rSJe
1t5xc,6r1/pppk1p1r/2p2B2/2b5/2B5/6Nb/PPP2PP1/4RRK1 w - - 0 20,g2h3 g8g3 g1h2 h7h3,1366,76,91,659,intermezzo kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/SVTQoTDO#39,,True,https://lichess.org/training/1t5xc
1txJX,7r/6k1/4R1p1/4Pp2/1P1Pp3/4P1P1/7r/4BRK1 w - - 9 35,f1f4 h2h1 g1g2 h8h2,1169,75,100,689,endgame mate mateIn2 short,https://lichess.org/tyKKptuf#69,,True,https://lichess.org/training/1txJX
1u3lX,1R1bk1r1/5p2/3R3p/4p3/4P3/1P3N1n/1Pr3P1/2B3K1 w - - 1 24,g1h2 c2g2 h2h3 g8g3,1686,75,92,265,mate mateIn2 middlegame sacrifice short,https://lichess.org/a9LclNqK#47,,True,https://lichess.org/training/1u3lX
1ucQK,6R1/6n1/2k1p3/p1ppP1P1/5P1N/2P2R1K/r6r/8 w - - 0 33,h3g3 g7f5 h4f5 a2g2,1801,75,91,1253,endgame mate mateIn2 sacrifice short,https://lichess.org/zNqGY3Nb#65,,True,https://lichess.org/training/1ucQK
1vSUe,1r1k4/4r3/4p1p1/2RpP1Pp/1N1PbP2/pP4P1/P7/K1R5 b - - 0 40,b8b4 c5c8 d8d7 c1c7,964,75,90,512,endgame mate mateIn2 short,https://lichess.org/jC0YYkPq/black#80,,True,https://lichess.org/training/1vSUe
1vVul,r1b5/1pp4k/3p2Rn/p2P4/3r1N2/2K5/PP6/7R b - - 3 30,d4f4 h1h6,972,77,90,747,endgame mate mateIn1 oneMove,https://lichess.org/MDpvWA2O/black#60,,True,https://lichess.org/training/1vVul
1vWkM,r1b2r2/1p4R1/p3p2k/3p4/P5Rn/1N4NK/1P3P1P/8 b - - 7 34,h4f5 g4g6,1588,77,89,417,mate mateIn1 middlegame oneMove,https://lichess.org/SZglHXxR/black#68,,True,https://lichess.org/training/1vWkM
1xUqK,4r3/4r1k1/p3R1R1/7p/1p6/1P6/PK3P2/8 b - - 0 44,g7f7 e6f6,1203,75,97,4941,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/gzbEQKil/black#88,,True,https://lichess.org/training/1xUqK
1xl1c,8/1pk5/3Rb3/2p3Bp/4P2P/1P6/Pr3r2/1K1R4 w - - 1 38,b1c1 f2c2,957,83,94,372,endgame mate mateIn1 oneMove,https://lichess.org/RSnmu3Lp#75,,True,https://lichess.org/training/1xl1c
20czj,8/2PN3p/p5k1/3P4/8/6P1/r4r1P/3R1K2 w - - 2 46,f1e1 a2e2,994,77,93,629,endgame mate mateIn1 oneMove,https://lichess.org/PnvYT0BQ#91,,True,https://lichess.org/training/20czj
22O5Z,7k/1ppq2p1/p2P2Q1/7r/1P5r/P2R1pR1/5P2/6K1 w - - 2 36,d3f3 h4h1 g1g2 h5h2,1022,76,90,214,endgame mate mateIn2 short,https://lichess.org/Sf9nu0vY#71,,True,https://lichess.org/training/22O5Z
23cjI,4r1k1/5p2/p2b2p1/3Q3p/5P2/2P4N/PP2r1KP/8 w - - 5 37,g2f3 e8e3,1397,78,78,142,endgame mate mateIn1 oneMove,https://lichess.org/QE1LXBvA#73,,True,https://lichess.org/training/23cjI
26jPs,r7/1p4p1/2p1R3/P1Pr1k1p/3B1P2/5K2/7P/4R3 b - - 0 42,d5d4 e1e5,1280,76,87,367,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/c8yFmEvH/black#84,,True,https://lichess.org/training/26jPs
27gmA,6k1/pp3r1p/2p3Q1/P2pP3/1PbPn1PR/2P5/5r2/6KR b - - 0 41,h7g6 h4h8 g8g7 h1h7,737,89,94,405,endgame mate mateIn2 short,https://lichess.org/fJdYv76V/black#82,,True,https://lichess.org/training/27gmA
27vhK,4r3/5pkp/5p2/2RR1P2/3p4/3Kr3/2P3PP/8 w - - 1 31,d3d4 e8e4,947,77,99,1952,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/Yi3oYA7j#61,,True,https://lichess.org/training/27vhK
28Obk,4R3/pp3k1p/2p5/8/2P5/6PP/P1Pr2r1/4R1K1 w - - 6 34,g1f1 d2f2,1180,77,85,73,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/XonY9Wxp#67,,True,https://lichess.org/training/28Obk
28QF6,R5k1/1p4bp/2p1r3/6B1/4n3/1r5P/1P4P1/5R1K b - - 2 30,g7f8 f1f8 g8g7 f8g8 g7f7 a8f8,2000,75,94,10233,long mate mateIn3 middlegame,https://lichess.org/tv9zt55C/black#60,,True,https://lichess.org/training/28QF6
2968M,5rk1/p2p2pp/1p1Pp3/2p1P1P1/2PnK2P/3B1r2/PP6/R6R w - - 3 22,a1f1 f8f4,1264,75,89,2532,endgame mate mateIn1 oneMove,https://lichess.org/YN6tBGT7#43,,True,https://lichess.org/training/2968M
29a4h,5rkR/8/5rpR/7p/PP1p3P/6K1/8/8 b - - 3 43,g8g7 h6h7,1160,106,41,23,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/vgaRyHvo/black#86,,True,https://lichess.org/training/29a4h
29z3I,3r2k1/5p2/p4Pp1/1p3r2/3p4/P2Pn2R/1P2K2R/8 b - - 3 35,f5f6 h3h8 g8g7 h2h7,1220,76,92,887,endgame mate mateIn2 short,https://lichess.org/KysAyK97/black#70,,True,https://lichess.org/training/29z3I
2AEBg,4r1k1/R5R1/1p1r2p1/7p/P7/2P2K2/7P/8 b - - 8 48,g8f8 a7f7,1068,85,93,1757,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/iXZ2J1fR/black#96,,True,https://lichess.org/training/2AEBg
2AK8g,4rk2/1R4R1/2p2p1p/3pp3/4P2P/3PP2K/r7/8 b - - 3 48,d5e4 b7f7,1077,76,98,2886,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/jbnqmW1D/black#96,,True,https://lichess.org/training/2AK8g
2AfuO,8/3R1k2/P4bp1/5p2/2r1p3/r5BP/6PK/3R4 b - - 2 36,f7e6 d1d6,1188,83,89,5766,endgame mate mateIn1 oneMove,https://lichess.org/9mPmGLea/black#72,,True,https://lichess.org/training/2AfuO
2BZ9q,2k2r2/1p1r1p1n/p1Q1p1pp/4P3/2PP3P/1R1PP3/P1q3P1/1R4K1 b - - 0 25,b7c6 b3b8 c8c7 b1b7,1057,86,100,49,endgame mate mateIn2 queensideAttack short,https://lichess.org/aAW5HQuQ/black#50,,True,https://lichess.org/training/2BZ9q
2BwSM,7r/2R2p1r/p2kp3/8/6p1/1P4P1/P4P2/4R1K1 w - - 3 31,c7c1 h7h1 g1g2 h8h2,985,89,93,145,endgame mate mateIn2 rookEndgame short,https://lichess.org/gjqI47ju#61,,True,https://lichess.org/training/2BwSM
2DVZ9,8/5pk1/p5r1/1p1P4/1P6/P2RRP1P/2r3PK/8 w - - 7 47,h2g1 c2g2 g1f1 g2g1 f1f2 g6g2,2060,73,95,12630,endgame long mate mateIn3 rookEndgame,https://lichess.org/1HzaQ9eO#93,,True,https://lichess.org/training/2DVZ9
2DkFW,7r/pp3k2/2p2n1r/3P1B2/2P3p1/1P4q1/PBQ2R1P/6K1 w - - 0 24,h2g3 h6h1 g1g2 h8h2,1033,87,93,240,mate mateIn2 middlegame short,https://lichess.org/wD9RifGW#47,,True,https://lichess.org/training/2DkFW
2EI7Q,4r1k1/R5R1/p2b3p/8/1p4PP/4PK2/r4P2/8 b - - 0 36,g8f8 a7f7,1040,77,98,796,endgame mate mateIn1 oneMove,https://lichess.org/KCZ1Z7FD/black#72,,True,https://lichess.org/training/2EI7Q
2GUKo,2k4r/1pP2pp1/p6r/P2P4/2P3p1/3Q2P1/5q1P/6BK w - - 1 30,g1f2 h6h2 h1g1 h2h1 g1g2 h8h2,898,76,97,576,endgame fork long master masterVsMaster mate mateIn3,https://lichess.org/Gho5cxro#59,,True,https://lichess.org/training/2GUKo
2GXrT,7R/4r1k1/6p1/1p3pP1/7R/2p1r2P/P5PK/8 b - - 3 44,e7e8 h4h7,985,78,95,117,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/gAQ7sRuC/black#88,,True,https://lichess.org/training/2GXrT
2Grrx,r7/pp4Rk/n1p5/7r/8/5P1P/PPP2P2/2K3R1 b - - 4 24,h7h6 g1g6,966,92,100,41,endgame mate mateIn1 oneMove,https://lichess.org/x0zbAr81/black#48,,True,https://lichess.org/training/2Grrx
2ITZA,6k1/R7/2P1p1pp/4P3/P5P1/8/1r4rP/4R1K1 w - - 1 41,g1f1 b2f2,1082,83,100,57,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/dMFlZy3P#81,,True,https://lichess.org/training/2ITZA
2J5Vp,7r/pN1k1p2/2p1b3/2R1Q3/PP4p1/2P3Pr/5P1P/R5Kq w - - 1 33,g1h1 h3h2 h1g1 h2h1 g1g2 h8h2,1634,74,96,4041,long master mate mateIn3 middlegame,https://lichess.org/F4nG8YM7#65,,True,https://lichess.org/training/2J5Vp
2J740,6k1/q5pp/3Pp3/4P3/1Q1B4/1P3bP1/6rr/1R2RK2 w - - 0 35,d4a7 h2h1 a7g1 h1g1,1422,76,87,1006,master mate mateIn2 middlegame short,https://lichess.org/AVqCKZ2o#69,,True,https://lichess.org/training/2J740
2JYl5,7r/p3R1nr/1p3k1p/2pp1NpP/2n3P1/2P2P2/P1P2K2/2B1R3 b - - 13 31,g7f5 e1e6,1369,75,81,431,master mate mateIn1 middlegame oneMove,https://lichess.org/76mjRdcK/black#62,,True,https://lichess.org/training/2JYl5
2KXHA,8/1p6/4r2p/2p3kP/p6q/3p4/PP3RK1/5R2 b - - 3 45,e6e3 f2f5 g5g4 f1f4,968,84,94,1738,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/4dKN5j0J/black#90,,True,https://lichess.org/training/2KXHA
2LARC,8/1R4R1/p1kr2p1/3p4/8/2P1b3/KP6/3B1q2 b - - 0 44,f1d1 g7c7,1231,76,100,755,endgame mate mateIn1 oneMove,https://lichess.org/9A4uKkn2/black#88,,True,https://lichess.org/training/2LARC
2LaAW,8/Ppk4p/7b/5p2/4pP2/P1P1P2P/2Nr2r1/R1R2K2 w - - 2 31,c2e1 d2f2,992,78,96,124,endgame mate mateIn1 oneMove,https://lichess.org/UNcUBneH#61,,True,https://lichess.org/training/2LaAW
2MR77,8/7k/4Ppr1/pp1r4/2p4K/P1P5/2P1R3/4R3 w - - 0 37,e6e7 d5g5 e7e8q g6h6 e8h5 h6h5,2320,76,97,730,endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/TO2h0QUi#73,,True,https://lichess.org/training/2MR77
2NrO2,2k5/1pp3p1/p4pb1/2P1b3/1P5p/P1r1P2P/3R2P1/3R2K1 b - - 9 32,c7c6 d2d8 c8c7 d1d7,845,93,86,424,endgame mate mateIn2 queensideAttack short,https://lichess.org/OqLBIDs5/black#64,,True,https://lichess.org/training/2NrO2
2Nw99,8/8/8/1p1p2P1/1P1P4/Pkr1r3/2pK4/R1R1B3 w - - 1 50,g5g6 c3d3,987,83,95,415,endgame mate mateIn1 oneMove,https://lichess.org/vgiOy472#99,,True,https://lichess.org/training/2Nw99
2O4vc,8/p5pk/5p2/1Q6/1P2PbP1/R3K2P/2r2r2/5B2 w - - 7 43,e3d3 f2d2,1490,95,63,218,endgame mate mateIn1 oneMove,https://lichess.org/Dn2ixdJF#85,,True,https://lichess.org/training/2O4vc
2O7dc,6k1/6pp/p1p2r1r/N2p1p2/1P1P3n/P3P1P1/5P1K/2R1R3 w - - 0 28,g3h4 f6g6 h2h3 g6g4 f2f3 h6h4,2119,76,96,6813,endgame long mate mateIn3 quietMove,https://lichess.org/OGKJTYV8#55,,True,https://lichess.org/training/2O7dc
2OzN7,Qk3r1r/p1p5/1p1b4/1P6/R4P2/3P3p/3K4/R7 b - - 1 32,b8a8 a4a7 a8b8 a7a8 b8b7 a1a7,979,75,97,190,endgame long mate mateIn3,https://lichess.org/z8J3A3PR/black#64,,True,https://lichess.org/training/2OzN7
2ROst,7k/1R4p1/2P4p/8/1P6/6P1/1r3r1P/3R1K2 w - - 5 40,f1e1 b2e2,887,84,67,45,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/o82yJR0X#79,,True,https://lichess.org/training/2ROst
2SX7C,7k/p6p/7r/7r/3pN3/P2P1nP1/2P2R1P/1R5K w - - 5 39,f2f3 h5h2 h1g1 h2h1 g1g2 h6h2,1733,74,92,1474,endgame long mate mateIn3,https://lichess.org/6v3gm6LV#77,,True,https://lichess.org/training/2SX7C
2Sq8X,8/8/6k1/2P1B1Pp/3PR1P1/4P1K1/1P2r1r1/8 w - - 3 45,g3f3 e2f2,1400,95,71,106,endgame mate mateIn1 oneMove,https://lichess.org/3kmvIWu2#89,,True,https://lichess.org/training/2Sq8X
2TBZ6,8/Rk3pr1/4p3/1p1rP3/2nP4/R7/5BP1/6K1 b - - 4 39,b7b6 a3a6,1262,276,75,11,endgame master mate mateIn1 oneMove,https://lichess.org/t5vbcwE9/black#78,,True,https://lichess.org/training/2TBZ6
2TCSs,4r1k1/p1R3Rp/2p3p1/2n5/8/6PP/P3r1B1/6K1 b - - 1 29,g8f8 c7f7,1482,475,18,10,endgame mate mateIn1 oneMove,https://lichess.org/jK1kS0EA/black#58,,True,https://lichess.org/training/2TCSs
2U3Wn,5k2/1p2r1pn/p4p1B/2pp1P2/6RP/1P1P2R1/1Pr3P1/6K1 b - - 0 34,g7h6 g4g8 f8f7 g3g7,663,78,98,2149,endgame mate mateIn2 short,https://lichess.org/z12jRwD5/black#68,,True,https://lichess.org/training/2U3Wn
2VXYb,8/8/4R3/2p2kp1/8/1P2RK2/1q6/8 b - - 4 54,b2b1 e3e5,1173,126,81,42,endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,https://lichess.org/cbVskmGX/black#108,,True,https://lichess.org/training/2VXYb
