PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref,King_x,King_y,dir_detail
IKa3v,2r3k1/p4pp1/2p5/5Q2/2n5/2q1r2P/P1P1KP2/3R1R2 w - - 0 27,f2e3 c3e3,1301,81,86,327,endgame mate mateIn1 oneMove,https://lichess.org/NS6DCm9O#53,,True,https://lichess.org/training/IKa3v,4,1,Queen_above_King
CQPGY,r1b4r/2pkQ1pp/p2p3n/1p6/B3R1P1/5P2/P6P/qN4K1 b - - 1 29,d7c6 e4c4 c6b7 e7c7,1301,78,93,4863,mate mateIn2 middlegame pin short,https://lichess.org/BU5XCHKu/black#58,,True,https://lichess.org/training/CQPGY,1,6,Queen_right_King
qqmwt,8/8/4q1p1/4pk1p/5R2/4Q1P1/7K/8 b - - 3 65,e5f4 e3f4,1301,127,76,56,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/dz6bmPyy/black#130,,True,https://lichess.org/training/qqmwt,5,4,Queen_below_King
h3pJF,r2q1b1r/ppp1k1pp/3pbp2/3P2B1/8/4Q3/PP3PPP/R3KB1R b KQ - 0 12,f6g5 e3e6,1301,79,93,2617,mate mateIn1 middlegame oneMove,https://lichess.org/vQgLFQOs/black#24,Philidor_Defense Philidor_Defense_Exchange_Variation,True,https://lichess.org/training/h3pJF,4,6,Queen_below_King
OpzRX,4k3/1p3p2/p3p1p1/1b1pP1Q1/8/3q1PK1/PPr5/R6R b - - 2 30,d3e2 h1h8 e8d7 g5d8 d7c6 d8d6,1301,76,87,349,endgame long mate mateIn3,https://lichess.org/MtcNljJv/black#60,,True,https://lichess.org/training/OpzRX,2,5,Queen_right_King
A2mmM,2r2k2/pp3p1q/2p1rB2/4P1Q1/4N3/P7/KPP5/8 b - - 11 40,h7e4 g5g7 f8e8 g7g8 e8d7 g8f7 e6e7 f7e7,1301,76,95,20204,deflection endgame mate mateIn4 veryLong,https://lichess.org/2E34PT3i/black#80,,True,https://lichess.org/training/A2mmM,3,6,Queen_right_King
P7IPY,8/1Q6/8/p1pkqp2/7p/6RP/P4PPK/4r3 b - - 6 40,d5c4 b7b3 c4d4 b3d3,1301,75,100,303,endgame mate mateIn2 short,https://lichess.org/vEY2HLmT/black#80,,True,https://lichess.org/training/P7IPY,3,3,Queen_below_King
gmGIw,2kq4/Qp1r2p1/p1p1b3/3pP3/P2P4/1PR3Pp/1KP4P/8 b - - 13 36,c8c7 c3c6 c7c6 a7c5,1301,99,82,32,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/sn0Qu8vN/black#72,,True,https://lichess.org/training/gmGIw,2,5,Queen_below_King
9qY37,r2q1r2/p2nb1pp/4kn2/1PpN4/3pP3/1Q4P1/PP3P1P/R1B2RK1 b - - 0 16,f6d5 b3d5 e6f6 d5f5,1301,76,86,266,master mate mateIn2 middlegame short,https://lichess.org/jOO7S8nW/black#32,Blumenfeld_Countergambit Blumenfeld_Countergambit_Other_variations,True,https://lichess.org/training/9qY37,5,5,Queen_below_King
SAn9E,r1b2rkR/pp6/2p2pP1/2b1n1N1/2q1QP2/2P5/PP4P1/R1B1K3 b Q - 2 20,g8h8 g6g7 h8g7 e4h7,1301,81,94,13228,advancedPawn attraction kingsideAttack mate mateIn2 middlegame short,https://lichess.org/TLb9r7ip/black#40,,True,https://lichess.org/training/SAn9E,6,6,Queen_right_King
h8AMN,2k5/2p1b3/1p2p3/3b1pp1/2Bq4/1K3P1P/P1P1Q2B/8 w - - 1 33,c4d5 d4b4,1301,167,100,16,endgame mate mateIn1 oneMove,https://lichess.org/vqJNCHgg#65,,True,https://lichess.org/training/h8AMN,1,2,Queen_above_King
6qoCp,b2qr3/2r1kp1Q/p2p2pN/3Pn3/8/2N4P/P3B1P1/5R1K b - - 6 30,e8h8 f1f7 e5f7 h7f7,1302,75,98,3357,mate mateIn2 middlegame short,https://lichess.org/4Ak8rg01/black#60,,True,https://lichess.org/training/6qoCp,4,6,Queen_right_King
uqc1t,r3kb1r/p4pp1/2p1p2p/3pP3/1PpPqP2/2Pb3P/P2KBR2/R1B1Q3 w kq - 4 20,e2d3 e4d3,1302,75,66,225,mate mateIn1 middlegame oneMove,https://lichess.org/5abib5tZ#39,,True,https://lichess.org/training/uqc1t,3,1,Queen_above_King
NkLQd,N4b1r/pp3ppp/2k5/2pq4/8/2K2P2/P1P2P1P/R2QR3 w - - 0 20,d1e2 d5d4 c3b3 d4b4,1302,352,69,9,mate mateIn2 middlegame short,https://lichess.org/FELmxuNR#39,,True,https://lichess.org/training/NkLQd,1,2,Queen_above_King
kcRm0,rnbq1r2/pp4pQ/3p1k1p/2pPp1bB/2P5/8/PP3PPP/R3K1NR b KQ - 5 14,f8g8 h7g6 f6e7 g6f7,1302,83,92,88,mate mateIn2 opening short,https://lichess.org/E14xb1SG/black#28,Benoni_Defense Benoni_Defense_Old_Benoni,True,https://lichess.org/training/kcRm0,4,6,Queen_right_King
qJjoH,6k1/1pr4p/1q2pNp1/p2n1p2/8/QP2P3/P4PPP/3R2K1 b - - 1 29,d5f6 d1d8 f6e8 d8e8 g8f7 a3f8,1303,75,87,210,endgame long mate mateIn3,https://lichess.org/IRSBvjOY/black#58,,True,https://lichess.org/training/qJjoH,5,6,Queen_above_King
BnSow,8/1p3k2/p7/P2p2R1/1P1B2K1/2P3P1/4q3/8 w - - 3 47,g4f4 e2e4,1303,77,100,96,endgame mate mateIn1 oneMove,https://lichess.org/XkcnLoxP#93,,True,https://lichess.org/training/BnSow,5,3,Queen_left_King
rEWxX,r2q1rk1/1pp2P2/2b1p2p/4Pp1P/p1Bb4/Pn4Q1/1B1P1P2/1K1R3R b - - 0 24,g8f7 g3g6 f7e7 g6e6,1303,76,77,121,mate mateIn2 middlegame short,https://lichess.org/zwBghPcl/black#48,,True,https://lichess.org/training/rEWxX,4,6,Queen_below_King
r9q3t,8/p5k1/1p2Q1p1/5PP1/2PKP3/8/5q2/8 w - - 7 57,d4d5 f2c5,1303,79,94,6301,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/XgbZbzUK#113,,True,https://lichess.org/training/r9q3t,3,4,Queen_left_King
1Z15Z,r2q1b1r/ppp1k1p1/4bn1p/3pQP2/2B5/2N5/PP4PP/R1B1K2R b KQ - 0 14,d5c4 e5e6,1303,75,94,1166,mate mateIn1 oneMove opening,https://lichess.org/vn5lVGty/black#28,Scotch_Game Scotch_Game_Other_variations,True,https://lichess.org/training/1Z15Z,4,6,Queen_below_King
1IC7t,8/2Q2k2/r3p3/3p1p1p/q2P2pP/2P3Bn/r5PK/4R3 b - - 7 34,f7f6 g3e5 f6g6 c7g7,1303,292,82,5,mate mateIn2 middlegame short,https://lichess.org/tzMgmAIF/black#68,,True,https://lichess.org/training/1IC7t,6,5,Queen_above_King
ngvNL,r4rk1/pp2qppn/1bp3p1/8/2B1P1P1/3P1K1P/PPP1N3/R2Q3R w - - 1 19,e2c3 e7f6 f3e2 f6f2,1303,77,91,371,mate mateIn2 middlegame short,https://lichess.org/OuXrZ13A#37,Vienna_Game Vienna_Game_Vienna_Gambit,True,https://lichess.org/training/ngvNL,4,1,Queen_right_King
KGOfh,r3br1k/ppp3pp/8/3Bn3/5B1q/4P2P/PPPN2K1/R2Q3R w - - 0 17,f4e5 h4f2,1304,96,68,31,master mate mateIn1 middlegame oneMove,https://lichess.org/6F9Gioew#33,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,True,https://lichess.org/training/KGOfh,6,1,Queen_left_King
EpVDo,2q3kr/p1p2Rp1/1r5p/4N3/2Q1P3/4P3/P5PP/6K1 b - - 2 22,g8h7 f7g7 h7g7 c4f7,1304,79,90,459,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JATLrTGP/black#44,,True,https://lichess.org/training/EpVDo,6,6,Queen_left_King
TTOjy,r2q3r/pb1n1k2/1pp4b/3pPQ1p/3P2p1/2N3B1/PPP1N1PP/5RK1 b - - 0 18,f7g7 f5f7,1304,80,93,926,mate mateIn1 middlegame oneMove,https://lichess.org/iOVljCjV/black#36,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/TTOjy,6,6,Queen_left_King
6Zfjt,B1b2k2/p1P2pp1/8/1p6/4p1Pp/3Pq2P/PPP3K1/R2Q3R w - - 0 23,d1f1 e3g3,1304,87,87,749,endgame mate mateIn1 oneMove,https://lichess.org/UUZC2sK7#45,,True,https://lichess.org/training/6Zfjt,6,1,Queen_above_King
xoZaF,rn3rk1/pp1b2pp/4p3/3pNp2/3Pn2q/P1NB1P1P/1PP3P1/R2QK2R w KQ - 1 13,e1e2 h4f2,1304,190,54,8,mate mateIn1 middlegame oneMove,https://lichess.org/sed0llPA#25,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/xoZaF,4,1,Queen_right_King
flYeJ,1r4k1/5p1p/6p1/3Q4/8/N1KR4/2P4P/4q3 w - - 6 35,c3c4 e1b4,1304,128,71,21,endgame mate mateIn1 oneMove,https://lichess.org/6fTbtd9H#69,,True,https://lichess.org/training/flYeJ,2,3,Queen_left_King
Pmo5Z,r1b1r3/ppk2Np1/1bp1p2p/8/8/8/PB2Q1PP/q2B3K b - - 3 21,a1b1 e2e5 c7d7 e5d6,1304,79,95,15197,mate mateIn2 middlegame short,https://lichess.org/ovqlDFX7/black#42,,True,https://lichess.org/training/Pmo5Z,3,6,Queen_below_King
WLuFl,1r1b3N/4k1p1/3Bqp1p/p2Qp2P/2P5/1P6/5PP1/1R4K1 b - - 0 33,e6d6 d5f7,1304,75,99,6071,endgame master mate mateIn1 oneMove,https://lichess.org/yj8zQgKo/black#66,,True,https://lichess.org/training/WLuFl,4,6,Queen_right_King
B1Isn,r4rk1/1pp3b1/3p4/3Pp1qp/2P2p2/P1N1nPPB/1P2P1K1/2Q2R1R w - - 1 33,c1e3 g5g3,1305,80,85,125,mate mateIn1 middlegame oneMove,https://lichess.org/u0j7au2T#65,,True,https://lichess.org/training/B1Isn,6,1,Queen_above_King
hTRvM,r2q3r/4k3/3p1p1n/1ppB1N1Q/4P2P/2Pn4/1P6/2R2K1R b - - 1 26,h6f5 h5f7,1305,81,77,190,mate mateIn1 middlegame oneMove,https://lichess.org/sbPCUlar/black#52,,True,https://lichess.org/training/hTRvM,4,6,Queen_right_King
XEc7l,3r1knr/3n4/p2p1N2/P4R1p/2QPq1p1/8/2P3PP/5RK1 b - - 0 27,g8f6 f5f6 d7f6 f1f6 f8e7 c4f7,1305,76,87,530,exposedKing long mate mateIn3 middlegame,https://lichess.org/O0UsYKeh/black#54,,True,https://lichess.org/training/XEc7l,4,6,Queen_right_King
0lVak,1Q6/5p2/4k1p1/7p/5P1P/6PK/3q4/8 b - - 2 62,d2d7 b8e5,1306,75,100,403,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/dO2UI1Tu/black#124,,True,https://lichess.org/training/0lVak,4,5,Queen_below_King
ObBU9,2b2rk1/3pnpb1/4p1PB/q7/3NP1P1/r1N2P2/n1PK3Q/3R1B1R w - - 3 20,h6g7 a5c3 d2e2 c3e3,1306,81,57,105,mate mateIn2 middlegame short,https://lichess.org/8gzEy0aN#39,,True,https://lichess.org/training/ObBU9,4,1,Queen_above_King
CnLzf,Q7/8/1rk3p1/8/1b3q2/5p2/P1PR1P2/2K5 b - - 9 47,c6c5 a8d5,1306,75,83,252,endgame master mate mateIn1 oneMove,https://lichess.org/AICH0dzQ/black#94,,True,https://lichess.org/training/CnLzf,2,4,Queen_right_King
3LXyA,1r4k1/1b3ppp/1b1p4/2p5/3BqPB1/1P2P1P1/P2Q3P/2R1R1K1 w - - 0 32,d4c3 e4h1 g1f2 h1g2,1306,82,94,7707,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Tl8xEbbN#63,,True,https://lichess.org/training/3LXyA,5,1,Queen_right_King
fDjQ2,8/4b1k1/2p2q1p/1p3Q1P/6P1/8/2B5/1K6 b - - 5 51,e7f8 f5h7,1306,74,95,4477,endgame master mate mateIn1 oneMove,https://lichess.org/VPJsHNV5/black#102,,True,https://lichess.org/training/fDjQ2,6,6,Queen_right_King
b53Sw,6k1/4ppbp/6p1/3PP3/1Q2KP2/4r1P1/1P3R1P/3q1b2 w - - 0 37,e4e3 d1d3,1307,87,11,31,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/vCnHduaW#73,,True,https://lichess.org/training/b53Sw,4,2,Queen_left_King
YNOix,r3r1k1/1b3p2/p6p/1pb3p1/3N2N1/1PP1B1P1/1P1Q3P/2R1R1Kq w - - 1 33,g1f2 h1g2,1307,75,94,935,master mate mateIn1 middlegame oneMove,https://lichess.org/Mj3NXRz0#65,,True,https://lichess.org/training/YNOix,5,1,Queen_right_King
QHf6t,r4k2/1pp2ppp/3p4/p2P4/1q1K2P1/1b2QN1P/8/1R2R3 w - - 4 26,d4d3 b4c4 d3d2 c4c2,1308,74,72,165,mate mateIn2 middlegame short,https://lichess.org/HnUnmnfR#51,,True,https://lichess.org/training/QHf6t,3,1,Queen_left_King
gKZeT,7r/4q1k1/pr1p1p1R/2pQbPp1/2B1P1P1/2P4R/1P5P/7K b - - 0 29,h8h6 d5g8,1308,141,83,31,mate mateIn1 middlegame oneMove,https://lichess.org/1Zn7Ay1C/black#58,,True,https://lichess.org/training/gKZeT,6,6,Queen_above_King
MvJhn,r1b1k2r/pp3ppp/1qn5/4p3/2P3n1/2NPBN2/PP3KPP/R2Q1B1R w kq - 3 10,f2e2 b6e3,1308,85,80,112,mate mateIn1 oneMove opening,https://lichess.org/LldLVsaq#19,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,True,https://lichess.org/training/MvJhn,4,1,Queen_above_King
BBnLr,6k1/5p1p/8/1Pb5/B1P1KP2/7q/2Q2P2/8 w - - 6 43,f2f3 h3e6 e4d3 e6e3,1309,76,88,156,endgame mate mateIn2 short,https://lichess.org/O11n5mzc#85,,True,https://lichess.org/training/BBnLr,3,2,Queen_right_King
1cSzU,rn3rk1/pbpp2pp/1p2p3/4Np2/2PP1P2/P1PBP1P1/2Q5/R1B1R1Kq w - - 1 16,g1f2 h1g2,1309,75,98,1435,mate mateIn1 middlegame oneMove,https://lichess.org/2o4cPHKF#31,Dutch_Defense Dutch_Defense_Classical_Variation,True,https://lichess.org/training/1cSzU,5,1,Queen_right_King
264np,rnbq1b1r/p1p2Qpp/2k2B2/1p2p3/2B1P3/8/PPP2PPP/RN2K2R b KQ - 0 10,d8f6 f7d5 c6b6 d5b5,1309,76,95,852,mate mateIn2 opening short,https://lichess.org/uqFqwdYP/black#20,Philidor_Defense Philidor_Defense_Other_variations,True,https://lichess.org/training/264np,1,5,Queen_below_King
OTWIN,1r6/2pk2b1/p7/3B1pB1/1pQqr1nP/6P1/PPP1KP2/3R1R2 w - - 0 30,g5e3 e4e3 f2e3 d4e3,1309,77,94,271,mate mateIn2 middlegame short,https://lichess.org/SztCvpzC#59,,True,https://lichess.org/training/OTWIN,4,1,Queen_above_King
ImM1L,1Q6/1p3p2/p3p1pk/2p5/2P5/P1KP2P1/1P4q1/8 b - - 2 30,g2g1 b8h8 h6g5 h8h4 g5f5 h4f4,1309,75,96,3140,endgame long mate mateIn3 queenEndgame,https://lichess.org/DRaTC3Yo/black#60,,True,https://lichess.org/training/ImM1L,5,4,Queen_below_King
cpGzg,2q1K2k/4Q2p/1p6/p1p1P1p1/P2p4/BP1P4/2P4P/8 w - - 3 42,e8f7 c8g8 f7f6 g8g6,1309,75,74,430,endgame mate mateIn2 short,https://lichess.org/vyKVORKC#83,,True,https://lichess.org/training/cpGzg,5,5,Queen_right_King
TjNrn,r2r4/7Q/pp1p4/4p1qk/P7/8/1P4PK/8 b - - 12 39,h5g4 h7h3 g4f4 h3f3,1310,85,38,123,endgame mate mateIn2 short,https://lichess.org/gkdAgAWo/black#78,,True,https://lichess.org/training/TjNrn,5,3,Queen_below_King
ee4CI,4r1k1/p4p1p/6p1/1P6/2Q1P2q/1r3n1P/PP2N1P1/R4K1R w - - 0 25,g2f3 b3f3 f1g2 h4f2,1310,77,93,4387,mate mateIn2 middlegame short,https://lichess.org/QThJ5Mlk#49,,True,https://lichess.org/training/ee4CI,6,1,Queen_left_King
w1sel,6k1/5p2/6p1/1p5p/4PK2/1P2P1Pq/P3Q3/8 w - - 0 42,e4e5 h3f5,1310,79,87,566,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/SyiL6Gxg#83,,True,https://lichess.org/training/w1sel,5,3,Queen_above_King
zKKj5,rnb1k2r/pp3ppp/1qp5/3Pp3/2B3n1/3PBN2/PPP2KPP/RN1Q1R2 w kq - 3 9,f2e2 b6e3,1310,90,76,32,mate mateIn1 oneMove opening,https://lichess.org/fNruCaGE#17,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/zKKj5,4,1,Queen_above_King
a9dad,1r3r2/8/6Q1/3p1p2/6k1/8/5PK1/8 b - - 1 41,g4f4 g6g3 f4e4 g3e3,1310,75,96,4336,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/JjvtzGId/black#82,,True,https://lichess.org/training/a9dad,4,3,Queen_below_King
jTiw0,3Q1b1r/1b3qp1/p1kR1n1p/1p2pN2/1P2P2P/P1N4B/2P5/2K5 b - - 4 26,f8d6 d8d6,1310,212,50,29,master mate mateIn1 middlegame oneMove,https://lichess.org/EA4WFRef/black#52,,True,https://lichess.org/training/jTiw0,2,5,Queen_right_King
o5Lq6,r3k1r1/p2p4/2p1p3/3PPpN1/1b3P1R/6K1/PP1B2P1/R2Q1bq1 w q - 0 21,d2b4 g1g2,1310,222,67,31,master mate mateIn1 middlegame oneMove,https://lichess.org/lrIwxOzv#41,,True,https://lichess.org/training/o5Lq6,6,2,Queen_below_King
MfeD4,4r3/1ppqkp2/1b4p1/p2p4/P3N2Q/2P4P/2P3PK/1r6 b - - 1 26,e7e6 h4f6,1310,75,66,140,endgame mate mateIn1 oneMove,https://lichess.org/jTk6aWot/black#52,,True,https://lichess.org/training/MfeD4,4,5,Queen_right_King
5YiCS,8/2p2ppk/2p4p/1qP1Pb2/3K1P2/2B1Q1P1/7P/8 w - - 21 44,e3c1 b5d3,1310,100,87,43,endgame master mate mateIn1 oneMove,https://lichess.org/Z3LdlH3p#87,,True,https://lichess.org/training/5YiCS,3,3,Queen_below_King
TG03u,r2q1k1r/bpp1n3/p2pBNpp/4p3/1P2P3/P2P1Q2/2P2pPP/R4R1K b - - 1 17,f8g7 f6h5 g6h5 f3f7,1311,78,55,45,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/KS38MKKk/black#34,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/TG03u,6,6,Queen_left_King
cRxDV,r1b1r1kQ/1p1n2p1/1q2p1N1/p1bp1p2/1nP2P2/1P2PR2/PB1N2PP/R5K1 b - - 1 18,g8f7 h8g7,1311,85,81,441,mate mateIn1 middlegame oneMove,https://lichess.org/rOKJKrRq/black#36,Rubinstein_Opening Rubinstein_Opening_Other_variations,True,https://lichess.org/training/cRxDV,5,6,Queen_right_King
5N8dS,rn2k2r/pBp3pp/3b4/5p2/3pnB1q/2P2K2/PP2Q1PP/RN5R w kq - 3 14,b7e4 h4f4,1311,165,11,17,mate mateIn1 middlegame oneMove,https://lichess.org/QBCgyFgL#27,Danish_Gambit Danish_Gambit_Other_variations,True,https://lichess.org/training/5N8dS,5,2,Queen_above_King
18PJD,r3k1nr/ppp2ppp/3p4/2b1p3/4Pq2/2NP4/PPP1K2P/R1BQ1BnR w kq - 2 12,h1g1 f4f2,1311,75,95,6232,mate mateIn1 oneMove opening,https://lichess.org/eN3KRtw5#23,Vienna_Gambit_with_Max_Lange_Defense Vienna_Gambit_with_Max_Lange_Defense_Other_variations,True,https://lichess.org/training/18PJD,4,1,Queen_right_King
Vr11N,r1b1qr2/1p1np1bQ/p1pp4/6k1/3PPP2/2P3P1/PP4P1/R3K2R b KQ - 0 18,g5f6 h7f5,1311,76,95,1835,mate mateIn1 middlegame oneMove,https://lichess.org/lY7jSWIZ/black#36,London_System London_System_Other_variations,True,https://lichess.org/training/Vr11N,5,5,Queen_below_King
RqCPb,r1bq1b1r/ppppk1p1/2n4p/3Bp2Q/4P3/8/PPPP1PPP/R1B1K2R b KQ - 0 9,d7d6 h5f7,1311,79,61,69,mate mateIn1 oneMove opening,https://lichess.org/N3ymCiXt/black#18,Zukertort_Opening Zukertort_Opening_Other_variations,True,https://lichess.org/training/RqCPb,4,6,Queen_right_King
kbzVn,8/8/8/1q6/8/2R2P2/2K2k2/2R5 w - - 2 66,c2d2 b5e2,1311,74,94,755,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/aKV05nKa#131,,True,https://lichess.org/training/kbzVn,3,1,Queen_right_King
nQrZi,3r1b2/4q1p1/5kB1/p3p3/1p2P1PQ/5PKP/PPP5/4R3 b - - 4 32,f6g6 h4h5 g6f6 h5f5,1312,81,65,67,endgame mate mateIn2 short,https://lichess.org/ybmeVmXF/black#64,,True,https://lichess.org/training/nQrZi,5,5,Queen_below_King
hOLeP,4rN2/pp1q1p2/2p2k2/2Pnp2p/3P3P/P3P3/1P3PQ1/R5K1 b - - 0 25,e8f8 g2g5 f6e6 g5e5,1312,75,100,1079,endgame mate mateIn2 short,https://lichess.org/lyh384Ud/black#50,,True,https://lichess.org/training/hOLeP,4,5,Queen_below_King
feOvp,r3q1r1/pp1kn3/2n1p3/1Np4p/2p2Q2/8/PPPP2PP/R1B2RK1 b - - 5 17,e7f5 f4c7,1312,75,98,4263,mate mateIn1 middlegame oneMove,https://lichess.org/TTW9TCYi/black#34,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,True,https://lichess.org/training/feOvp,3,6,Queen_left_King
tqw4C,rnbq1b1r/pp2k1pp/2pp1n2/6N1/2Q1P3/8/PPP2PPP/RNB1K2R b KQ - 2 8,b8a6 c4f7,1312,75,99,2798,mate mateIn1 oneMove opening,https://lichess.org/3KVTdff6/black#16,Philidor_Defense Philidor_Defense_Other_variations,True,https://lichess.org/training/tqw4C,4,6,Queen_right_King
0yhsx,r3r1k1/pp2p2p/5P1B/2qB2p1/2P5/1P6/P3n2P/Q6K b - - 1 27,e7e6 f6f7 g8f7 a1g7,1312,83,86,69,advancedPawn attraction mate mateIn2 middlegame short,https://lichess.org/WAtSVlKy/black#54,,True,https://lichess.org/training/0yhsx,5,6,Queen_right_King
RYvX8,2k5/ppp2ppp/8/2P5/1P6/3P1q2/P3Knb1/R1B1Q3 w - - 6 27,e2d2 f3d3,1312,79,45,101,endgame master mate mateIn1 oneMove,https://lichess.org/ANFi999T#53,,True,https://lichess.org/training/RYvX8,3,1,Queen_above_King
dXRpj,2Q5/1r3qk1/8/1b3p2/1p1PpNp1/1P2Pr2/P4P2/1K5R b - - 3 45,f3f4 c8h8 g7g6 h8h6,1312,75,83,218,endgame mate mateIn2 short,https://lichess.org/CqZMLQmI/black#90,,True,https://lichess.org/training/dXRpj,6,5,Queen_right_King
NDeBN,6r1/ppq2p1k/4b3/3p1pr1/3PpR2/1BP1Q2P/P1P5/R6K b - - 1 24,g5g3 f4h4 h7g6 e3h6,1312,76,97,20788,mate mateIn2 middlegame short,https://lichess.org/1UQGNEtA/black#48,,True,https://lichess.org/training/NDeBN,6,5,Queen_right_King
MgTY8,b2r2k1/6pp/2qrp3/1pP2p2/3P1PP1/P3Q2P/3R4/4R1K1 w - - 0 33,c5d6 c6h1 g1f2 h1g2,1312,76,86,1460,endgame mate mateIn2 short,https://lichess.org/1mn6zQvC#65,,True,https://lichess.org/training/MgTY8,5,1,Queen_right_King
nqZyL,r2qkb1r/p1p2ppp/2Q1pn2/8/2B5/7P/PPnP1PP1/RNB1R1K1 b kq - 1 11,e8e7 e1e6 f7e6 c6e6,1312,80,93,2087,mate mateIn2 opening sacrifice short,https://lichess.org/XhgxDj1X/black#22,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,True,https://lichess.org/training/nqZyL,4,6,Queen_below_King
XWS4x,r3k2r/ppp2p1p/4pn2/4R1p1/1PBq4/P1N2K1P/1BPPQ1P1/R7 w kq - 0 16,c4e6 d4f4,1313,77,92,301,mate mateIn1 middlegame oneMove,https://lichess.org/SrmhN0zY#31,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation,True,https://lichess.org/training/XWS4x,5,2,Queen_above_King
5UsHp,2q1r1k1/p6p/b2pp2P/2p2p2/5Q2/2p3PB/P1r2P2/2R2RK1 b - - 1 32,c2c1 f4g5 g8f7 g5g7,1313,75,98,2935,fork mate mateIn2 middlegame short,https://lichess.org/csDDGheZ/black#64,,True,https://lichess.org/training/5UsHp,5,6,Queen_right_King
kleNE,r1b1k2r/6p1/3p1p2/p1p1pP2/1pP1PbPp/qP1P3P/P1KNQ3/R4B1R w kq - 0 22,d2b1 a3c1,1313,82,45,62,mate mateIn1 middlegame oneMove,https://lichess.org/rm1fP7FD#43,,True,https://lichess.org/training/kleNE,2,1,Queen_below_King
dkDxX,rn1q1b1r/4kRpp/p2pb3/4p2Q/Np2n3/1B6/PPP3PP/R1B3K1 b - - 1 15,e6f7 h5f7,1313,77,91,2459,mate mateIn1 middlegame oneMove,https://lichess.org/MrsojtzV/black#30,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,True,https://lichess.org/training/dkDxX,4,6,Queen_right_King
SLNWy,8/1p3Rpk/p5p1/3pQ2n/3Pb1q1/P1P1B3/1P5P/4R1K1 w - - 15 36,g1f2 g4g2,1314,75,99,1508,mate mateIn1 middlegame oneMove,https://lichess.org/HuhqjMnE#71,,True,https://lichess.org/training/SLNWy,5,1,Queen_right_King
8kyfw,r4rk1/ppp2p2/3p1qpB/2b1n3/2B1P3/2PP3Q/PP3PK1/RN5R w - - 2 14,h6f8 f6f2,1314,90,84,227,mate mateIn1 middlegame oneMove,https://lichess.org/mOJYLBee#27,Italian_Game Italian_Game_Classical_Variation,True,https://lichess.org/training/8kyfw,6,1,Queen_left_King
JQjtj,5rk1/p5p1/Qp2p1pp/3pP3/4nPP1/1N2P2R/PP3rP1/4q1KR w - - 8 26,g1h2 f2g2 h2g2 e1f2,1314,75,82,355,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/gt7OlzBb#51,,True,https://lichess.org/training/JQjtj,6,1,Queen_left_King
ooJJW,r7/1p2q1b1/2n1pk2/2p2N2/p5PN/2P1P3/PPQ4R/3K4 b - - 0 26,e6f5 c2f5,1314,86,77,76,mate mateIn1 middlegame oneMove,https://lichess.org/ko1XUZxV/black#52,,True,https://lichess.org/training/ooJJW,5,5,Queen_below_King
LHq0w,3rr1k1/1Qp2ppp/5n2/2b3q1/2PRP1P1/1P2PK1P/PB4B1/7R w - - 3 25,d4d8 g5e3,1314,77,93,1473,mate mateIn1 middlegame oneMove,https://lichess.org/iE4cMSnR#49,,True,https://lichess.org/training/LHq0w,5,2,Queen_left_King
TPb1o,6k1/2p5/3p3p/2pP2p1/2PbrqP1/P4r1P/1PQ1RPK1/7R w - - 0 34,e2e4 f3f2 c2f2 f4f2,1315,76,95,2299,endgame fork mate mateIn2 short,https://lichess.org/ULkLXR1L#67,,True,https://lichess.org/training/TPb1o,6,1,Queen_left_King
LxcOB,r1bqkb1r/pp6/2pp2Qp/4p1p1/8/1B3Nn1/PPP2PPP/R3K2R b KQkq - 1 14,e8e7 g6f7,1315,76,97,2703,mate mateIn1 middlegame oneMove,https://lichess.org/825l0fPa/black#28,Pirc_Defense Pirc_Defense_Other_variations,True,https://lichess.org/training/LxcOB,4,6,Queen_right_King
